Name, Entropy, C Size, Number of Threads, Elements Per Second, Total Time
Parallel Merge Sort using Serial Merge, 28, 100, 5, 999595, 0.00010004043724620715
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 5, 887871, 0.00011262893531238660
Parallel Merge Sort using Bitonic Merge, 28, 100, 5, 619176, 0.00016150475130416453
Parallel Merge Sort using Serial Merge, 32, 100, 5, 463561, 0.00021572112746071070
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 5, 415854, 0.00024046897306106985
Parallel Merge Sort using Bitonic Merge, 32, 100, 5, 376440, 0.00026564596919342875
Parallel Merge Sort using Serial Merge, 28, 100, 6, 912996, 0.00010952949378406629
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 6, 906484, 0.00011031627946067601
Parallel Merge Sort using Bitonic Merge, 28, 100, 6, 553338, 0.00018072128295898438
Parallel Merge Sort using Serial Merge, 32, 100, 6, 902194, 0.00011084079596912488
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 6, 914788, 0.00010931491851806641
Parallel Merge Sort using Bitonic Merge, 32, 100, 6, 549424, 0.00018200874910689890
Parallel Merge Sort using Serial Merge, 28, 100, 7, 310344, 0.00032222270965576172
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 7, 682111, 0.00014660359011031687
Parallel Merge Sort using Bitonic Merge, 28, 100, 7, 251789, 0.00039715768070891500
Parallel Merge Sort using Serial Merge, 32, 100, 7, 294792, 0.00033922196598723531
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 7, 463407, 0.00021579265012405813
Parallel Merge Sort using Bitonic Merge, 32, 100, 7, 255734, 0.00039103030576370656
Parallel Merge Sort using Serial Merge, 28, 100, 8, 726789, 0.00013759135617874563
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 8, 284340, 0.00035169124021194875
Parallel Merge Sort using Bitonic Merge, 28, 100, 8, 336783, 0.00029692650423385203
Parallel Merge Sort using Serial Merge, 32, 100, 8, 497603, 0.00020096302614547312
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 8, 911211, 0.00010974406905006617
Parallel Merge Sort using Bitonic Merge, 32, 100, 8, 497603, 0.00020096302614547312
Parallel Merge Sort using Serial Merge, 28, 100, 11, 268521, 0.00037240982055664062
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 11, 483939, 0.00020663738541770726
Parallel Merge Sort using Bitonic Merge, 28, 100, 11, 206748, 0.00048367975978180766
Parallel Merge Sort using Serial Merge, 32, 100, 11, 510939, 0.00019571781740523875
