Name, Entropy, C Size, Elements Per Second, Total Time
Quick Sort, 28, 10000, 9456215, 0.00105750560760498047
Merge Sort using Serial Merge, 28, 10000, 10610701, 0.00094244477804750204
Merge Sort using Serial Merge Branchless, 28, 10000, 12456725, 0.00080277922097593546
Merge Sort using Bitonic Merge, 28, 10000, 15245362, 0.00065593718318268657
Quick Sort, 32, 10000, 9201264, 0.00108680722769349813
Merge Sort using Serial Merge, 32, 10000, 9933930, 0.00100665097124874592
Merge Sort using Serial Merge Branchless, 32, 10000, 11679719, 0.00085618498269468546
Merge Sort using Bitonic Merge, 32, 10000, 14127944, 0.00070781708927825093
Quick Sort, 28, 10000, 9893393, 0.00101077556610107422
Merge Sort using Serial Merge, 28, 10000, 10772027, 0.00092833040980622172
Merge Sort using Serial Merge Branchless, 28, 10000, 12478962, 0.00080134870950132608
Merge Sort using Bitonic Merge, 28, 10000, 15305445, 0.00065336225088685751
Quick Sort, 32, 10000, 9898063, 0.00101029872894287109
Merge Sort using Serial Merge, 32, 10000, 10832117, 0.00092318060342222452
Merge Sort using Serial Merge Branchless, 32, 10000, 12463759, 0.00080232619075104594
Merge Sort using Bitonic Merge, 32, 10000, 15349132, 0.00065150263253599405
Quick Sort, 28, 10000, 9077794, 0.00110158917959779501
Merge Sort using Serial Merge, 28, 10000, 9625261, 0.00103893282357603312
Merge Sort using Serial Merge Branchless, 28, 10000, 11096923, 0.00090115069178864360
Merge Sort using Bitonic Merge, 28, 10000, 13526522, 0.00073928834171965718
Quick Sort, 32, 10000, 9913034, 0.00100877287331968546
Merge Sort using Serial Merge, 32, 10000, 10828482, 0.00092349050100892782
Merge Sort using Serial Merge Branchless, 32, 10000, 12505752, 0.00079963204916566610
Merge Sort using Bitonic Merge, 32, 10000, 15317182, 0.00065286160679534078
Quick Sort, 28, 10000, 9905309, 0.00100955960806459188
Merge Sort using Serial Merge, 28, 10000, 10828202, 0.00092351436614990234
Merge Sort using Serial Merge Branchless, 28, 10000, 12510974, 0.00079929828643798828
Merge Sort using Bitonic Merge, 28, 10000, 15414001, 0.00064876081887632608
Quick Sort, 32, 10000, 9849252, 0.00101530551910400391
Merge Sort using Serial Merge, 32, 10000, 10795594, 0.00092630385188385844
Merge Sort using Serial Merge Branchless, 32, 10000, 12496437, 0.00080022809561342001
Merge Sort using Bitonic Merge, 32, 10000, 15423638, 0.00064835546072572470
Quick Sort, 28, 10000, 10494418, 0.00095288752345368266
Merge Sort using Serial Merge, 28, 10000, 11495338, 0.00086991785792633891
Merge Sort using Serial Merge Branchless, 28, 10000, 13386646, 0.00074701308039948344
Merge Sort using Bitonic Merge, 28, 10000, 16651993, 0.00060052872868254781
Quick Sort, 32, 10000, 9887796, 0.00101134774740785360
Merge Sort using Serial Merge, 32, 10000, 10835195, 0.00092291831970214844
Merge Sort using Serial Merge Branchless, 32, 10000, 12521058, 0.00079865456791594625
Merge Sort using Bitonic Merge, 32, 10000, 15424772, 0.00064830778865143657
Quick Sort, 28, 10000, 10659239, 0.00093815324362367392
Merge Sort using Serial Merge, 28, 10000, 11623723, 0.00086030957754701376
Merge Sort using Serial Merge Branchless, 28, 10000, 13354679, 0.00074880121974274516
Merge Sort using Bitonic Merge, 28, 10000, 16446316, 0.00060803891392424703
Quick Sort, 32, 10000, 10690210, 0.00093543529510498047
Merge Sort using Serial Merge, 32, 10000, 11688833, 0.00085551739903166890
Merge Sort using Serial Merge Branchless, 32, 10000, 13497358, 0.00074088573455810547
Merge Sort using Bitonic Merge, 32, 10000, 16544273, 0.00060443877009674907
Quick Sort, 28, 10000, 10610433, 0.00094246864318847656
Merge Sort using Serial Merge, 28, 10000, 11707430, 0.00085415842477232218
Merge Sort using Serial Merge Branchless, 28, 10000, 13417479, 0.00074529647827148438
Merge Sort using Bitonic Merge, 28, 10000, 16074441, 0.00062210561009123921
Quick Sort, 32, 10000, 10522325, 0.00095036032143980265
Merge Sort using Serial Merge, 32, 10000, 11491559, 0.00087020394857972860
Merge Sort using Serial Merge Branchless, 32, 10000, 13476109, 0.00074205396231263876
Merge Sort using Bitonic Merge, 32, 10000, 16658606, 0.00060029031010344625
Quick Sort, 28, 10000, 8723776, 0.00114629266317933798
Merge Sort using Serial Merge, 28, 10000, 9214606, 0.00108523364178836346
Merge Sort using Serial Merge Branchless, 28, 10000, 10828202, 0.00092351436614990234
Merge Sort using Bitonic Merge, 28, 10000, 12644110, 0.00079088209895417094
Quick Sort, 32, 10000, 9732693, 0.00102746486663818359
Merge Sort using Serial Merge, 32, 10000, 10740030, 0.00093109608860686421
Merge Sort using Serial Merge Branchless, 32, 10000, 12126121, 0.00082466599997133017
Merge Sort using Bitonic Merge, 32, 10000, 14792114, 0.00067603588104248047
Quick Sort, 28, 10000, 9900399, 0.00101006031036376953
Merge Sort using Serial Merge, 28, 10000, 10839115, 0.00092258455697447062
Merge Sort using Serial Merge Branchless, 28, 10000, 12430514, 0.00080447195796296000
Merge Sort using Bitonic Merge, 28, 10000, 15330058, 0.00065231323242187500
Quick Sort, 32, 10000, 8690877, 0.00115063192788511515
Merge Sort using Serial Merge, 32, 10000, 8929941, 0.00111982820089906454
Merge Sort using Serial Merge Branchless, 32, 10000, 11042292, 0.00090560910757631063
Merge Sort using Bitonic Merge, 32, 10000, 13668907, 0.00073158740997314453
Quick Sort, 28, 10000, 9917722, 0.00100829603616148233
Merge Sort using Serial Merge, 28, 10000, 10833796, 0.00092303752899169922
Merge Sort using Serial Merge Branchless, 28, 10000, 12506870, 0.00079956057015806437
Merge Sort using Bitonic Merge, 28, 10000, 15448064, 0.00064733030740171671
Quick Sort, 32, 10000, 6662596, 0.00150091643445193768
Merge Sort using Serial Merge, 32, 10000, 9566427, 0.00104532239492982626
Merge Sort using Serial Merge Branchless, 32, 10000, 11227325, 0.00089068413944914937
Merge Sort using Bitonic Merge, 32, 10000, 13353829, 0.00074884889181703329
Quick Sort, 28, 1000, 13123604, 0.00007619857933605090
Merge Sort using Serial Merge, 28, 1000, 13547493, 0.00007381439354503527
Merge Sort using Serial Merge Branchless, 28, 1000, 15551738, 0.00006430149369407445
Merge Sort using Bitonic Merge, 28, 1000, 17825346, 0.00005609989239019342
Quick Sort, 32, 1000, 13033885, 0.00007672309584449977
Merge Sort using Serial Merge, 32, 1000, 13547493, 0.00007381439354503527
Merge Sort using Serial Merge Branchless, 32, 1000, 15397592, 0.00006494521949207410
Merge Sort using Bitonic Merge, 32, 1000, 17993582, 0.00005557537224376574
Quick Sort, 28, 1000, 13001562, 0.00007691383507335559
Merge Sort using Serial Merge, 28, 1000, 13560634, 0.00007374286360573024
Merge Sort using Serial Merge Branchless, 28, 1000, 15569058, 0.00006422996375476941
