Name, Entropy, C Size, Elements Per Second, Total Time
Quick Sort, 28, 10000, 8574153, 0.00116629595868289471
Merge Sort using Serial Merge, 28, 10000, 8980225, 0.00111355783883482218
Merge Sort using Serial Merge Branchless, 28, 10000, 10901375, 0.00091731548309326172
Merge Sort using Bitonic Merge, 28, 10000, 12843900, 0.00077857973519712687
Quick Sort, 32, 10000, 10218794, 0.00097858905792236328
Merge Sort using Serial Merge, 32, 10000, 10799763, 0.00092594622401520610
Merge Sort using Serial Merge Branchless, 32, 10000, 13027407, 0.00076761248055845499
Merge Sort using Bitonic Merge, 32, 10000, 15874887, 0.00062992575112730265
Quick Sort, 28, 10000, 10370133, 0.00096430780831724405
Merge Sort using Serial Merge, 28, 10000, 10908747, 0.00091669557150453329
Merge Sort using Serial Merge Branchless, 28, 10000, 13049699, 0.00076630117837339640
Merge Sort using Bitonic Merge, 28, 10000, 16154307, 0.00061902997549623251
Quick Sort, 32, 10000, 10388627, 0.00096259114798158407
Merge Sort using Serial Merge, 32, 10000, 10923520, 0.00091545580653473735
Merge Sort using Serial Merge Branchless, 32, 10000, 13115808, 0.00076243875082582235
Merge Sort using Bitonic Merge, 32, 10000, 16247546, 0.00061547756195068359
Quick Sort, 28, 10000, 10319106, 0.00096907617989927530
Merge Sort using Serial Merge, 28, 10000, 10873115, 0.00091969966888427734
Merge Sort using Serial Merge Branchless, 28, 10000, 13003981, 0.00076899526175111532
Merge Sort using Bitonic Merge, 28, 10000, 16107777, 0.00062081811483949423
Quick Sort, 32, 10000, 10530779, 0.00094959733542054892
Merge Sort using Serial Merge, 32, 10000, 11102798, 0.00090067385463044047
Merge Sort using Serial Merge Branchless, 32, 10000, 12653264, 0.00079030991764739156
Merge Sort using Bitonic Merge, 32, 10000, 16040017, 0.00062344071920961142
Quick Sort, 28, 10000, 10317584, 0.00096921919612213969
Merge Sort using Serial Merge, 28, 10000, 10987908, 0.00091009138850495219
Merge Sort using Serial Merge Branchless, 28, 10000, 13246286, 0.00075492856558412313
Merge Sort using Bitonic Merge, 28, 10000, 16002075, 0.00062491896096616983
Quick Sort, 32, 10000, 10521533, 0.00095043180044740438
Merge Sort using Serial Merge, 32, 10000, 11008094, 0.00090842245845124125
Merge Sort using Serial Merge Branchless, 32, 10000, 13381522, 0.00074729917105287313
Merge Sort using Bitonic Merge, 32, 10000, 16531232, 0.00060491560725495219
Quick Sort, 28, 10000, 10303896, 0.00097050669137388468
Merge Sort using Serial Merge, 28, 10000, 11021400, 0.00090732576791197062
Merge Sort using Serial Merge Branchless, 28, 10000, 13161491, 0.00075979233952239156
Merge Sort using Bitonic Merge, 28, 10000, 16499366, 0.00060608389321714640
Quick Sort, 32, 10000, 10527607, 0.00094988348428159952
Merge Sort using Serial Merge, 32, 10000, 11195260, 0.00089323520660400391
Merge Sort using Serial Merge Branchless, 32, 10000, 13371709, 0.00074784754542633891
Merge Sort using Bitonic Merge, 32, 10000, 16557988, 0.00060393812600523233
Quick Sort, 28, 10000, 10206609, 0.00097975728567689657
Merge Sort using Serial Merge, 28, 10000, 10834635, 0.00092296599177643657
Merge Sort using Serial Merge Branchless, 28, 10000, 12983049, 0.00077023508492857218
Merge Sort using Bitonic Merge, 28, 10000, 15966136, 0.00062632560729980469
Quick Sort, 32, 10000, 10342516, 0.00096688268240541220
Merge Sort using Serial Merge, 32, 10000, 10932346, 0.00091471674386411905
Merge Sort using Serial Merge Branchless, 32, 10000, 13320748, 0.00075070856837555766
Merge Sort using Bitonic Merge, 32, 10000, 16282236, 0.00061416625976562500
Quick Sort, 28, 10000, 10203381, 0.00098006729967892170
Merge Sort using Serial Merge, 28, 10000, 10757108, 0.00092961790505796671
Merge Sort using Serial Merge Branchless, 28, 10000, 13292885, 0.00075228215428069234
Merge Sort using Bitonic Merge, 28, 10000, 16393606, 0.00060999393463134766
Quick Sort, 32, 10000, 10423739, 0.00095934869023039937
Merge Sort using Serial Merge, 32, 10000, 10894296, 0.00091791152954101562
Merge Sort using Serial Merge Branchless, 32, 10000, 13227488, 0.00075600144919008017
Merge Sort using Bitonic Merge, 32, 10000, 16310094, 0.00061311724130064249
Quick Sort, 28, 10000, 10347108, 0.00096645357552915812
Merge Sort using Serial Merge, 28, 10000, 11066765, 0.00090360641479492188
Merge Sort using Serial Merge Branchless, 28, 10000, 13057825, 0.00076582434121519327
Merge Sort using Bitonic Merge, 28, 10000, 16208618, 0.00061695574549958110
Quick Sort, 32, 10000, 9929697, 0.00100708007812500000
Merge Sort using Serial Merge, 32, 10000, 10170228, 0.00098326208535581827
Merge Sort using Serial Merge Branchless, 32, 10000, 12115263, 0.00082540512084960938
Merge Sort using Bitonic Merge, 32, 10000, 15091768, 0.00066261290339753032
Quick Sort, 28, 10000, 9868022, 0.00101337430533021688
Merge Sort using Serial Merge, 28, 10000, 10208100, 0.00097961421124637127
Merge Sort using Serial Merge Branchless, 28, 10000, 12554414, 0.00079653260763734579
Merge Sort using Bitonic Merge, 28, 10000, 15498870, 0.00064520834712311625
Quick Sort, 32, 10000, 9976225, 0.00100238318555057049
Merge Sort using Serial Merge, 32, 10000, 10674974, 0.00093677046243101358
Merge Sort using Serial Merge Branchless, 32, 10000, 12902772, 0.00077502726344391704
Merge Sort using Bitonic Merge, 32, 10000, 16007572, 0.00062470434932038188
Quick Sort, 28, 10000, 10240500, 0.00097651482792571187
Merge Sort using Serial Merge, 28, 10000, 10781995, 0.00092747213784605265
Merge Sort using Serial Merge Branchless, 28, 10000, 12855710, 0.00077786447945982218
Merge Sort using Bitonic Merge, 28, 10000, 15853885, 0.00063076021615415812
Quick Sort, 32, 10000, 9830093, 0.00101728434674441814
Merge Sort using Serial Merge, 32, 10000, 10306175, 0.00097029207972809672
Merge Sort using Serial Merge Branchless, 32, 10000, 12553662, 0.00079658033791929483
Merge Sort using Bitonic Merge, 32, 10000, 15073869, 0.00066339969635009766
