Name, Entropy, C Size, Elements Per Second, Total Time
Quick Sort, 28, 10000, 9218453, 0.00108478066977113485
Merge Sort using Serial Merge, 28, 10000, 9837701, 0.00101649761199951172
Merge Sort using Serial Merge Branchless, 28, 10000, 11705143, 0.00085432530613616109
Merge Sort using Bitonic Merge, 28, 10000, 14475596, 0.00069081783294677734
Quick Sort, 32, 10000, 9278613, 0.00107774732168763876
Merge Sort using Serial Merge, 32, 10000, 9990244, 0.00100097653921693563
Merge Sort using Serial Merge Branchless, 32, 10000, 12087331, 0.00082731246948242188
Merge Sort using Bitonic Merge, 32, 10000, 14684396, 0.00068099499912932515
Quick Sort, 28, 10000, 9610705, 0.00104050640948116779
Merge Sort using Serial Merge, 28, 10000, 10329017, 0.00096814631251618266
Merge Sort using Serial Merge Branchless, 28, 10000, 12464128, 0.00080230238381773233
Merge Sort using Bitonic Merge, 28, 10000, 14832917, 0.00067417620448395610
Quick Sort, 32, 10000, 9809173, 0.00101945397909730673
Merge Sort using Serial Merge, 32, 10000, 10394290, 0.00096206663874909282
Merge Sort using Serial Merge Branchless, 32, 10000, 12362732, 0.00080888270167633891
Merge Sort using Bitonic Merge, 32, 10000, 15162693, 0.00065951346186921000
Quick Sort, 28, 10000, 9667636, 0.00103437900543212891
Merge Sort using Serial Merge, 28, 10000, 10442424, 0.00095763208810240030
Merge Sort using Serial Merge Branchless, 28, 10000, 12549905, 0.00079681875649839640
Merge Sort using Bitonic Merge, 28, 10000, 15344079, 0.00065171718597412109
Quick Sort, 32, 10000, 10477902, 0.00095438957214355469
Merge Sort using Serial Merge, 32, 10000, 11100447, 0.00090086460113525391
Merge Sort using Serial Merge Branchless, 32, 10000, 13324557, 0.00075049401493743062
Merge Sort using Bitonic Merge, 32, 10000, 16430854, 0.00060861109523102641
Quick Sort, 28, 10000, 10554098, 0.00094749929849058390
Merge Sort using Serial Merge, 28, 10000, 11175572, 0.00089480879250913858
Merge Sort using Serial Merge Branchless, 28, 10000, 13421343, 0.00074508192483335733
Merge Sort using Bitonic Merge, 28, 10000, 16616370, 0.00060181616572663188
Quick Sort, 32, 10000, 9778300, 0.00102267262991517782
Merge Sort using Serial Merge, 32, 10000, 10238500, 0.00097670557443052530
Merge Sort using Serial Merge Branchless, 32, 10000, 12071677, 0.00082838535308837891
Merge Sort using Bitonic Merge, 32, 10000, 14724089, 0.00067915918771177530
Quick Sort, 28, 10000, 10449969, 0.00095694063929840922
Merge Sort using Serial Merge, 28, 10000, 10953187, 0.00091297627659514546
Merge Sort using Serial Merge Branchless, 28, 10000, 13251726, 0.00075461866799741983
Merge Sort using Bitonic Merge, 28, 10000, 16334868, 0.00061218737391754985
Quick Sort, 32, 10000, 9534893, 0.00104877946432679892
Merge Sort using Serial Merge, 32, 10000, 10517048, 0.00095083715859800577
Merge Sort using Serial Merge Branchless, 32, 10000, 12628121, 0.00079188344534486532
Merge Sort using Bitonic Merge, 32, 10000, 15048989, 0.00066449644509702921
Quick Sort, 28, 10000, 10470055, 0.00095510482788085938
Merge Sort using Serial Merge, 28, 10000, 11055680, 0.00090451241703704000
Merge Sort using Serial Merge Branchless, 28, 10000, 13363614, 0.00074830057565122843
Merge Sort using Bitonic Merge, 28, 10000, 16402580, 0.00060966017190366983
Quick Sort, 32, 10000, 10637072, 0.00094010832253843546
Merge Sort using Serial Merge, 32, 10000, 11159516, 0.00089609622955322266
Merge Sort using Serial Merge Branchless, 32, 10000, 13362763, 0.00074834824772551656
Merge Sort using Bitonic Merge, 32, 10000, 16383359, 0.00061037542764097452
Quick Sort, 28, 10000, 10574053, 0.00094571115914732218
Merge Sort using Serial Merge, 28, 10000, 11163971, 0.00089573860168457031
Merge Sort using Serial Merge Branchless, 28, 10000, 13419626, 0.00074517726898193359
Merge Sort using Bitonic Merge, 28, 10000, 16597301, 0.00060250761453062296
Quick Sort, 32, 10000, 9478224, 0.00105504994280636311
Merge Sort using Serial Merge, 32, 10000, 10211828, 0.00097925658337771893
Merge Sort using Serial Merge Branchless, 32, 10000, 12363461, 0.00080883502960205078
Merge Sort using Bitonic Merge, 32, 10000, 14711694, 0.00067973136901855469
Quick Sort, 28, 10000, 9778984, 0.00102260115090757608
Merge Sort using Serial Merge, 28, 10000, 10284694, 0.00097231863765046000
Merge Sort using Serial Merge Branchless, 28, 10000, 12220097, 0.00081832410069182515
Merge Sort using Bitonic Merge, 28, 10000, 15142439, 0.00066039559897035360
Quick Sort, 32, 10000, 9795656, 0.00102086062543094158
Merge Sort using Serial Merge, 32, 10000, 10441904, 0.00095767976017668843
Merge Sort using Serial Merge Branchless, 32, 10000, 11959806, 0.00083613395690917969
Merge Sort using Bitonic Merge, 32, 10000, 13954035, 0.00071663857670500875
Quick Sort, 28, 10000, 9880575, 0.00101208686828613281
Merge Sort using Serial Merge, 28, 10000, 10478687, 0.00095431803492829204
Merge Sort using Serial Merge Branchless, 28, 10000, 12461907, 0.00080244540004059672
Merge Sort using Bitonic Merge, 28, 10000, 15229862, 0.00065660476684570312
Quick Sort, 32, 10000, 10124810, 0.00098767282906919718
Merge Sort using Serial Merge, 32, 10000, 10696208, 0.00093491078587248921
