Name, Entropy, C Size, Elements Per Second, Total Time
Quick Sort, 28, 10000, 9060733, 0.00110366346780210733
Merge Sort using Serial Merge, 28, 10000, 9543789, 0.00104780192486941814
Merge Sort using Serial Merge Branchless, 28, 10000, 11802971, 0.00084724428597837687
Merge Sort using Bitonic Merge, 28, 10000, 14497111, 0.00068979262141510844
Quick Sort, 32, 10000, 10406927, 0.00096089841099455953
Merge Sort using Serial Merge, 32, 10000, 11011562, 0.00090813636779785156
Merge Sort using Serial Merge Branchless, 32, 10000, 13211655, 0.00075690745143219829
Merge Sort using Bitonic Merge, 32, 10000, 16086155, 0.00062165257986634970
Quick Sort, 28, 10000, 9102222, 0.00109863281250000000
Merge Sort using Serial Merge, 28, 10000, 9635211, 0.00103785993997007608
Merge Sort using Serial Merge Branchless, 28, 10000, 11701877, 0.00085456372471526265
Merge Sort using Bitonic Merge, 28, 10000, 14324319, 0.00069811346475034952
Quick Sort, 32, 10000, 10191977, 0.00098116393201053143
Merge Sort using Serial Merge, 32, 10000, 10804493, 0.00092554092407226562
Merge Sort using Serial Merge Branchless, 32, 10000, 12773104, 0.00078289507655426860
Merge Sort using Bitonic Merge, 32, 10000, 15956417, 0.00062670710030943155
Quick Sort, 28, 10000, 10524173, 0.00095019338186830282
Merge Sort using Serial Merge, 28, 10000, 10307441, 0.00097017287043854594
Merge Sort using Serial Merge Branchless, 28, 10000, 13329215, 0.00075023173121735454
Merge Sort using Bitonic Merge, 28, 10000, 16353337, 0.00061149598332121968
Quick Sort, 32, 10000, 9993815, 0.00100061891134828329
Merge Sort using Serial Merge, 32, 10000, 10723007, 0.00093257427215576172
Merge Sort using Serial Merge Branchless, 32, 10000, 12614448, 0.00079274177551269531
Merge Sort using Bitonic Merge, 32, 10000, 14640826, 0.00068302155705168843
Quick Sort, 28, 10000, 9991196, 0.00100088119506835938
Merge Sort using Serial Merge, 28, 10000, 10870297, 0.00091993808746337891
Merge Sort using Serial Merge Branchless, 28, 10000, 13014472, 0.00076837540837004781
Merge Sort using Bitonic Merge, 28, 10000, 16092944, 0.00062139035435393453
Quick Sort, 32, 10000, 10381683, 0.00096323492471128702
Merge Sort using Serial Merge, 32, 10000, 10925797, 0.00091526506002992392
Merge Sort using Serial Merge Branchless, 32, 10000, 13108429, 0.00076286791590973735
Merge Sort using Bitonic Merge, 32, 10000, 16097267, 0.00062122347299009562
Quick Sort, 28, 10000, 9100445, 0.00109884736593812704
Merge Sort using Serial Merge, 28, 10000, 9649842, 0.00103628635406494141
Merge Sort using Serial Merge Branchless, 28, 10000, 11717569, 0.00085341930389404297
Merge Sort using Bitonic Merge, 28, 10000, 14147482, 0.00070683954982087016
Quick Sort, 32, 10000, 10447366, 0.00095717905787751079
Merge Sort using Serial Merge, 32, 10000, 11122229, 0.00089910032693296671
Merge Sort using Serial Merge Branchless, 32, 10000, 13209158, 0.00075705052586272359
Merge Sort using Bitonic Merge, 32, 10000, 16310729, 0.00061309337615966797
Quick Sort, 28, 10000, 10391457, 0.00096232892246916890
Merge Sort using Serial Merge, 28, 10000, 10872269, 0.00091977120609954000
Merge Sort using Serial Merge Branchless, 28, 10000, 12802735, 0.00078108313027769327
Merge Sort using Bitonic Merge, 28, 10000, 16095415, 0.00062129495199769735
Quick Sort, 32, 10000, 10258784, 0.00097477436065673828
Merge Sort using Serial Merge, 32, 10000, 10916413, 0.00091605185298249125
Merge Sort using Serial Merge Branchless, 32, 10000, 13015683, 0.00076830387115478516
Merge Sort using Bitonic Merge, 32, 10000, 15706651, 0.00063667295034974813
Quick Sort, 28, 10000, 10359120, 0.00096533296164125204
Merge Sort using Serial Merge, 28, 10000, 10884684, 0.00091872212942689657
Merge Sort using Serial Merge Branchless, 28, 10000, 12988276, 0.00076992512913420796
Merge Sort using Bitonic Merge, 28, 10000, 16153061, 0.00061907770577818155
Quick Sort, 32, 10000, 10422961, 0.00095942022744566202
Merge Sort using Serial Merge, 32, 10000, 11096336, 0.00090119836386293173
Merge Sort using Serial Merge Branchless, 32, 10000, 13201259, 0.00075750349787995219
Merge Sort using Bitonic Merge, 32, 10000, 16199853, 0.00061728956643491983
Quick Sort, 28, 10000, 10201396, 0.00098025798797607422
Merge Sort using Serial Merge, 28, 10000, 10753523, 0.00092992780264467001
Merge Sort using Serial Merge Branchless, 28, 10000, 12724279, 0.00078589917393401265
Merge Sort using Bitonic Merge, 28, 10000, 15883304, 0.00062959193019196391
Quick Sort, 32, 10000, 9727050, 0.00102806091308593750
