Name, Entropy, C Size, Number of Threads, Elements Per Second, Total Time
Parallel Merge Sort using Serial Merge, 28, 10000, 5, 5685033, 0.00175900454632937908
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 5, 12052598, 0.00082969665527343750
Parallel Merge Sort using Bitonic Merge, 28, 10000, 5, 11862055, 0.00084302423056215048
Parallel Merge Sort using Serial Merge, 32, 10000, 5, 17349758, 0.00057637691497802734
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 5, 18392844, 0.00054368970450013876
Parallel Merge Sort using Bitonic Merge, 32, 10000, 5, 19366072, 0.00051636697025969625
Parallel Merge Sort using Serial Merge, 28, 10000, 6, 16857456, 0.00059320928994566202
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 6, 17370594, 0.00057568552438169718
Parallel Merge Sort using Bitonic Merge, 28, 10000, 6, 19265554, 0.00051906111184507608
Parallel Merge Sort using Serial Merge, 32, 10000, 6, 16269604, 0.00061464309692382812
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 6, 18376728, 0.00054416654165834188
Parallel Merge Sort using Bitonic Merge, 32, 10000, 6, 18294966, 0.00054659845773130655
Parallel Merge Sort using Serial Merge, 28, 10000, 7, 15412869, 0.00064880849095061421
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 7, 12477477, 0.00080144405364990234
Parallel Merge Sort using Bitonic Merge, 28, 10000, 7, 12700776, 0.00078735349234193563
Parallel Merge Sort using Serial Merge, 32, 10000, 7, 16363546, 0.00061111449031159282
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 7, 17737150, 0.00056378840235993266
Parallel Merge Sort using Bitonic Merge, 32, 10000, 7, 19727688, 0.00050690176431089640
Parallel Merge Sort using Serial Merge, 28, 10000, 8, 18067216, 0.00055348873138427734
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 8, 18813600, 0.00053153035696595907
Parallel Merge Sort using Bitonic Merge, 28, 10000, 8, 19310792, 0.00051784515380859375
Parallel Merge Sort using Serial Merge, 32, 10000, 8, 17056256, 0.00058629515115171671
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 8, 18331748, 0.00054550170898437500
Parallel Merge Sort using Bitonic Merge, 32, 10000, 8, 19592226, 0.00051040650578215718
Parallel Merge Sort using Serial Merge, 28, 10000, 11, 14547392, 0.00068740843562409282
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 11, 15328377, 0.00065238476963713765
Parallel Merge Sort using Bitonic Merge, 28, 10000, 11, 16092944, 0.00062139035435393453
Parallel Merge Sort using Serial Merge, 32, 10000, 11, 13078182, 0.00076463224831968546
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 11, 16001465, 0.00062494276789948344
Parallel Merge Sort using Bitonic Merge, 32, 10000, 11, 16118919, 0.00062038900796324015
Parallel Merge Sort using Serial Merge, 28, 10000, 22, 10713420, 0.00093340873718261719
