Name, Entropy, C Size, Elements Per Second, Total Time
Quick Sort, 28, 10000, 9022725, 0.00110831263009458780
Merge Sort using Serial Merge, 28, 10000, 9939345, 0.00100610253866761923
Merge Sort using Serial Merge Branchless, 28, 10000, 11852669, 0.00084369181422516704
Merge Sort using Bitonic Merge, 28, 10000, 14086663, 0.00070989131927490234
Quick Sort, 32, 10000, 10195197, 0.00098085403442382812
Merge Sort using Serial Merge, 32, 10000, 10820101, 0.00092420575674623251
Merge Sort using Serial Merge Branchless, 32, 10000, 12835253, 0.00077910424442961812
Merge Sort using Bitonic Merge, 32, 10000, 16161153, 0.00061876774998381734
Quick Sort, 28, 10000, 10445024, 0.00095739366952329874
Merge Sort using Serial Merge, 28, 10000, 11077580, 0.00090272427769377828
Merge Sort using Serial Merge Branchless, 28, 10000, 13165622, 0.00075955392094329000
Merge Sort using Bitonic Merge, 28, 10000, 16265188, 0.00061480997828766704
Quick Sort, 32, 10000, 10620911, 0.00094153883401304483
Merge Sort using Serial Merge, 32, 10000, 8528649, 0.00117251870688050985
Merge Sort using Serial Merge Branchless, 32, 10000, 13402045, 0.00074615480843931437
Merge Sort using Bitonic Merge, 32, 10000, 16591392, 0.00060272216796875000
Quick Sort, 28, 10000, 10541896, 0.00094859598902985454
Merge Sort using Serial Merge, 28, 10000, 11198846, 0.00089294911595061421
Merge Sort using Serial Merge Branchless, 28, 10000, 13393485, 0.00074663164559751749
Merge Sort using Bitonic Merge, 28, 10000, 16446316, 0.00060803891392424703
Quick Sort, 32, 10000, 10195445, 0.00098083016928285360
Merge Sort using Serial Merge, 32, 10000, 11110739, 0.00090003013610839844
Merge Sort using Serial Merge Branchless, 32, 10000, 13408471, 0.00074579718057066202
Merge Sort using Bitonic Merge, 32, 10000, 16531882, 0.00060489180032163858
Quick Sort, 28, 10000, 10113337, 0.00098879332654178143
Merge Sort using Serial Merge, 28, 10000, 10541631, 0.00094861985417082906
Merge Sort using Serial Merge Branchless, 28, 10000, 12699622, 0.00078742502955719829
Merge Sort using Bitonic Merge, 28, 10000, 15276456, 0.00065460207406431437
Quick Sort, 32, 10000, 10157913, 0.00098445417825132608
Merge Sort using Serial Merge, 32, 10000, 10932346, 0.00091471674386411905
Merge Sort using Serial Merge Branchless, 32, 10000, 13052948, 0.00076611043186858296
Merge Sort using Bitonic Merge, 32, 10000, 15833537, 0.00063157081604003906
Quick Sort, 28, 10000, 10605872, 0.00094287394313141704
Merge Sort using Serial Merge, 28, 10000, 11288059, 0.00088589190272614360
Merge Sort using Serial Merge Branchless, 28, 10000, 13349579, 0.00074908731039613485
Merge Sort using Bitonic Merge, 28, 10000, 16490285, 0.00060641765594482422
Quick Sort, 32, 10000, 10600511, 0.00094335078028962016
Merge Sort using Serial Merge, 32, 10000, 11142913, 0.00089743139687925577
Merge Sort using Serial Merge Branchless, 32, 10000, 13384083, 0.00074715615483000875
Merge Sort using Bitonic Merge, 32, 10000, 16423776, 0.00060887337895110250
Quick Sort, 28, 10000, 10543221, 0.00094847677974030375
Merge Sort using Serial Merge, 28, 10000, 11199146, 0.00089292525080963969
Merge Sort using Serial Merge Branchless, 28, 10000, 13266396, 0.00075378420297056437
Merge Sort using Bitonic Merge, 28, 10000, 16547537, 0.00060431956080719829
Quick Sort, 32, 10000, 10377061, 0.00096366403158754110
Merge Sort using Serial Merge, 32, 10000, 10973246, 0.00091130734654143453
Merge Sort using Serial Merge Branchless, 32, 10000, 12960984, 0.00077154638711363077
Merge Sort using Bitonic Merge, 32, 10000, 15929148, 0.00062777998391538858
Quick Sort, 28, 10000, 10578320, 0.00094532966613769531
Merge Sort using Serial Merge, 28, 10000, 11214717, 0.00089168548583984375
Merge Sort using Serial Merge Branchless, 28, 10000, 13323287, 0.00075056555215269327
Merge Sort using Bitonic Merge, 28, 10000, 16079988, 0.00062189099844545126
Quick Sort, 32, 10000, 10533159, 0.00094938278198242188
Merge Sort using Serial Merge, 32, 10000, 11153284, 0.00089659693185240030
Merge Sort using Serial Merge Branchless, 32, 10000, 13274794, 0.00075330736581236124
Merge Sort using Bitonic Merge, 32, 10000, 16430210, 0.00060863496037200093
Quick Sort, 28, 10000, 10457003, 0.00095629692077636719
Merge Sort using Serial Merge, 28, 10000, 11104268, 0.00090055464534088969
Merge Sort using Serial Merge Branchless, 28, 10000, 13248796, 0.00075478554936125875
Merge Sort using Bitonic Merge, 28, 10000, 16331051, 0.00061233044834807515
Quick Sort, 32, 10000, 9380922, 0.00106599333230406046
Merge Sort using Serial Merge, 32, 10000, 10003110, 0.00099968910217285156
Merge Sort using Serial Merge Branchless, 32, 10000, 12383903, 0.00080749986227601767
Merge Sort using Bitonic Merge, 32, 10000, 15005381, 0.00066642760066315532
Quick Sort, 28, 10000, 10407961, 0.00096080300863832235
Merge Sort using Serial Merge, 28, 10000, 11059762, 0.00090417859610170126
Merge Sort using Serial Merge Branchless, 28, 10000, 13151999, 0.00076034071389585733
Merge Sort using Bitonic Merge, 28, 10000, 16131317, 0.00061991217080503702
Quick Sort, 32, 10000, 10377830, 0.00096359255257993937
Merge Sort using Serial Merge, 32, 10000, 11147059, 0.00089709757594391704
Merge Sort using Serial Merge Branchless, 32, 10000, 13217900, 0.00075654982356354594
Merge Sort using Bitonic Merge, 32, 10000, 16172994, 0.00061831471975892782
Quick Sort, 28, 10000, 9928051, 0.00100724701769649982
Merge Sort using Serial Merge, 28, 10000, 10580722, 0.00094511511269956827
Merge Sort using Serial Merge Branchless, 28, 10000, 12749032, 0.00078437326010316610
Merge Sort using Bitonic Merge, 28, 10000, 15855683, 0.00063068867893889546
Quick Sort, 32, 10000, 9466246, 0.00105638499371707439
Merge Sort using Serial Merge, 32, 10000, 10194206, 0.00098094937857240438
Merge Sort using Serial Merge Branchless, 32, 10000, 12976221, 0.00077064038487151265
Merge Sort using Bitonic Merge, 32, 10000, 16101594, 0.00062105653341859579
