Name, Entropy, C Size, Number of Threads, Elements Per Second, Total Time
Parallel Merge Sort using Serial Merge, 1, 100, 1, 6260155, 0.00001597404479980469
Parallel Merge Sort using Serial Merge Branchless, 1, 100, 1, 9986438, 0.00001001358032226562
Parallel Merge Sort using Bitonic Merge, 1, 100, 1, 9118052, 0.00001096725463867188
Parallel Merge Sort using Serial Merge, 2, 100, 1, 9118052, 0.00001096725463867188
Parallel Merge Sort using Serial Merge Branchless, 2, 100, 1, 9118052, 0.00001096725463867188
Parallel Merge Sort using Bitonic Merge, 2, 100, 1, 9986438, 0.00001001358032226562
Parallel Merge Sort using Serial Merge, 4, 100, 1, 7767229, 0.00001287460327148438
Parallel Merge Sort using Serial Merge Branchless, 4, 100, 1, 7767229, 0.00001287460327148438
Parallel Merge Sort using Bitonic Merge, 4, 100, 1, 9118052, 0.00001096725463867188
Parallel Merge Sort using Serial Merge, 6, 100, 1, 7767229, 0.00001287460327148438
Parallel Merge Sort using Serial Merge Branchless, 6, 100, 1, 8388608, 0.00001192092895507812
Parallel Merge Sort using Bitonic Merge, 6, 100, 1, 8924051, 0.00001120567321777344
Parallel Merge Sort using Serial Merge, 10, 100, 1, 9118052, 0.00001096725463867188
Parallel Merge Sort using Serial Merge Branchless, 10, 100, 1, 9986438, 0.00001001358032226562
Parallel Merge Sort using Bitonic Merge, 10, 100, 1, 11037642, 0.00000905990600585938
Parallel Merge Sort using Serial Merge, 15, 100, 1, 9118052, 0.00001096725463867188
Parallel Merge Sort using Serial Merge Branchless, 15, 100, 1, 9986438, 0.00001001358032226562
Parallel Merge Sort using Bitonic Merge, 15, 100, 1, 11037642, 0.00000905990600585938
Parallel Merge Sort using Serial Merge, 18, 100, 1, 9118052, 0.00001096725463867188
Parallel Merge Sort using Serial Merge Branchless, 18, 100, 1, 11037642, 0.00000905990600585938
Parallel Merge Sort using Bitonic Merge, 18, 100, 1, 11037642, 0.00000905990600585938
Parallel Merge Sort using Serial Merge, 22, 100, 1, 9118052, 0.00001096725463867188
Parallel Merge Sort using Serial Merge Branchless, 22, 100, 1, 9986438, 0.00001001358032226562
Parallel Merge Sort using Bitonic Merge, 22, 100, 1, 11037642, 0.00000905990600585938
Parallel Merge Sort using Serial Merge, 25, 100, 1, 9118052, 0.00001096725463867188
Parallel Merge Sort using Serial Merge Branchless, 25, 100, 1, 11037642, 0.00000905990600585938
Parallel Merge Sort using Bitonic Merge, 25, 100, 1, 11037642, 0.00000905990600585938
Parallel Merge Sort using Serial Merge, 28, 100, 1, 8924051, 0.00001120567321777344
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 1, 11335957, 0.00000882148742675781
Parallel Merge Sort using Bitonic Merge, 28, 100, 1, 11335957, 0.00000882148742675781
Parallel Merge Sort using Serial Merge, 32, 100, 1, 9986438, 0.00001001358032226562
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 1, 9986438, 0.00001001358032226562
Parallel Merge Sort using Bitonic Merge, 32, 100, 1, 11037642, 0.00000905990600585938
Parallel Merge Sort using Serial Merge, 1, 100, 2, 2086718, 0.00004792213439941406
Parallel Merge Sort using Serial Merge Branchless, 1, 100, 2, 9118052, 0.00001096725463867188
Parallel Merge Sort using Bitonic Merge, 1, 100, 2, 8388608, 0.00001192092895507812
Parallel Merge Sort using Serial Merge, 2, 100, 2, 7767229, 0.00001287460327148438
Parallel Merge Sort using Serial Merge Branchless, 2, 100, 2, 10230010, 0.00000977516174316406
Parallel Merge Sort using Bitonic Merge, 2, 100, 2, 9986438, 0.00001001358032226562
Parallel Merge Sort using Serial Merge, 4, 100, 2, 7767229, 0.00001287460327148438
Parallel Merge Sort using Serial Merge Branchless, 4, 100, 2, 8224125, 0.00001215934753417969
Parallel Merge Sort using Bitonic Merge, 4, 100, 2, 9118052, 0.00001096725463867188
Parallel Merge Sort using Serial Merge, 6, 100, 2, 7767229, 0.00001287460327148438
Parallel Merge Sort using Serial Merge Branchless, 6, 100, 2, 9118052, 0.00001096725463867188
Parallel Merge Sort using Bitonic Merge, 6, 100, 2, 9118052, 0.00001096725463867188
Parallel Merge Sort using Serial Merge, 10, 100, 2, 7231558, 0.00001382827758789062
Parallel Merge Sort using Serial Merge Branchless, 10, 100, 2, 8388608, 0.00001192092895507812
Parallel Merge Sort using Bitonic Merge, 10, 100, 2, 9118052, 0.00001096725463867188
Parallel Merge Sort using Serial Merge, 15, 100, 2, 7231558, 0.00001382827758789062
Parallel Merge Sort using Serial Merge Branchless, 15, 100, 2, 9118052, 0.00001096725463867188
Parallel Merge Sort using Bitonic Merge, 15, 100, 2, 8388608, 0.00001192092895507812
Parallel Merge Sort using Serial Merge, 18, 100, 2, 8388608, 0.00001192092895507812
Parallel Merge Sort using Serial Merge Branchless, 18, 100, 2, 8924051, 0.00001120567321777344
Parallel Merge Sort using Bitonic Merge, 18, 100, 2, 9118052, 0.00001096725463867188
Parallel Merge Sort using Serial Merge, 22, 100, 2, 7767229, 0.00001287460327148438
Parallel Merge Sort using Serial Merge Branchless, 22, 100, 2, 8224125, 0.00001215934753417969
Parallel Merge Sort using Bitonic Merge, 22, 100, 2, 8388608, 0.00001192092895507812
Parallel Merge Sort using Serial Merge, 25, 100, 2, 7626007, 0.00001311302185058594
Parallel Merge Sort using Serial Merge Branchless, 25, 100, 2, 9118052, 0.00001096725463867188
Parallel Merge Sort using Bitonic Merge, 25, 100, 2, 9986438, 0.00001001358032226562
Parallel Merge Sort using Serial Merge, 28, 100, 2, 7767229, 0.00001287460327148438
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 2, 9118052, 0.00001096725463867188
Parallel Merge Sort using Bitonic Merge, 28, 100, 2, 1451316, 0.00006890296936035156
Parallel Merge Sort using Serial Merge, 32, 100, 2, 3711773, 0.00002694129943847656
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 2, 4559026, 0.00002193450927734375
Parallel Merge Sort using Bitonic Merge, 32, 100, 2, 4510004, 0.00002217292785644531
Parallel Merge Sort using Serial Merge, 1, 100, 3, 1565038, 0.00006389617919921875
Parallel Merge Sort using Serial Merge Branchless, 1, 100, 3, 4032984, 0.00002479553222656250
Parallel Merge Sort using Bitonic Merge, 1, 100, 3, 4032984, 0.00002479553222656250
Parallel Merge Sort using Serial Merge, 2, 100, 3, 3711773, 0.00002694129943847656
Parallel Merge Sort using Serial Merge Branchless, 2, 100, 3, 4152776, 0.00002408027648925781
Parallel Merge Sort using Bitonic Merge, 2, 100, 3, 3994575, 0.00002503395080566406
Parallel Merge Sort using Serial Merge, 4, 100, 3, 3437954, 0.00002908706665039062
