Name, Entropy, C Size, Elements Per Second, Total Time
Quick Sort, 28, 100000, 8100756, 0.01234452705830335617
Merge Sort using Serial Merge, 28, 100000, 8488140, 0.01178114395588636398
Merge Sort using Serial Merge Branchless, 28, 100000, 10730880, 0.00931890029460191727
Merge Sort using Bitonic Merge, 28, 100000, 13861527, 0.00721421232447028160
Quick Sort, 32, 100000, 7022177, 0.01424059830605983734
Merge Sort using Serial Merge, 32, 100000, 7951981, 0.01257548294961452484
Merge Sort using Serial Merge Branchless, 32, 100000, 7955917, 0.01256926078349351883
Merge Sort using Bitonic Merge, 32, 100000, 11307230, 0.00884389877319335938
Quick Sort, 28, 100000, 8144469, 0.01227827090770006180
Merge Sort using Serial Merge, 28, 100000, 8748686, 0.01143028773367404938
Merge Sort using Serial Merge Branchless, 28, 100000, 11005091, 0.00908670388162136078
Merge Sort using Bitonic Merge, 28, 100000, 14250781, 0.00701715936884284019
Quick Sort, 32, 100000, 8126260, 0.01230578403919935226
Merge Sort using Serial Merge, 32, 100000, 8808306, 0.01135292090475559235
Merge Sort using Serial Merge Branchless, 32, 100000, 10980543, 0.00910701788961887360
Merge Sort using Bitonic Merge, 32, 100000, 14176651, 0.00705385208129882812
Quick Sort, 28, 100000, 8154286, 0.01226348895579576492
Merge Sort using Serial Merge, 28, 100000, 8814582, 0.01134483795613050461
Merge Sort using Serial Merge Branchless, 28, 100000, 11006765, 0.00908532179892063141
Merge Sort using Bitonic Merge, 28, 100000, 14211862, 0.00703637581318616867
Quick Sort, 32, 100000, 8113888, 0.01232454739511013031
Merge Sort using Serial Merge, 32, 100000, 8788687, 0.01137826405465602875
Merge Sort using Serial Merge Branchless, 32, 100000, 10995223, 0.00909485854208469391
Merge Sort using Bitonic Merge, 32, 100000, 14184418, 0.00704998988658189774
Quick Sort, 28, 100000, 8137864, 0.01228823699057102203
Merge Sort using Serial Merge, 28, 100000, 8816638, 0.01134219206869602203
Merge Sort using Serial Merge Branchless, 28, 100000, 11018765, 0.00907542742788791656
