Name, Entropy, C Size, Number of Threads, Elements Per Second, Total Time
Parallel Merge Sort using Serial Merge, 28, 10000, 5, 8148235, 0.00122725963592529297
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 5, 8975613, 0.00111413002014160156
Parallel Merge Sort using Bitonic Merge, 28, 10000, 5, 7158370, 0.00139696593396365643
Parallel Merge Sort using Serial Merge, 32, 10000, 5, 15484565, 0.00064580439357087016
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 5, 15417401, 0.00064861774444580078
Parallel Merge Sort using Bitonic Merge, 32, 10000, 5, 17225776, 0.00058052537497133017
Parallel Merge Sort using Serial Merge, 28, 10000, 6, 14345877, 0.00069706438807770610
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 6, 18813600, 0.00053153035696595907
Parallel Merge Sort using Bitonic Merge, 28, 10000, 6, 18779064, 0.00053250789642333984
Parallel Merge Sort using Serial Merge, 32, 10000, 6, 16924800, 0.00059084891108796000
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 6, 18038466, 0.00055437086848542094
Parallel Merge Sort using Bitonic Merge, 32, 10000, 6, 19905576, 0.00050237181130796671
Parallel Merge Sort using Serial Merge, 28, 10000, 7, 17507634, 0.00057117937831208110
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 7, 18103868, 0.00055236817570403218
Parallel Merge Sort using Bitonic Merge, 28, 10000, 7, 18213140, 0.00054905412252992392
Parallel Merge Sort using Serial Merge, 32, 10000, 7, 16417347, 0.00060911179753020406
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 7, 18746332, 0.00053343770559877157
Parallel Merge Sort using Bitonic Merge, 32, 10000, 7, 18903478, 0.00052900315495207906
Parallel Merge Sort using Serial Merge, 28, 10000, 8, 11714951, 0.00085361005039885640
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 8, 13234583, 0.00075559614924713969
Parallel Merge Sort using Bitonic Merge, 28, 10000, 8, 14157510, 0.00070633890572935343
Parallel Merge Sort using Serial Merge, 32, 10000, 8, 16877808, 0.00059249403420835733
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 8, 18806008, 0.00053174496861174703
Parallel Merge Sort using Bitonic Merge, 32, 10000, 8, 19808748, 0.00050482747610658407
Parallel Merge Sort using Serial Merge, 28, 10000, 11, 11879861, 0.00084176065865904093
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 11, 15318860, 0.00065279006958007812
Parallel Merge Sort using Bitonic Merge, 28, 10000, 11, 16284133, 0.00061409472255036235
Parallel Merge Sort using Serial Merge, 32, 10000, 11, 13574678, 0.00073666573734954000
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 11, 14097553, 0.00070934294490143657
Parallel Merge Sort using Bitonic Merge, 32, 10000, 11, 15002160, 0.00066657067509368062
Parallel Merge Sort using Serial Merge, 28, 10000, 22, 10743056, 0.00093083380488678813
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 22, 11239961, 0.00088968279305845499
Parallel Merge Sort using Bitonic Merge, 28, 10000, 22, 12154584, 0.00082273484440520406
Parallel Merge Sort using Serial Merge, 32, 10000, 22, 10752420, 0.00093002320500090718
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 22, 10703851, 0.00093424320220947266
Parallel Merge Sort using Bitonic Merge, 32, 10000, 22, 11823267, 0.00084578990936279297
Parallel Merge Sort using Serial Merge, 28, 10000, 32, 9519960, 0.00105042452923953533
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 32, 10031340, 0.00099687580950558186
Parallel Merge Sort using Bitonic Merge, 28, 10000, 32, 10438785, 0.00095796585083007812
Parallel Merge Sort using Serial Merge, 32, 10000, 32, 5190007, 0.00192677974700927734
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 32, 5769887, 0.00173313613049685955
Parallel Merge Sort using Bitonic Merge, 32, 10000, 32, 5277845, 0.00189471244812011719
Parallel Merge Sort using Serial Merge, 28, 10000, 36, 7083178, 0.00141179561614990234
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 36, 7101166, 0.00140821933746337891
Parallel Merge Sort using Bitonic Merge, 28, 10000, 36, 7096120, 0.00140922074206173420
Parallel Merge Sort using Serial Merge, 32, 10000, 36, 7155806, 0.00139746663626283407
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 36, 7142523, 0.00140006537549197674
Parallel Merge Sort using Bitonic Merge, 32, 10000, 36, 7446876, 0.00134284491650760174
Parallel Merge Sort using Serial Merge, 28, 10000, 68, 3923283, 0.00254888529889285564
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 68, 3819983, 0.00261781224980950356
Parallel Merge Sort using Bitonic Merge, 28, 10000, 68, 4026325, 0.00248365406878292561
Parallel Merge Sort using Serial Merge, 32, 10000, 68, 3411778, 0.00293102255091071129
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 68, 3765253, 0.00265586376190185547
Parallel Merge Sort using Bitonic Merge, 32, 10000, 68, 3984556, 0.00250968942418694496
Parallel Merge Sort using Serial Merge, 28, 10000, 72, 2907743, 0.00343909254297614098
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 72, 3566463, 0.00280389795079827309
Parallel Merge Sort using Bitonic Merge, 28, 10000, 72, 3739238, 0.00267434120178222656
Parallel Merge Sort using Serial Merge, 32, 10000, 72, 3877798, 0.00257878308184444904
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 72, 3948100, 0.00253286352381110191
Parallel Merge Sort using Bitonic Merge, 32, 10000, 72, 3960103, 0.00252518663182854652
Parallel Merge Sort using Serial Merge, 28, 1000, 5, 8328641, 0.00012006759789073840
Parallel Merge Sort using Serial Merge Branchless, 28, 1000, 5, 8967936, 0.00011150837235618383
Parallel Merge Sort using Bitonic Merge, 28, 1000, 5, 8886237, 0.00011253356933593750
Parallel Merge Sort using Serial Merge, 32, 1000, 5, 9517368, 0.00010507107072044164
Parallel Merge Sort using Serial Merge Branchless, 32, 1000, 5, 9991196, 0.00010008811659645289
Parallel Merge Sort using Bitonic Merge, 32, 1000, 5, 10175410, 0.00009827614121604711
Parallel Merge Sort using Serial Merge, 28, 1000, 6, 7257836, 0.00013778210268355906
Parallel Merge Sort using Serial Merge Branchless, 28, 1000, 6, 7475145, 0.00013377665891312063
Parallel Merge Sort using Bitonic Merge, 28, 1000, 6, 7718630, 0.00012955666170455515
Parallel Merge Sort using Serial Merge, 32, 1000, 6, 8182411, 0.00012221335782669485
Parallel Merge Sort using Serial Merge Branchless, 32, 1000, 6, 8451147, 0.00011832713789772242
Parallel Merge Sort using Bitonic Merge, 32, 1000, 6, 8410475, 0.00011889934830833226
Parallel Merge Sort using Serial Merge, 28, 1000, 7, 7212904, 0.00013864040374755859
Parallel Merge Sort using Serial Merge Branchless, 28, 1000, 7, 7469820, 0.00013387203216552734
Parallel Merge Sort using Bitonic Merge, 28, 1000, 7, 7813532, 0.00012798309035133570
Parallel Merge Sort using Serial Merge, 32, 1000, 7, 5895016, 0.00016963481903076172
Parallel Merge Sort using Serial Merge Branchless, 32, 1000, 7, 8449444, 0.00011835098121082410
Parallel Merge Sort using Bitonic Merge, 32, 1000, 7, 6038445, 0.00016560553922317922
Parallel Merge Sort using Serial Merge, 28, 1000, 8, 6417234, 0.00015583037748001516
Parallel Merge Sort using Serial Merge Branchless, 28, 1000, 8, 6579300, 0.00015199184417724609
