Name, Entropy, C Size, Elements Per Second, Total Time
Quick Sort, 28, 10000, 7013651, 0.00142579083330929279
Merge Sort using Serial Merge, 28, 10000, 8941172, 0.00111842155456542969
Merge Sort using Serial Merge Branchless, 28, 10000, 10953187, 0.00091297627659514546
Merge Sort using Bitonic Merge, 28, 10000, 13096150, 0.00076358317164704204
Quick Sort, 32, 10000, 9881972, 0.00101194379385560751
Merge Sort using Serial Merge, 32, 10000, 10780887, 0.00092756748199462891
Merge Sort using Serial Merge Branchless, 32, 10000, 12484162, 0.00080101488856598735
Merge Sort using Bitonic Merge, 32, 10000, 15331740, 0.00065224169520661235
Quick Sort, 28, 10000, 10406927, 0.00096089841099455953
Merge Sort using Serial Merge, 28, 10000, 11419908, 0.00087566376896575093
Merge Sort using Serial Merge Branchless, 28, 10000, 13067996, 0.00076522829476743937
Merge Sort using Bitonic Merge, 28, 10000, 15408339, 0.00064899923745542765
Quick Sort, 32, 10000, 9763277, 0.00102424621582031250
Merge Sort using Serial Merge, 32, 10000, 10650848, 0.00093889236450195312
Merge Sort using Serial Merge Branchless, 32, 10000, 12432356, 0.00080435274867340922
Merge Sort using Bitonic Merge, 32, 10000, 15040356, 0.00066487787989899516
Quick Sort, 28, 10000, 10514939, 0.00095102784689515829
Merge Sort using Serial Merge, 28, 10000, 11633395, 0.00085959432180970907
Merge Sort using Serial Merge Branchless, 28, 10000, 13419196, 0.00074520113412290812
Merge Sort using Bitonic Merge, 28, 10000, 16548842, 0.00060427188873291016
Quick Sort, 32, 10000, 10029181, 0.00099709036294370890
Merge Sort using Serial Merge, 32, 10000, 11145874, 0.00089719297830015421
Merge Sort using Serial Merge Branchless, 32, 10000, 13190880, 0.00075809954432770610
Merge Sort using Bitonic Merge, 32, 10000, 16005128, 0.00062479975167661905
Quick Sort, 28, 10000, 10169982, 0.00098328595049679279
Merge Sort using Serial Merge, 28, 10000, 10987619, 0.00091011525364592671
Merge Sort using Serial Merge Branchless, 28, 10000, 12921056, 0.00077393057290464640
Merge Sort using Bitonic Merge, 28, 10000, 15943074, 0.00062723160954192281
Quick Sort, 32, 10000, 8438225, 0.00118508341256529093
Merge Sort using Serial Merge, 32, 10000, 9242016, 0.00108201499097049236
Merge Sort using Serial Merge Branchless, 32, 10000, 11151801, 0.00089671614114195108
Merge Sort using Bitonic Merge, 32, 10000, 13079406, 0.00076456071110442281
