Name, Entropy, C Size, Number of Threads, Elements Per Second, Total Time
Parallel Merge Sort using Serial Merge, 28, 10000, 5, 9842318, 0.00101602077484130859
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 5, 11695678, 0.00085501669673249125
Parallel Merge Sort using Bitonic Merge, 28, 10000, 5, 10569523, 0.00094611645909026265
Parallel Merge Sort using Serial Merge, 32, 10000, 5, 16112108, 0.00062065123347565532
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 5, 18640522, 0.00053646566811949015
Parallel Merge Sort using Bitonic Merge, 32, 10000, 5, 21100230, 0.00047392846317961812
Parallel Merge Sort using Serial Merge, 28, 10000, 6, 16345690, 0.00061178207397460938
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 6, 19699892, 0.00050761702004820108
Parallel Merge Sort using Bitonic Merge, 28, 10000, 6, 21996560, 0.00045461655827239156
Parallel Merge Sort using Serial Merge, 32, 10000, 6, 18232934, 0.00054845807608217001
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 6, 21523600, 0.00046460627345368266
Parallel Merge Sort using Bitonic Merge, 32, 10000, 6, 24571200, 0.00040698051452636719
Parallel Merge Sort using Serial Merge, 28, 10000, 7, 16894124, 0.00059192179469391704
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 7, 20554268, 0.00048651694669388235
Parallel Merge Sort using Bitonic Merge, 28, 10000, 7, 21624582, 0.00046243667020462453
Parallel Merge Sort using Serial Merge, 32, 10000, 7, 16270236, 0.00061461923178285360
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 7, 20168800, 0.00049581530038267374
Parallel Merge Sort using Bitonic Merge, 32, 10000, 7, 21253124, 0.00047051906585693359
Parallel Merge Sort using Serial Merge, 28, 10000, 8, 14370944, 0.00069584848824888468
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 8, 16861524, 0.00059306621551513672
Parallel Merge Sort using Bitonic Merge, 28, 10000, 8, 19004550, 0.00052618980407714844
