Name, Entropy, C Size, Elements Per Second, Total Time
Quick Sort, 28, 10000, 9268566, 0.00107891554944217205
Merge Sort using Serial Merge, 28, 10000, 9512619, 0.00105123524554073811
Merge Sort using Serial Merge Branchless, 28, 10000, 11402213, 0.00087702274322509766
Merge Sort using Bitonic Merge, 28, 10000, 13781186, 0.00072562694549560547
Quick Sort, 32, 10000, 9328968, 0.00107192993164062500
Merge Sort using Serial Merge, 32, 10000, 10556489, 0.00094728468684479594
Merge Sort using Serial Merge Branchless, 32, 10000, 12475250, 0.00080158712808042765
Merge Sort using Bitonic Merge, 32, 10000, 15293167, 0.00065388681832700968
Quick Sort, 28, 10000, 10157422, 0.00098450179211795330
Merge Sort using Serial Merge, 28, 10000, 11113094, 0.00089983938960358500
Merge Sort using Serial Merge Branchless, 28, 10000, 12909125, 0.00077464582864195108
Merge Sort using Bitonic Merge, 28, 10000, 15744384, 0.00063514709472656250
Quick Sort, 32, 10000, 8557534, 0.00116856093518435955
Merge Sort using Serial Merge, 32, 10000, 9275535, 0.00107810494955629110
Merge Sort using Serial Merge Branchless, 32, 10000, 11058887, 0.00090425013331696391
Merge Sort using Bitonic Merge, 32, 10000, 13560195, 0.00073745253030210733
Quick Sort, 28, 10000, 10238500, 0.00097670557443052530
Merge Sort using Serial Merge, 28, 10000, 11220117, 0.00089125632075592875
Merge Sort using Serial Merge Branchless, 28, 10000, 13070032, 0.00076510908547788858
Merge Sort using Bitonic Merge, 28, 10000, 16118919, 0.00062038900796324015
Quick Sort, 32, 10000, 10572987, 0.00094580650329589844
Merge Sort using Serial Merge, 32, 10000, 10934342, 0.00091454980429261923
Merge Sort using Serial Merge Branchless, 32, 10000, 13184660, 0.00075845717219635844
Merge Sort using Bitonic Merge, 32, 10000, 16445026, 0.00060808658599853516
Quick Sort, 28, 10000, 10447886, 0.00095713138580322266
Merge Sort using Serial Merge, 28, 10000, 10861008, 0.00092072488041594625
Merge Sort using Serial Merge Branchless, 28, 10000, 13083895, 0.00076429842738434672
Merge Sort using Bitonic Merge, 28, 10000, 16355251, 0.00061142444610595703
Quick Sort, 32, 10000, 9928051, 0.00100724701769649982
Merge Sort using Serial Merge, 32, 10000, 10680410, 0.00093629362527281046
Merge Sort using Serial Merge Branchless, 32, 10000, 12789852, 0.00078186986502259970
Merge Sort using Bitonic Merge, 32, 10000, 15167079, 0.00065932271536439657
Quick Sort, 28, 10000, 10348130, 0.00096635817317292094
Merge Sort using Serial Merge, 28, 10000, 10997126, 0.00090932846069335938
