Name, Entropy, C Size, Number of Threads, Elements Per Second, Total Time
Parallel Merge Sort using Serial Merge, 28, 10000, 5, 10293528, 0.00097148417262360454
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 5, 10622256, 0.00094141962472349405
Parallel Merge Sort using Bitonic Merge, 28, 10000, 5, 11822933, 0.00084581377450376749
Parallel Merge Sort using Serial Merge, 32, 10000, 5, 14419362, 0.00069351197453215718
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 5, 15198406, 0.00065796374110504985
Parallel Merge Sort using Bitonic Merge, 32, 10000, 5, 15547704, 0.00064318178920075297
Parallel Merge Sort using Serial Merge, 28, 10000, 6, 16283500, 0.00061411858769133687
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 6, 16617027, 0.00060179235879331827
Parallel Merge Sort using Bitonic Merge, 28, 10000, 6, 17559674, 0.00056948664132505655
Parallel Merge Sort using Serial Merge, 32, 10000, 6, 13581271, 0.00073630810948088765
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 6, 18171320, 0.00055031775264069438
Parallel Merge Sort using Bitonic Merge, 32, 10000, 6, 19026102, 0.00052559375762939453
Parallel Merge Sort using Serial Merge, 28, 10000, 7, 17415314, 0.00057420728262513876
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 7, 18092934, 0.00055270193843171000
Parallel Merge Sort using Bitonic Merge, 28, 10000, 7, 20703410, 0.00048301220522262156
Parallel Merge Sort using Serial Merge, 32, 10000, 7, 16538401, 0.00060465338174253702
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 7, 19110188, 0.00052328110905364156
Parallel Merge Sort using Bitonic Merge, 32, 10000, 7, 19651894, 0.00050885678501799703
Parallel Merge Sort using Serial Merge, 28, 10000, 8, 15822785, 0.00063199998112395406
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 8, 15358125, 0.00065112113952636719
Parallel Merge Sort using Bitonic Merge, 28, 10000, 8, 17007842, 0.00058796408120542765
Parallel Merge Sort using Serial Merge, 32, 10000, 8, 14587361, 0.00068552495213225484
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 8, 14721505, 0.00067927839700132608
Parallel Merge Sort using Bitonic Merge, 32, 10000, 8, 15666171, 0.00063831807347014546
Parallel Merge Sort using Serial Merge, 28, 10000, 11, 14787942, 0.00067622662754729390
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 11, 15566168, 0.00064241886138916016
Parallel Merge Sort using Bitonic Merge, 28, 10000, 11, 16597301, 0.00060250761453062296
Parallel Merge Sort using Serial Merge, 32, 10000, 11, 13184245, 0.00075848103733733296
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 11, 13796145, 0.00072484015254303813
Parallel Merge Sort using Bitonic Merge, 32, 10000, 11, 15077120, 0.00066325662191957235
Parallel Merge Sort using Serial Merge, 28, 10000, 22, 10313271, 0.00096962449606508017
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 22, 11429867, 0.00087490084115415812
Parallel Merge Sort using Bitonic Merge, 28, 10000, 22, 11682972, 0.00085594656411558390
Parallel Merge Sort using Serial Merge, 32, 10000, 22, 10618760, 0.00094172952231019735
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 22, 10601582, 0.00094325543614104390
Parallel Merge Sort using Bitonic Merge, 32, 10000, 22, 11431736, 0.00087475776672363281
Parallel Merge Sort using Serial Merge, 28, 10000, 32, 7332956, 0.00136370654217898846
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 32, 7760475, 0.00128858094103634357
Parallel Merge Sort using Bitonic Merge, 28, 10000, 32, 8055280, 0.00124142167624086142
Parallel Merge Sort using Serial Merge, 32, 10000, 32, 4113676, 0.00243091583251953125
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 32, 3504013, 0.00285387039184570312
Parallel Merge Sort using Bitonic Merge, 32, 10000, 32, 4215889, 0.00237197871319949627
Parallel Merge Sort using Serial Merge, 28, 10000, 36, 6592330, 0.00151691434439271688
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 36, 6647706, 0.00150427815970033407
Parallel Merge Sort using Bitonic Merge, 28, 10000, 36, 6191494, 0.00161511893384158611
Parallel Merge Sort using Serial Merge, 32, 10000, 36, 6450294, 0.00155031681060791016
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 36, 7056722, 0.00141708855517208576
Parallel Merge Sort using Bitonic Merge, 32, 10000, 36, 7210548, 0.00138685700949281454
Parallel Merge Sort using Serial Merge, 28, 10000, 68, 3748261, 0.00266790390014648438
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 68, 3727839, 0.00268251891247928143
Parallel Merge Sort using Bitonic Merge, 28, 10000, 68, 3475529, 0.00287725916132330894
Parallel Merge Sort using Serial Merge, 32, 10000, 68, 3020570, 0.00331063265912234783
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 68, 3370760, 0.00296669011004269123
Parallel Merge Sort using Bitonic Merge, 32, 10000, 68, 3619086, 0.00276312837377190590
Parallel Merge Sort using Serial Merge, 28, 10000, 72, 2815158, 0.00355219841003417969
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 72, 3401734, 0.00293967733159661293
Parallel Merge Sort using Bitonic Merge, 28, 10000, 72, 3450057, 0.00289850239641964436
Parallel Merge Sort using Serial Merge, 32, 10000, 72, 2962623, 0.00337538728490471840
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 72, 3533295, 0.00283021922223269939
Parallel Merge Sort using Bitonic Merge, 32, 10000, 72, 3649982, 0.00273973937146365643
