Name, Entropy, C Size, Number of Threads, Elements Per Second, Total Time
Parallel Merge Sort using Serial Merge, 28, 10000, 5, 12004992, 0.00083298684330657125
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 5, 16642743, 0.00060086249141022563
Parallel Merge Sort using Bitonic Merge, 28, 10000, 5, 17615724, 0.00056767463684082031
Parallel Merge Sort using Serial Merge, 32, 10000, 5, 17349040, 0.00057640078011900187
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 5, 17804916, 0.00056164263514801860
Parallel Merge Sort using Bitonic Merge, 32, 10000, 5, 18989062, 0.00052661896916106343
Parallel Merge Sort using Serial Merge, 28, 10000, 6, 16555374, 0.00060403347015380859
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 6, 18220260, 0.00054883956909179688
Parallel Merge Sort using Bitonic Merge, 28, 10000, 6, 18645494, 0.00053632259368896484
Parallel Merge Sort using Serial Merge, 32, 10000, 6, 16386560, 0.00061025621835142374
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 6, 18120292, 0.00055186747340485454
Parallel Merge Sort using Bitonic Merge, 32, 10000, 6, 17586918, 0.00056860444601625204
Parallel Merge Sort using Serial Merge, 28, 10000, 7, 17194000, 0.00058159825857728720
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 7, 18092154, 0.00055272580357268453
Parallel Merge Sort using Bitonic Merge, 28, 10000, 7, 18684532, 0.00053520203800871968
Parallel Merge Sort using Serial Merge, 32, 10000, 7, 16940524, 0.00059030053671449423
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 7, 16819602, 0.00059454439906403422
Parallel Merge Sort using Bitonic Merge, 32, 10000, 7, 17843546, 0.00056042673531919718
Parallel Merge Sort using Serial Merge, 28, 10000, 8, 8276053, 0.00120830535888671875
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 8, 14156554, 0.00070638657780364156
Parallel Merge Sort using Bitonic Merge, 28, 10000, 8, 16006961, 0.00062472821446135640
Parallel Merge Sort using Serial Merge, 32, 10000, 8, 15961883, 0.00062649248866364360
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 8, 16900250, 0.00059170724125579000
Parallel Merge Sort using Bitonic Merge, 32, 10000, 8, 17397254, 0.00057480332907289267
Parallel Merge Sort using Serial Merge, 28, 10000, 11, 15307120, 0.00065329077187925577
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 11, 15938833, 0.00062739849090576172
Parallel Merge Sort using Bitonic Merge, 28, 10000, 11, 16557988, 0.00060393812600523233
Parallel Merge Sort using Serial Merge, 32, 10000, 11, 14353241, 0.00069670676020905375
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 11, 14547392, 0.00068740843562409282
Parallel Merge Sort using Bitonic Merge, 32, 10000, 11, 15737885, 0.00063540937844663858
Parallel Merge Sort using Serial Merge, 28, 10000, 22, 3340344, 0.00299370288848876953
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 22, 9210154, 0.00108575820922851562
Parallel Merge Sort using Bitonic Merge, 28, 10000, 22, 7564528, 0.00132195954211056232
Parallel Merge Sort using Serial Merge, 32, 10000, 22, 10866635, 0.00092024804325774312
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 22, 10730688, 0.00093190668849274516
Parallel Merge Sort using Bitonic Merge, 32, 10000, 22, 12019785, 0.00083196163177490234
Parallel Merge Sort using Serial Merge, 28, 10000, 32, 9023308, 0.00110824103467166424
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 32, 9238555, 0.00108242034912109375
Parallel Merge Sort using Bitonic Merge, 28, 10000, 32, 10049126, 0.00099511141888797283
Parallel Merge Sort using Serial Merge, 32, 10000, 32, 4006709, 0.00249581341631710529
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 32, 5825422, 0.00171661376953125000
Parallel Merge Sort using Bitonic Merge, 32, 10000, 32, 5403499, 0.00185065274126827717
Parallel Merge Sort using Serial Merge, 28, 10000, 36, 7017642, 0.00142498011700809002
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 36, 6780645, 0.00147478585131466389
Parallel Merge Sort using Bitonic Merge, 28, 10000, 36, 7020578, 0.00142438407056033611
Parallel Merge Sort using Serial Merge, 32, 10000, 36, 6900342, 0.00144920346792787313
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 36, 7308932, 0.00136818888131529093
Parallel Merge Sort using Bitonic Merge, 32, 10000, 36, 7439215, 0.00134422781411558390
Parallel Merge Sort using Serial Merge, 28, 10000, 68, 3102043, 0.00322368135675787926
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 68, 3797365, 0.00263340468518435955
Parallel Merge Sort using Bitonic Merge, 28, 10000, 68, 3908368, 0.00255861273035407066
Parallel Merge Sort using Serial Merge, 32, 10000, 68, 3878981, 0.00257799634709954262
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 68, 3689603, 0.00271031865850090981
Parallel Merge Sort using Bitonic Merge, 32, 10000, 68, 3942459, 0.00253648753277957439
Parallel Merge Sort using Serial Merge, 28, 10000, 72, 3040805, 0.00328860292211174965
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 72, 2958673, 0.00337989325635135174
Parallel Merge Sort using Bitonic Merge, 28, 10000, 72, 3681442, 0.00271632662042975426
Parallel Merge Sort using Serial Merge, 32, 10000, 72, 3742441, 0.00267205247655510902
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 72, 3726117, 0.00268375873565673828
Parallel Merge Sort using Bitonic Merge, 32, 10000, 72, 3951150, 0.00253090867772698402
