Name, Entropy, C Size, Elements Per Second, Total Time
Quick Sort, 28, 10000, 8734858, 0.00114483828656375408
Merge Sort using Serial Merge, 28, 10000, 9558360, 0.00104620459023863077
Merge Sort using Serial Merge Branchless, 28, 10000, 11483379, 0.00087082386016845703
Merge Sort using Bitonic Merge, 28, 10000, 13937806, 0.00071747304173186421
Quick Sort, 32, 10000, 9877085, 0.00101244449615478516
Merge Sort using Serial Merge, 32, 10000, 10823172, 0.00092394353123381734
Merge Sort using Serial Merge Branchless, 32, 10000, 12517321, 0.00079889298649504781
Merge Sort using Bitonic Merge, 32, 10000, 15394766, 0.00064957141876220703
Quick Sort, 28, 10000, 9866164, 0.00101356511004269123
Merge Sort using Serial Merge, 28, 10000, 10816474, 0.00092451571254059672
Merge Sort using Serial Merge Branchless, 28, 10000, 12461907, 0.00080244540004059672
Merge Sort using Bitonic Merge, 28, 10000, 15405509, 0.00064911844674497843
Quick Sort, 32, 10000, 8982917, 0.00111322407610714436
Merge Sort using Serial Merge, 32, 10000, 9942879, 0.00100574491079896688
Merge Sort using Serial Merge Branchless, 32, 10000, 11476152, 0.00087137223454192281
Merge Sort using Bitonic Merge, 32, 10000, 14108934, 0.00070877076359465718
Quick Sort, 28, 10000, 10027024, 0.00099730491638183594
Merge Sort using Serial Merge, 28, 10000, 10963494, 0.00091211794642731547
Merge Sort using Serial Merge Branchless, 28, 10000, 12848228, 0.00077831745147705078
Merge Sort using Bitonic Merge, 28, 10000, 15849692, 0.00063092709751799703
Quick Sort, 32, 10000, 10229012, 0.00097761151846498251
Merge Sort using Serial Merge, 32, 10000, 11117218, 0.00089950562687590718
Merge Sort using Serial Merge Branchless, 32, 10000, 12815253, 0.00078032014425843954
Merge Sort using Bitonic Merge, 32, 10000, 15963098, 0.00062644481658935547
Quick Sort, 28, 10000, 9884534, 0.00101168151013553143
Merge Sort using Serial Merge, 28, 10000, 10827922, 0.00092353823129087687
Merge Sort using Serial Merge Branchless, 28, 10000, 12492715, 0.00080046651419252157
Merge Sort using Bitonic Merge, 28, 10000, 15417401, 0.00064861774444580078
Quick Sort, 32, 10000, 9853417, 0.00101487641222774982
Merge Sort using Serial Merge, 32, 10000, 10823731, 0.00092389585915952921
Merge Sort using Serial Merge Branchless, 32, 10000, 12507617, 0.00079951283987611532
Merge Sort using Bitonic Merge, 32, 10000, 15464583, 0.00064663885859772563
Quick Sort, 28, 10000, 9854112, 0.00101480481680482626
Merge Sort using Serial Merge, 28, 10000, 10846964, 0.00092191697331145406
Merge Sort using Serial Merge Branchless, 28, 10000, 12471541, 0.00080182554665952921
Merge Sort using Bitonic Merge, 28, 10000, 15380088, 0.00065019133035093546
Quick Sort, 32, 10000, 10212574, 0.00097918510437011719
Merge Sort using Serial Merge, 32, 10000, 11139362, 0.00089771748753264546
Merge Sort using Serial Merge Branchless, 32, 10000, 13144168, 0.00076079368591308594
Merge Sort using Bitonic Merge, 32, 10000, 16250063, 0.00061538221780210733
Quick Sort, 28, 10000, 10122856, 0.00098786351736634970
Merge Sort using Serial Merge, 28, 10000, 11070270, 0.00090332032414153218
Merge Sort using Serial Merge Branchless, 28, 10000, 12700391, 0.00078737735748291016
Merge Sort using Bitonic Merge, 28, 10000, 15610778, 0.00064058304997161031
Quick Sort, 32, 10000, 10185541, 0.00098178384359925985
Merge Sort using Serial Merge, 32, 10000, 11139362, 0.00089771748753264546
Merge Sort using Serial Merge Branchless, 32, 10000, 12753684, 0.00078408716944977641
Merge Sort using Bitonic Merge, 32, 10000, 16028983, 0.00062386988429352641
Quick Sort, 28, 10000, 10121634, 0.00098798272665590048
Merge Sort using Serial Merge, 28, 10000, 11179147, 0.00089452264364808798
Merge Sort using Serial Merge Branchless, 28, 10000, 12973412, 0.00077080726623535156
Merge Sort using Bitonic Merge, 28, 10000, 16035724, 0.00062360765878111124
Quick Sort, 32, 10000, 9881506, 0.00101199152413755655
Merge Sort using Serial Merge, 32, 10000, 10724377, 0.00093245506286621094
Merge Sort using Serial Merge Branchless, 32, 10000, 12429778, 0.00080451963003724813
Merge Sort using Bitonic Merge, 32, 10000, 15291495, 0.00065395829733461142
Quick Sort, 28, 10000, 9759870, 0.00102460384368896484
Merge Sort using Serial Merge, 28, 10000, 10425293, 0.00095920561579987407
Merge Sort using Serial Merge Branchless, 28, 10000, 12113513, 0.00082552433013916016
Merge Sort using Bitonic Merge, 28, 10000, 14910430, 0.00067067146301269531
Quick Sort, 32, 10000, 8846317, 0.00113041396252810955
Merge Sort using Serial Merge, 32, 10000, 9338106, 0.00107088091317564249
Merge Sort using Serial Merge Branchless, 32, 10000, 11286843, 0.00088598730508238077
Merge Sort using Bitonic Merge, 32, 10000, 13205831, 0.00075724127236753702
Quick Sort, 28, 10000, 9889195, 0.00101120467297732830
Merge Sort using Serial Merge, 28, 10000, 10847806, 0.00092184543609619141
Merge Sort using Serial Merge Branchless, 28, 10000, 12510974, 0.00079929828643798828
Merge Sort using Bitonic Merge, 28, 10000, 15372197, 0.00065052509307861328
Quick Sort, 32, 10000, 9906946, 0.00100939278490841389
Merge Sort using Serial Merge, 32, 10000, 10837155, 0.00092275143833830953
Merge Sort using Serial Merge Branchless, 32, 10000, 12494576, 0.00080034730490297079
Merge Sort using Bitonic Merge, 32, 10000, 15424204, 0.00064833165379241109
Quick Sort, 28, 10000, 10572188, 0.00094587804051116109
Merge Sort using Serial Merge, 28, 10000, 11500381, 0.00086953642312437296
Merge Sort using Serial Merge Branchless, 28, 10000, 13393058, 0.00074665545253083110
Merge Sort using Bitonic Merge, 28, 10000, 16529929, 0.00060496327932924032
Quick Sort, 32, 10000, 8847063, 0.00113031861837953329
