Name, Entropy, C Size, Elements Per Second, Total Time
Quick Sort, 28, 10000, 9517152, 0.00105073454324156046
Merge Sort using Serial Merge, 28, 10000, 10314539, 0.00096950528677552938
Merge Sort using Serial Merge Branchless, 28, 10000, 12169749, 0.00082170963287353516
Merge Sort using Bitonic Merge, 28, 10000, 14834492, 0.00067410466726869345
Quick Sort, 32, 10000, 7727732, 0.00129404070321470499
Merge Sort using Serial Merge, 32, 10000, 8094611, 0.00123538973275572062
Merge Sort using Serial Merge Branchless, 32, 10000, 10849489, 0.00092170236166566610
Merge Sort using Bitonic Merge, 32, 10000, 12355084, 0.00080938340397551656
Quick Sort, 28, 10000, 10085856, 0.00099148752633482218
Merge Sort using Serial Merge, 28, 10000, 11019663, 0.00090746878413483500
Merge Sort using Serial Merge Branchless, 28, 10000, 12764940, 0.00078339577885344625
Merge Sort using Bitonic Merge, 28, 10000, 15720190, 0.00063612463418394327
Quick Sort, 32, 10000, 9757599, 0.00102484226226806641
Merge Sort using Serial Merge, 32, 10000, 10625485, 0.00094113347586244345
Merge Sort using Serial Merge Branchless, 32, 10000, 12794534, 0.00078158377436921000
Merge Sort using Bitonic Merge, 32, 10000, 15539639, 0.00064351561013609171
Quick Sort, 28, 10000, 10383226, 0.00096309185028076172
Merge Sort using Serial Merge, 28, 10000, 11378703, 0.00087883474770933390
Merge Sort using Serial Merge Branchless, 28, 10000, 13190050, 0.00075814721640199423
Merge Sort using Bitonic Merge, 28, 10000, 16204235, 0.00061712262686342001
Quick Sort, 32, 10000, 9845321, 0.00101571087725460529
Merge Sort using Serial Merge, 32, 10000, 10745809, 0.00093059538630768657
Merge Sort using Serial Merge Branchless, 32, 10000, 12543901, 0.00079720019130036235
Merge Sort using Bitonic Merge, 32, 10000, 15321658, 0.00065267086029052734
Quick Sort, 28, 10000, 10414421, 0.00096020696219056845
Merge Sort using Serial Merge, 28, 10000, 11497228, 0.00086977484170347452
Merge Sort using Serial Merge Branchless, 28, 10000, 13084711, 0.00076425075531005859
Merge Sort using Bitonic Merge, 28, 10000, 16287926, 0.00061395170632749796
Quick Sort, 32, 10000, 10513094, 0.00095119478646665812
Merge Sort using Serial Merge, 32, 10000, 11561882, 0.00086491106776520610
Merge Sort using Serial Merge Branchless, 32, 10000, 13284044, 0.00075278279837220907
