Name, Entropy, C Size, Number of Threads, Elements Per Second, Total Time
Parallel Merge Sort using Serial Merge, 28, 100, 5, 199919, 0.00050020217895507812
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 5, 571431, 0.00017499923706054688
Parallel Merge Sort using Bitonic Merge, 28, 100, 5, 606113, 0.00016498565673828125
Parallel Merge Sort using Serial Merge, 32, 100, 5, 588261, 0.00016999244689941406
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 5, 581734, 0.00017189979553222656
Parallel Merge Sort using Bitonic Merge, 32, 100, 5, 606113, 0.00016498565673828125
Parallel Merge Sort using Serial Merge, 28, 100, 6, 419850, 0.00023818016052246094
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 6, 438734, 0.00022792816162109375
Parallel Merge Sort using Bitonic Merge, 28, 100, 6, 448588, 0.00022292137145996094
Parallel Merge Sort using Serial Merge, 32, 100, 6, 442437, 0.00022602081298828125
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 6, 176379, 0.00056695938110351562
Parallel Merge Sort using Bitonic Merge, 32, 100, 6, 172676, 0.00057911872863769531
Parallel Merge Sort using Serial Merge, 28, 100, 7, 408403, 0.00024485588073730469
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 7, 450516, 0.00022196769714355469
Parallel Merge Sort using Bitonic Merge, 28, 100, 7, 414866, 0.00024104118347167969
Parallel Merge Sort using Serial Merge, 32, 100, 7, 471800, 0.00021195411682128906
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 7, 456398, 0.00021910667419433594
Parallel Merge Sort using Bitonic Merge, 32, 100, 7, 518455, 0.00019288063049316406
Parallel Merge Sort using Serial Merge, 28, 100, 8, 393831, 0.00025391578674316406
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 8, 413231, 0.00024199485778808594
Parallel Merge Sort using Bitonic Merge, 28, 100, 8, 413231, 0.00024199485778808594
Parallel Merge Sort using Serial Merge, 32, 100, 8, 423667, 0.00023603439331054688
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 8, 408403, 0.00024485588073730469
Parallel Merge Sort using Bitonic Merge, 32, 100, 8, 423667, 0.00023603439331054688
Parallel Merge Sort using Serial Merge, 28, 100, 11, 196087, 0.00050997734069824219
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 11, 223220, 0.00044798851013183594
Parallel Merge Sort using Bitonic Merge, 28, 100, 11, 205000, 0.00048780441284179688
Parallel Merge Sort using Serial Merge, 32, 100, 11, 217885, 0.00045895576477050781
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 11, 223696, 0.00044703483581542969
Parallel Merge Sort using Bitonic Merge, 32, 100, 11, 214982, 0.00046515464782714844
Parallel Merge Sort using Serial Merge, 28, 100, 22, 77816, 0.00128507614135742188
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 22, 88487, 0.00113010406494140625
