Name, Entropy, C Size, Elements Per Second, Total Time
Quick Sort, 28, 10000, 7997071, 0.00125045771710574627
Merge Sort using Serial Merge, 28, 10000, 7809603, 0.00128047470934689045
Merge Sort using Serial Merge Branchless, 28, 10000, 10881013, 0.00091903208522126079
Merge Sort using Bitonic Merge, 28, 10000, 12524797, 0.00079841614933684468
Quick Sort, 32, 10000, 9797487, 0.00102066993713378906
Merge Sort using Serial Merge, 32, 10000, 9813993, 0.00101895327679812908
Merge Sort using Serial Merge Branchless, 32, 10000, 12521432, 0.00079863070277497172
Merge Sort using Bitonic Merge, 32, 10000, 15412869, 0.00064880849095061421
Quick Sort, 28, 10000, 9872435, 0.00101292133331298828
Merge Sort using Serial Merge, 28, 10000, 10872551, 0.00091974734095856547
Merge Sort using Serial Merge Branchless, 28, 10000, 12510600, 0.00079932215157896280
Merge Sort using Bitonic Merge, 28, 10000, 15406642, 0.00064907071646302938
Quick Sort, 32, 10000, 9822036, 0.00101811881177127361
Merge Sort using Serial Merge, 32, 10000, 10780333, 0.00092761515406891704
Merge Sort using Serial Merge Branchless, 32, 10000, 12499416, 0.00080003740731626749
Merge Sort using Bitonic Merge, 32, 10000, 15244808, 0.00065596104832366109
Quick Sort, 28, 10000, 9674995, 0.00103359227068722248
Merge Sort using Serial Merge, 28, 10000, 10600511, 0.00094335078028962016
Merge Sort using Serial Merge Branchless, 28, 10000, 12392318, 0.00080695154611021280
Merge Sort using Bitonic Merge, 28, 10000, 15642800, 0.00063927174778655171
Quick Sort, 32, 10000, 9850872, 0.00101513857953250408
Merge Sort using Serial Merge, 32, 10000, 10886379, 0.00091857911320403218
Merge Sort using Serial Merge Branchless, 32, 10000, 12514333, 0.00079908373299986124
Merge Sort using Bitonic Merge, 32, 10000, 15389683, 0.00064978597220033407
Quick Sort, 28, 10000, 9902502, 0.00100984575692564249
Merge Sort using Serial Merge, 28, 10000, 10876498, 0.00091941357823088765
Merge Sort using Serial Merge Branchless, 28, 10000, 12468205, 0.00080204010009765625
Merge Sort using Bitonic Merge, 28, 10000, 15408905, 0.00064897537231445312
Quick Sort, 32, 10000, 10351450, 0.00096604821737855673
Merge Sort using Serial Merge, 32, 10000, 11267439, 0.00088751316070556641
Merge Sort using Serial Merge Branchless, 32, 10000, 12970202, 0.00077099801274016500
Merge Sort using Bitonic Merge, 32, 10000, 16142493, 0.00061948300572112203
Quick Sort, 28, 10000, 9743772, 0.00102629663888365030
