Name, Entropy, C Size, Elements Per Second, Total Time
Quick Sort, 28, 10000, 8621917, 0.00115983490832149982
Merge Sort using Serial Merge, 28, 10000, 9499262, 0.00105271337088197470
Merge Sort using Serial Merge Branchless, 28, 10000, 11371300, 0.00087940692901611328
Merge Sort using Bitonic Merge, 28, 10000, 13433810, 0.00074439047602936625
Quick Sort, 32, 10000, 9057994, 0.00110399723052978516
Merge Sort using Serial Merge, 32, 10000, 9303103, 0.00107491016387939453
Merge Sort using Serial Merge Branchless, 32, 10000, 11555830, 0.00086536409799009562
Merge Sort using Bitonic Merge, 32, 10000, 13997811, 0.00071439740713685751
Quick Sort, 28, 10000, 8994283, 0.00111181731335818768
Merge Sort using Serial Merge, 28, 10000, 9827790, 0.00101752276532351971
Merge Sort using Serial Merge Branchless, 28, 10000, 11513641, 0.00086853501852601767
Merge Sort using Bitonic Merge, 28, 10000, 13579952, 0.00073637964669615030
Quick Sort, 32, 10000, 9876619, 0.00101249222643673420
Merge Sort using Serial Merge, 32, 10000, 10617147, 0.00094187259674072266
Merge Sort using Serial Merge Branchless, 32, 10000, 12522927, 0.00079853535862639546
Merge Sort using Bitonic Merge, 32, 10000, 15415701, 0.00064868928166106343
Quick Sort, 28, 10000, 9873597, 0.00101280212402343750
Merge Sort using Serial Merge, 28, 10000, 10813128, 0.00092480180319398642
Merge Sort using Serial Merge Branchless, 28, 10000, 12503888, 0.00079975125845521688
Merge Sort using Bitonic Merge, 28, 10000, 15177507, 0.00065886974334716797
Quick Sort, 32, 10000, 10392230, 0.00096225738525390625
Merge Sort using Serial Merge, 32, 10000, 11335344, 0.00088219641475006938
Merge Sort using Serial Merge Branchless, 32, 10000, 13156537, 0.00076007843017578125
Merge Sort using Bitonic Merge, 32, 10000, 15966136, 0.00062632560729980469
Quick Sort, 28, 10000, 9887796, 0.00101134774740785360
Merge Sort using Serial Merge, 28, 10000, 10694844, 0.00093502999516204000
Merge Sort using Serial Merge Branchless, 28, 10000, 12518816, 0.00079879758413881063
Merge Sort using Bitonic Merge, 28, 10000, 15406075, 0.00064909458160400391
Quick Sort, 32, 10000, 9884067, 0.00101172924041748047
Merge Sort using Serial Merge, 32, 10000, 10768708, 0.00092861650045961142
Merge Sort using Serial Merge Branchless, 32, 10000, 12525919, 0.00079834461212158203
Merge Sort using Bitonic Merge, 32, 10000, 15408905, 0.00064897537231445312
Quick Sort, 28, 10000, 9861294, 0.00101406569592654705
Merge Sort using Serial Merge, 28, 10000, 10802266, 0.00092573167057707906
Merge Sort using Serial Merge Branchless, 28, 10000, 12513587, 0.00079913140507414937
