Name, Entropy, C Size, Elements Per Second, Total Time
Quick Sort, 28, 10000, 8378553, 0.00119352340698242188
Merge Sort using Serial Merge, 28, 10000, 9489376, 0.00105381011962890625
Merge Sort using Serial Merge Branchless, 28, 10000, 11474582, 0.00087149144383147359
Merge Sort using Bitonic Merge, 28, 10000, 13526522, 0.00073928834171965718
Quick Sort, 32, 10000, 8790510, 0.00113759038504213095
Merge Sort using Serial Merge, 32, 10000, 9264471, 0.00107939238660037518
Merge Sort using Serial Merge Branchless, 32, 10000, 11875489, 0.00084207055624574423
Merge Sort using Bitonic Merge, 32, 10000, 13929474, 0.00071790220681577921
Quick Sort, 28, 10000, 10183810, 0.00098195078317075968
Merge Sort using Serial Merge, 28, 10000, 10958911, 0.00091249943943694234
Merge Sort using Serial Merge Branchless, 28, 10000, 12816427, 0.00078024866525083780
Merge Sort using Bitonic Merge, 28, 10000, 15930359, 0.00062773225363343954
Quick Sort, 32, 10000, 10491793, 0.00095312594203278422
Merge Sort using Serial Merge, 32, 10000, 11114272, 0.00089974404545500875
Merge Sort using Serial Merge Branchless, 32, 10000, 13149525, 0.00076048373011872172
Merge Sort using Bitonic Merge, 32, 10000, 16411567, 0.00060932635096833110
Quick Sort, 28, 10000, 10348130, 0.00096635817317292094
Merge Sort using Serial Merge, 28, 10000, 11028935, 0.00090670585632324219
Merge Sort using Serial Merge Branchless, 28, 10000, 13296256, 0.00075209140777587891
Merge Sort using Bitonic Merge, 28, 10000, 16279076, 0.00061428546905517578
Quick Sort, 32, 10000, 9666522, 0.00103449821472167969
Merge Sort using Serial Merge, 32, 10000, 10290750, 0.00097174645634368062
Merge Sort using Serial Merge Branchless, 32, 10000, 12465611, 0.00080220698146149516
Merge Sort using Bitonic Merge, 32, 10000, 15190149, 0.00065832136897370219
Quick Sort, 28, 10000, 10536334, 0.00094909669132903218
Merge Sort using Serial Merge, 28, 10000, 11223720, 0.00089097023010253906
Merge Sort using Serial Merge Branchless, 28, 10000, 13405044, 0.00074598786886781454
Merge Sort using Bitonic Merge, 28, 10000, 16491581, 0.00060636998387053609
Quick Sort, 32, 10000, 10035180, 0.00099649431649595499
Merge Sort using Serial Merge, 32, 10000, 10731786, 0.00093181134434416890
Merge Sort using Serial Merge Branchless, 32, 10000, 12676975, 0.00078883173409849405
Merge Sort using Bitonic Merge, 32, 10000, 15812645, 0.00063240528106689453
Quick Sort, 28, 10000, 10461959, 0.00095584394875913858
Merge Sort using Serial Merge, 28, 10000, 11144393, 0.00089731218758970499
Merge Sort using Serial Merge Branchless, 28, 10000, 13229574, 0.00075588223990052938
Merge Sort using Bitonic Merge, 28, 10000, 16450187, 0.00060789583949372172
Quick Sort, 32, 10000, 8295040, 0.00120553968008607626
Merge Sort using Serial Merge, 32, 10000, 9003357, 0.00111069681588560343
Merge Sort using Serial Merge Branchless, 32, 10000, 10878191, 0.00091927050380036235
Merge Sort using Bitonic Merge, 32, 10000, 12538650, 0.00079753401223570108
Quick Sort, 28, 10000, 10284946, 0.00097229483071714640
Merge Sort using Serial Merge, 28, 10000, 10947755, 0.00091342924861237407
Merge Sort using Serial Merge Branchless, 28, 10000, 12997936, 0.00076935288961976767
Merge Sort using Bitonic Merge, 28, 10000, 16179232, 0.00061807630117982626
Quick Sort, 32, 10000, 10437487, 0.00095808506011962891
Merge Sort using Serial Merge, 32, 10000, 11233038, 0.00089023110922425985
Merge Sort using Serial Merge Branchless, 32, 10000, 13402045, 0.00074615480843931437
Merge Sort using Bitonic Merge, 32, 10000, 16200479, 0.00061726570129394531
Quick Sort, 28, 10000, 10640311, 0.00093982217367738485
Merge Sort using Serial Merge, 28, 10000, 11258970, 0.00088818074436858296
Merge Sort using Serial Merge Branchless, 28, 10000, 13375974, 0.00074760912684723735
Merge Sort using Bitonic Merge, 28, 10000, 16435361, 0.00060844421386718750
