Name, Entropy, C Size, Elements Per Second, Total Time
Quick Sort, 28, 10000, 8670216, 0.00115337374154478312
Merge Sort using Serial Merge, 28, 10000, 9551830, 0.00104691984597593546
Merge Sort using Serial Merge Branchless, 28, 10000, 11368834, 0.00087959767552092671
Merge Sort using Bitonic Merge, 28, 10000, 13661338, 0.00073199270991608500
Quick Sort, 32, 10000, 9199649, 0.00108699803240597248
Merge Sort using Serial Merge, 32, 10000, 9930402, 0.00100700859911739826
Merge Sort using Serial Merge Branchless, 32, 10000, 11934624, 0.00083789823111146688
Merge Sort using Bitonic Merge, 32, 10000, 14946028, 0.00066907407017424703
Quick Sort, 28, 10000, 10439046, 0.00095794198568910360
Merge Sort using Serial Merge, 28, 10000, 11336876, 0.00088207720546051860
Merge Sort using Serial Merge Branchless, 28, 10000, 13282782, 0.00075285433558747172
Merge Sort using Bitonic Merge, 28, 10000, 16353975, 0.00061147211818024516
Quick Sort, 32, 10000, 10579121, 0.00094525812892243266
Merge Sort using Serial Merge, 32, 10000, 11447336, 0.00087356567382812500
Merge Sort using Serial Merge Branchless, 32, 10000, 13457947, 0.00074305536691099405
Merge Sort using Bitonic Merge, 32, 10000, 16506509, 0.00060582160949707031
Quick Sort, 28, 10000, 10545872, 0.00094823836116120219
Merge Sort using Serial Merge, 28, 10000, 11320964, 0.00088331697043031454
Merge Sort using Serial Merge Branchless, 28, 10000, 13156537, 0.00076007843017578125
Merge Sort using Bitonic Merge, 28, 10000, 16350788, 0.00061159132746979594
Quick Sort, 32, 10000, 10561539, 0.00094683171482756734
Merge Sort using Serial Merge, 32, 10000, 11410278, 0.00087640283163636923
Merge Sort using Serial Merge Branchless, 32, 10000, 13116628, 0.00076239107875153422
Merge Sort using Bitonic Merge, 32, 10000, 16340595, 0.00061197282047942281
Quick Sort, 28, 10000, 10536599, 0.00094907282618805766
Merge Sort using Serial Merge, 28, 10000, 11397565, 0.00087738037109375000
Merge Sort using Serial Merge Branchless, 28, 10000, 13396481, 0.00074646470602601767
Merge Sort using Bitonic Merge, 28, 10000, 16313901, 0.00061297416687011719
Quick Sort, 32, 10000, 10420113, 0.00095968245295807719
Merge Sort using Serial Merge, 32, 10000, 11251419, 0.00088877679081633687
Merge Sort using Serial Merge Branchless, 32, 10000, 13275214, 0.00075328350067138672
Merge Sort using Bitonic Merge, 32, 10000, 16308193, 0.00061318872030824423
Quick Sort, 28, 10000, 10562603, 0.00094673631247133017
Merge Sort using Serial Merge, 28, 10000, 11487781, 0.00087049009744077921
Merge Sort using Serial Merge Branchless, 28, 10000, 13425210, 0.00074486731318756938
Merge Sort using Bitonic Merge, 28, 10000, 16382720, 0.00061039923457428813
Quick Sort, 32, 10000, 10287974, 0.00097200868185609579
Merge Sort using Serial Merge, 32, 10000, 11112211, 0.00089991092681884766
Merge Sort using Serial Merge Branchless, 32, 10000, 13156124, 0.00076010229531675577
Merge Sort using Bitonic Merge, 32, 10000, 15991703, 0.00062532426090911031
Quick Sort, 28, 10000, 10063593, 0.00099368090741336346
Merge Sort using Serial Merge, 28, 10000, 11117513, 0.00089948176173493266
Merge Sort using Serial Merge Branchless, 28, 10000, 12918668, 0.00077407358912751079
Merge Sort using Bitonic Merge, 28, 10000, 16037563, 0.00062353612156584859
Quick Sort, 32, 10000, 10590072, 0.00094428064767271280
Merge Sort using Serial Merge, 32, 10000, 11384881, 0.00087835791055113077
Merge Sort using Serial Merge Branchless, 32, 10000, 13277736, 0.00075314042624086142
Merge Sort using Bitonic Merge, 32, 10000, 16399374, 0.00060977938119322062
Quick Sort, 28, 10000, 10192719, 0.00098109245300292969
Merge Sort using Serial Merge, 28, 10000, 11053932, 0.00090465543325990438
Merge Sort using Serial Merge Branchless, 28, 10000, 12743996, 0.00078468321589753032
Merge Sort using Bitonic Merge, 28, 10000, 16003297, 0.00062487123068422079
Quick Sort, 32, 10000, 10595422, 0.00094380381051450968
Merge Sort using Serial Merge, 32, 10000, 11448586, 0.00087347032967954874
Merge Sort using Serial Merge Branchless, 32, 10000, 13444575, 0.00074379442958161235
Merge Sort using Bitonic Merge, 32, 10000, 16464393, 0.00060737133026123047
Quick Sort, 28, 10000, 10325966, 0.00096843240316957235
Merge Sort using Serial Merge, 28, 10000, 11200641, 0.00089280604152008891
Merge Sort using Serial Merge Branchless, 28, 10000, 13170170, 0.00075929163722321391
Merge Sort using Bitonic Merge, 28, 10000, 16238111, 0.00061583518981933594
Quick Sort, 32, 10000, 9855038, 0.00101470947265625000
Merge Sort using Serial Merge, 32, 10000, 10641930, 0.00093967915745452046
Merge Sort using Serial Merge Branchless, 32, 10000, 9610486, 0.00104053015820682049
Merge Sort using Bitonic Merge, 32, 10000, 15169273, 0.00065922737121582031
Quick Sort, 28, 10000, 9902736, 0.00100982189178466797
Merge Sort using Serial Merge, 28, 10000, 10901375, 0.00091731548309326172
Merge Sort using Serial Merge Branchless, 28, 10000, 12662050, 0.00078976154327392578
Merge Sort using Bitonic Merge, 28, 10000, 15904384, 0.00062875746516510844
Quick Sort, 32, 10000, 10585262, 0.00094470975454896688
Merge Sort using Serial Merge, 32, 10000, 11382100, 0.00087857246398925781
Merge Sort using Serial Merge Branchless, 32, 10000, 13395624, 0.00074651243630796671
Merge Sort using Bitonic Merge, 32, 10000, 16348238, 0.00061168672982603312
Quick Sort, 28, 10000, 10021274, 0.00099787709768861532
Merge Sort using Serial Merge, 28, 10000, 10842758, 0.00092227460118010640
Merge Sort using Serial Merge Branchless, 28, 10000, 12987069, 0.00076999666634947062
Merge Sort using Bitonic Merge, 28, 10000, 15857482, 0.00063061714172363281
Quick Sort, 32, 10000, 7350819, 0.00136039254721254110
Merge Sort using Serial Merge, 32, 10000, 10863540, 0.00092051026877015829
Merge Sort using Serial Merge Branchless, 32, 10000, 12738964, 0.00078499317169189453
Merge Sort using Bitonic Merge, 32, 10000, 15699008, 0.00063698290614411235
Quick Sort, 28, 1000, 13107200, 0.00007629394531250000
Merge Sort using Serial Merge, 28, 1000, 13370430, 0.00007479191117454320
Merge Sort using Serial Merge Branchless, 28, 1000, 15534459, 0.00006437301635742188
Merge Sort using Bitonic Merge, 28, 1000, 17787548, 0.00005621910167974420
Quick Sort, 32, 1000, 13078590, 0.00007646084122825414
Merge Sort using Serial Merge, 32, 1000, 13456220, 0.00007431507401634008
Merge Sort using Serial Merge Branchless, 32, 1000, 15511480, 0.00006446838233387098
Merge Sort using Bitonic Merge, 32, 1000, 17878534, 0.00005593300011241809
Quick Sort, 28, 1000, 12854135, 0.00007779597945045680
Merge Sort using Serial Merge, 28, 1000, 13404615, 0.00007460117194568738
Merge Sort using Serial Merge Branchless, 28, 1000, 15534459, 0.00006437301635742188
Merge Sort using Bitonic Merge, 28, 1000, 16730371, 0.00005977153705316596
Quick Sort, 32, 1000, 12949380, 0.00007722377631580457
Merge Sort using Serial Merge, 32, 1000, 13408901, 0.00007457732863258570
Merge Sort using Serial Merge Branchless, 32, 1000, 15615428, 0.00006403923180187121
Merge Sort using Bitonic Merge, 32, 1000, 17970454, 0.00005564689490711316
Quick Sort, 28, 1000, 13021745, 0.00007679462578380480
Merge Sort using Serial Merge, 28, 1000, 13383229, 0.00007472038123523816
Merge Sort using Serial Merge Branchless, 28, 1000, 15414568, 0.00006487369682872668
Merge Sort using Bitonic Merge, 28, 1000, 17802648, 0.00005617141869151965
Quick Sort, 32, 1000, 13070440, 0.00007650852057849988
Merge Sort using Serial Merge, 32, 1000, 13421773, 0.00007450580596923828
Merge Sort using Serial Merge Branchless, 32, 1000, 14324809, 0.00006980895705055445
Merge Sort using Bitonic Merge, 32, 1000, 17924376, 0.00005578994750976562
Quick Sort, 28, 1000, 13017703, 0.00007681846909690648
Merge Sort using Serial Merge, 28, 1000, 13268915, 0.00007536411430919543
Merge Sort using Serial Merge Branchless, 28, 1000, 15540215, 0.00006434917304432020
Merge Sort using Bitonic Merge, 28, 1000, 17893788, 0.00005588531348621473
Quick Sort, 32, 1000, 12973412, 0.00007708072371315211
Merge Sort using Serial Merge, 32, 1000, 13451906, 0.00007433891005348414
