Name, Entropy, C Size, Number of Threads, Elements Per Second, Total Time
Parallel Merge Sort using Serial Merge, 28, 10000, 5, 13741454, 0.00072772504063323140
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 5, 17539116, 0.00057015416678041220
Parallel Merge Sort using Bitonic Merge, 28, 10000, 5, 20210590, 0.00049479008885100484
Parallel Merge Sort using Serial Merge, 32, 10000, 5, 14201131, 0.00070416927337646484
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 5, 17773228, 0.00056264398153871298
Parallel Merge Sort using Bitonic Merge, 32, 10000, 5, 20915050, 0.00047812462435103953
Parallel Merge Sort using Serial Merge, 28, 10000, 6, 17653538, 0.00056645867880433798
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 6, 20087662, 0.00049781799316406250
Parallel Merge Sort using Bitonic Merge, 28, 10000, 6, 22927210, 0.00043616295442916453
Parallel Merge Sort using Serial Merge, 32, 10000, 6, 12374769, 0.00080809590872377157
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 6, 19019198, 0.00052578450413420796
Parallel Merge Sort using Bitonic Merge, 32, 10000, 6, 22963614, 0.00043547153472900391
Parallel Merge Sort using Serial Merge, 28, 10000, 7, 17241354, 0.00058000086573883891
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 7, 20282916, 0.00049302575644105673
Parallel Merge Sort using Bitonic Merge, 28, 10000, 7, 22877190, 0.00043711662874557078
Parallel Merge Sort using Serial Merge, 32, 10000, 7, 17482822, 0.00057199003640562296
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 7, 20060760, 0.00049848557682707906
Parallel Merge Sort using Bitonic Merge, 32, 10000, 7, 22012722, 0.00045428276644088328
Parallel Merge Sort using Serial Merge, 28, 10000, 8, 17384276, 0.00057523249415680766
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 8, 20015768, 0.00049960613250732422
Parallel Merge Sort using Bitonic Merge, 28, 10000, 8, 22831114, 0.00043799876584671438
Parallel Merge Sort using Serial Merge, 32, 10000, 8, 15722548, 0.00063602923182770610
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 8, 12638014, 0.00079126359196379781
Parallel Merge Sort using Bitonic Merge, 32, 10000, 8, 18900922, 0.00052907469216734171
Parallel Merge Sort using Serial Merge, 28, 10000, 11, 12005679, 0.00083293917123228312
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 11, 17208108, 0.00058112142141908407
Parallel Merge Sort using Bitonic Merge, 28, 10000, 11, 17743154, 0.00056359765585511923
Parallel Merge Sort using Serial Merge, 32, 10000, 11, 14185761, 0.00070493220118805766
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 11, 15330058, 0.00065231323242187500
Parallel Merge Sort using Bitonic Merge, 32, 10000, 11, 17387158, 0.00057513715000823140
Parallel Merge Sort using Serial Merge, 28, 10000, 22, 10855948, 0.00092115404549986124
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 22, 12029092, 0.00083131791325286031
Parallel Merge Sort using Bitonic Merge, 28, 10000, 22, 12484534, 0.00080099108163267374
Parallel Merge Sort using Serial Merge, 32, 10000, 22, 10473454, 0.00095479487208649516
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 22, 12110016, 0.00082576274871826172
Parallel Merge Sort using Bitonic Merge, 32, 10000, 22, 12630783, 0.00079171656398102641
Parallel Merge Sort using Serial Merge, 28, 10000, 32, 9627471, 0.00103869440499693155
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 32, 10280913, 0.00097267626551911235
Parallel Merge Sort using Bitonic Merge, 28, 10000, 32, 10709864, 0.00093371869297698140
Parallel Merge Sort using Serial Merge, 32, 10000, 32, 7935191, 0.00126020913012325764
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 32, 5939594, 0.00168361666146665812
Parallel Merge Sort using Bitonic Merge, 32, 10000, 32, 7941351, 0.00125923159066587687
Parallel Merge Sort using Serial Merge, 28, 10000, 36, 6936403, 0.00144166941754519939
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 36, 7177111, 0.00139331817626953125
Parallel Merge Sort using Bitonic Merge, 28, 10000, 36, 5048451, 0.00198080530390143394
Parallel Merge Sort using Serial Merge, 32, 10000, 36, 4819155, 0.00207505235448479652
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 36, 4186391, 0.00238869199529290199
Parallel Merge Sort using Bitonic Merge, 32, 10000, 36, 4626870, 0.00216128816828131676
Parallel Merge Sort using Serial Merge, 28, 10000, 68, 3777154, 0.00264749536290764809
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 68, 3655007, 0.00273597240447998047
Parallel Merge Sort using Bitonic Merge, 28, 10000, 68, 4036555, 0.00247735972516238689
Parallel Merge Sort using Serial Merge, 32, 10000, 68, 2430071, 0.00411510467529296875
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 68, 2988077, 0.00334663386456668377
Parallel Merge Sort using Bitonic Merge, 32, 10000, 68, 2402786, 0.00416183471679687500
Parallel Merge Sort using Serial Merge, 28, 10000, 72, 3797021, 0.00263364310376346111
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 72, 3792249, 0.00263695721514523029
Parallel Merge Sort using Bitonic Merge, 28, 10000, 72, 3851165, 0.00259661674499511719
Parallel Merge Sort using Serial Merge, 32, 10000, 72, 2926020, 0.00341761112213134766
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 72, 3478094, 0.00287513737566769123
Parallel Merge Sort using Bitonic Merge, 32, 10000, 72, 3330107, 0.00300290575250983238
Parallel Merge Sort using Serial Merge, 28, 1000, 5, 6587567, 0.00015180111222434789
Parallel Merge Sort using Serial Merge Branchless, 28, 1000, 5, 9114089, 0.00010972023301292211
Parallel Merge Sort using Bitonic Merge, 28, 1000, 5, 9580411, 0.00010437965102028102
Parallel Merge Sort using Serial Merge, 32, 1000, 5, 9578223, 0.00010440349433338270
Parallel Merge Sort using Serial Merge Branchless, 32, 1000, 5, 10237500, 0.00009768009476829320
Parallel Merge Sort using Bitonic Merge, 32, 1000, 5, 10175410, 0.00009827614121604711
Parallel Merge Sort using Serial Merge, 28, 1000, 6, 7817901, 0.00012791156768798828
Parallel Merge Sort using Serial Merge Branchless, 28, 1000, 6, 3415557, 0.00029277801513671875
Parallel Merge Sort using Bitonic Merge, 28, 1000, 6, 8890004, 0.00011248588270973414
Parallel Merge Sort using Serial Merge, 32, 1000, 6, 7483147, 0.00013363361358642578
Parallel Merge Sort using Serial Merge Branchless, 32, 1000, 6, 7984588, 0.00012524127669166774
Parallel Merge Sort using Bitonic Merge, 32, 1000, 6, 8024304, 0.00012462139420676976
Parallel Merge Sort using Serial Merge, 28, 1000, 7, 7800453, 0.00012819767289329320
Parallel Merge Sort using Serial Merge Branchless, 28, 1000, 7, 8188801, 0.00012211799912620336
Parallel Merge Sort using Bitonic Merge, 28, 1000, 7, 8250008, 0.00012121200416004285
Parallel Merge Sort using Serial Merge, 32, 1000, 7, 6393756, 0.00015640258789062500
Parallel Merge Sort using Serial Merge Branchless, 32, 1000, 7, 7588753, 0.00013177395157981664
Parallel Merge Sort using Bitonic Merge, 32, 1000, 7, 7812076, 0.00012800694094039500
Parallel Merge Sort using Serial Merge, 28, 1000, 8, 6370449, 0.00015697479830123484
Parallel Merge Sort using Serial Merge Branchless, 28, 1000, 8, 6461722, 0.00015475749387405813
Parallel Merge Sort using Bitonic Merge, 28, 1000, 8, 6702307, 0.00014920234389137477
Parallel Merge Sort using Serial Merge, 32, 1000, 8, 4591466, 0.00021779537200927734
Parallel Merge Sort using Serial Merge Branchless, 32, 1000, 8, 5279174, 0.00018942356109619141
Parallel Merge Sort using Bitonic Merge, 32, 1000, 8, 5847350, 0.00017101764387916774
Parallel Merge Sort using Serial Merge, 28, 1000, 11, 2975527, 0.00033607482328079641
Parallel Merge Sort using Serial Merge Branchless, 28, 1000, 11, 3153375, 0.00031712054624222219
Parallel Merge Sort using Bitonic Merge, 28, 1000, 11, 3141800, 0.00031828880310058594
Parallel Merge Sort using Serial Merge, 32, 1000, 11, 952926, 0.00104939937591552734
Parallel Merge Sort using Serial Merge Branchless, 32, 1000, 11, 2671701, 0.00037429333315230906
Parallel Merge Sort using Bitonic Merge, 32, 1000, 11, 2706177, 0.00036952496157027781
Parallel Merge Sort using Serial Merge, 28, 1000, 22, 645446, 0.00154931540600955486
Parallel Merge Sort using Serial Merge Branchless, 28, 1000, 22, 656889, 0.00152232649270445108
Parallel Merge Sort using Bitonic Merge, 28, 1000, 22, 677659, 0.00147566793020814657
Parallel Merge Sort using Serial Merge, 32, 1000, 22, 2022326, 0.00049448013305664062
Parallel Merge Sort using Serial Merge Branchless, 32, 1000, 22, 2048200, 0.00048823357792571187
Parallel Merge Sort using Bitonic Merge, 32, 1000, 22, 2082367, 0.00048022269038483500
Parallel Merge Sort using Serial Merge, 28, 1000, 32, 1546971, 0.00064642430515959859
Parallel Merge Sort using Serial Merge Branchless, 28, 1000, 32, 1559800, 0.00064110755920410156
Parallel Merge Sort using Bitonic Merge, 28, 1000, 32, 1532445, 0.00065255165100097656
Parallel Merge Sort using Serial Merge, 32, 1000, 32, 1528369, 0.00065429211826995015
Parallel Merge Sort using Serial Merge Branchless, 32, 1000, 32, 1565155, 0.00063891411991789937
Parallel Merge Sort using Bitonic Merge, 32, 1000, 32, 1567612, 0.00063791277352720499
Parallel Merge Sort using Serial Merge, 28, 1000, 36, 1056180, 0.00094680784968659282
Parallel Merge Sort using Serial Merge Branchless, 28, 1000, 36, 1058846, 0.00094442366389557719
Parallel Merge Sort using Bitonic Merge, 28, 1000, 36, 1049993, 0.00095238687936216593
Parallel Merge Sort using Serial Merge, 32, 1000, 36, 1059756, 0.00094361306400969625
Parallel Merge Sort using Serial Merge Branchless, 32, 1000, 36, 917509, 0.00108990666922181845
Parallel Merge Sort using Bitonic Merge, 32, 1000, 36, 729875, 0.00137009622994810343
Parallel Merge Sort using Serial Merge, 28, 1000, 68, 459161, 0.00217788224108517170
Parallel Merge Sort using Serial Merge Branchless, 28, 1000, 68, 463951, 0.00215539941564202309
Parallel Merge Sort using Bitonic Merge, 28, 1000, 68, 420174, 0.00237996573559939861
Parallel Merge Sort using Serial Merge, 32, 1000, 68, 406613, 0.00245933537371456623
Parallel Merge Sort using Serial Merge Branchless, 32, 1000, 68, 454958, 0.00219800462946295738
Parallel Merge Sort using Bitonic Merge, 32, 1000, 68, 464238, 0.00215406413190066814
Parallel Merge Sort using Serial Merge, 28, 1000, 72, 431419, 0.00231792917475104332
Parallel Merge Sort using Serial Merge Branchless, 28, 1000, 72, 425234, 0.00235164165496826172
Parallel Merge Sort using Bitonic Merge, 28, 1000, 72, 433054, 0.00230917939916253090
Parallel Merge Sort using Serial Merge, 32, 1000, 72, 282942, 0.00353429326787590981
Parallel Merge Sort using Serial Merge Branchless, 32, 1000, 72, 368002, 0.00271737575531005859
Parallel Merge Sort using Bitonic Merge, 32, 1000, 72, 259957, 0.00384678831323981285
