Name, Entropy, C Size, Elements Per Second, Total Time
Quick Sort, 28, 10000, 9182128, 0.00108907220419496298
Merge Sort using Serial Merge, 28, 10000, 10358608, 0.00096538069192320108
Merge Sort using Serial Merge Branchless, 28, 10000, 11667374, 0.00085709092672914267
Merge Sort using Bitonic Merge, 28, 10000, 14326277, 0.00069801806239411235
Quick Sort, 32, 10000, 7605955, 0.00131475925445556641
Merge Sort using Serial Merge, 32, 10000, 8079020, 0.00123777391854673624
Merge Sort using Serial Merge Branchless, 32, 10000, 9874759, 0.00101268291473388672
Merge Sort using Bitonic Merge, 32, 10000, 11304487, 0.00088460446568205953
Quick Sort, 28, 10000, 8295860, 0.00120542047079652548
Merge Sort using Serial Merge, 28, 10000, 9020784, 0.00110855104867368937
Merge Sort using Serial Merge Branchless, 28, 10000, 10793371, 0.00092649459838867188
Merge Sort using Bitonic Merge, 28, 10000, 12756011, 0.00078394415322691202
Quick Sort, 32, 10000, 10078827, 0.00099217891693115234
Merge Sort using Serial Merge, 32, 10000, 11136404, 0.00089795590611174703
Merge Sort using Serial Merge Branchless, 32, 10000, 12906742, 0.00077478884486481547
Merge Sort using Bitonic Merge, 32, 10000, 15810261, 0.00063250062521547079
Quick Sort, 28, 10000, 10059489, 0.00099408626556396484
Merge Sort using Serial Merge, 28, 10000, 10997126, 0.00090932846069335938
Merge Sort using Serial Merge Branchless, 28, 10000, 12811339, 0.00078055856283754110
Merge Sort using Bitonic Merge, 28, 10000, 15782894, 0.00063359737396240234
Quick Sort, 32, 10000, 10507037, 0.00095174310263246298
Merge Sort using Serial Merge, 32, 10000, 11417732, 0.00087583065032958984
Merge Sort using Serial Merge Branchless, 32, 10000, 13220816, 0.00075638294219970703
Merge Sort using Bitonic Merge, 32, 10000, 16199853, 0.00061728956643491983
Quick Sort, 28, 10000, 10390685, 0.00096240045968443155
Merge Sort using Serial Merge, 28, 10000, 11354984, 0.00088067055912688375
Merge Sort using Serial Merge Branchless, 28, 10000, 13384937, 0.00074710848275572062
Merge Sort using Bitonic Merge, 28, 10000, 16017964, 0.00062429904937744141
Quick Sort, 32, 10000, 9899931, 0.00101010804064571857
Merge Sort using Serial Merge, 32, 10000, 10995109, 0.00090949534205719829
Merge Sort using Serial Merge Branchless, 32, 10000, 12462647, 0.00080239772796630859
Merge Sort using Bitonic Merge, 32, 10000, 14110833, 0.00070867536123842001
Quick Sort, 28, 10000, 10356050, 0.00096561911050230265
Merge Sort using Serial Merge, 28, 10000, 11437035, 0.00087435246678069234
Merge Sort using Serial Merge Branchless, 28, 10000, 13185074, 0.00075843336526304483
Merge Sort using Bitonic Merge, 28, 10000, 16244400, 0.00061559677124023438
Quick Sort, 32, 10000, 10217549, 0.00097870826721191406
Merge Sort using Serial Merge, 32, 10000, 11193168, 0.00089340208796784282
Merge Sort using Serial Merge Branchless, 32, 10000, 13008821, 0.00076870917109772563
Merge Sort using Bitonic Merge, 32, 10000, 16055981, 0.00062282086582854390
Quick Sort, 28, 10000, 10258784, 0.00097477436065673828
Merge Sort using Serial Merge, 28, 10000, 11243878, 0.00088937283726409078
Merge Sort using Serial Merge Branchless, 28, 10000, 12877814, 0.00077652931213378906
Merge Sort using Bitonic Merge, 28, 10000, 15830549, 0.00063169002532958984
Quick Sort, 32, 10000, 10260541, 0.00097460747929289937
Merge Sort using Serial Merge, 32, 10000, 11197949, 0.00089302065316587687
Merge Sort using Serial Merge Branchless, 32, 10000, 12776605, 0.00078268052311614156
Merge Sort using Bitonic Merge, 32, 10000, 15613684, 0.00064046384068205953
Quick Sort, 28, 10000, 10451531, 0.00095679762307554483
Merge Sort using Serial Merge, 28, 10000, 11540885, 0.00086648465367034078
Merge Sort using Serial Merge Branchless, 28, 10000, 13275635, 0.00075325963553041220
Merge Sort using Bitonic Merge, 28, 10000, 15753254, 0.00063478946685791016
Quick Sort, 32, 10000, 10268328, 0.00097386835841462016
Merge Sort using Serial Merge, 32, 10000, 11235144, 0.00089006422786042094
Merge Sort using Serial Merge Branchless, 32, 10000, 13028621, 0.00076754094334319234
Merge Sort using Bitonic Merge, 32, 10000, 15912831, 0.00062842370243743062
Quick Sort, 28, 10000, 10352983, 0.00096590520115569234
Merge Sort using Serial Merge, 28, 10000, 11351296, 0.00088095664978027344
Merge Sort using Serial Merge Branchless, 28, 10000, 13204584, 0.00075731275137513876
Merge Sort using Bitonic Merge, 28, 10000, 16163021, 0.00061869621276855469
Quick Sort, 32, 10000, 9639862, 0.00103735923767089844
Merge Sort using Serial Merge, 32, 10000, 10763457, 0.00092906953068450093
Merge Sort using Serial Merge Branchless, 32, 10000, 12322778, 0.00081150530604645610
Merge Sort using Bitonic Merge, 32, 10000, 14626021, 0.00068371294764801860
Quick Sort, 28, 10000, 10342516, 0.00096688268240541220
Merge Sort using Serial Merge, 28, 10000, 11059762, 0.00090417859610170126
Merge Sort using Serial Merge Branchless, 28, 10000, 12914293, 0.00077433587284758687
Merge Sort using Bitonic Merge, 28, 10000, 15678469, 0.00063781737117096782
Quick Sort, 32, 10000, 10208100, 0.00097961421124637127
Merge Sort using Serial Merge, 32, 10000, 11335650, 0.00088217260781675577
Merge Sort using Serial Merge Branchless, 32, 10000, 13094924, 0.00076365470886230469
Merge Sort using Bitonic Merge, 32, 10000, 16018577, 0.00062427518423646688
Quick Sort, 28, 10000, 10394290, 0.00096206663874909282
Merge Sort using Serial Merge, 28, 10000, 11457343, 0.00087280274601653218
Merge Sort using Serial Merge Branchless, 28, 10000, 13292042, 0.00075232982635498047
Merge Sort using Bitonic Merge, 28, 10000, 16202357, 0.00061719416407868266
Quick Sort, 32, 10000, 9889195, 0.00101120467297732830
Merge Sort using Serial Merge, 32, 10000, 10655448, 0.00093848706455901265
Merge Sort using Serial Merge Branchless, 32, 10000, 12586059, 0.00079452991485595703
Merge Sort using Bitonic Merge, 32, 10000, 15524685, 0.00064413546351715922
Quick Sort, 28, 1000, 12721577, 0.00007860660844016820
Merge Sort using Serial Merge, 28, 1000, 13516933, 0.00007398128218483180
Merge Sort using Serial Merge Branchless, 28, 1000, 15632889, 0.00006396770186256617
Merge Sort using Bitonic Merge, 28, 1000, 17909070, 0.00005583763049799018
Quick Sort, 32, 1000, 12997533, 0.00007693767838645726
Merge Sort using Serial Merge, 32, 1000, 13344907, 0.00007493495650123805
Merge Sort using Serial Merge Branchless, 32, 1000, 15586414, 0.00006415844109142199
Merge Sort using Bitonic Merge, 32, 1000, 17939708, 0.00005574226452154107
Quick Sort, 28, 1000, 12905551, 0.00007748603820800781
Merge Sort using Serial Merge, 28, 1000, 13214569, 0.00007567405555164441
Merge Sort using Serial Merge Branchless, 28, 1000, 15534459, 0.00006437301635742188
Merge Sort using Bitonic Merge, 28, 1000, 17772474, 0.00005626678466796875
Quick Sort, 32, 1000, 12752521, 0.00007841586921131238
Merge Sort using Serial Merge, 32, 1000, 13443282, 0.00007438659667968750
Merge Sort using Serial Merge Branchless, 32, 1000, 14841840, 0.00006737709190929309
Merge Sort using Bitonic Merge, 32, 1000, 16892082, 0.00005919933391851373
Quick Sort, 28, 1000, 13041990, 0.00007667541649425402
Merge Sort using Serial Merge, 28, 1000, 13438974, 0.00007441043999278918
Merge Sort using Serial Merge Branchless, 28, 1000, 15656230, 0.00006387233588611707
Merge Sort using Bitonic Merge, 28, 1000, 17970454, 0.00005564689490711316
Quick Sort, 32, 1000, 13054168, 0.00007660388655494899
Merge Sort using Serial Merge, 32, 1000, 13482173, 0.00007417202141368762
Merge Sort using Serial Merge Branchless, 32, 1000, 15638717, 0.00006394386582542211
Merge Sort using Bitonic Merge, 32, 1000, 17780008, 0.00005624294135486707
Quick Sort, 28, 1000, 12917474, 0.00007741451554466039
Merge Sort using Serial Merge, 28, 1000, 13516933, 0.00007398128218483180
Merge Sort using Serial Merge Branchless, 28, 1000, 15563280, 0.00006425380706787109
Merge Sort using Bitonic Merge, 28, 1000, 17916718, 0.00005581379082286730
Quick Sort, 32, 1000, 13005594, 0.00007688999176025391
Merge Sort using Serial Merge, 32, 1000, 13591393, 0.00007357597496593371
Merge Sort using Serial Merge Branchless, 32, 1000, 15609616, 0.00006406307511497289
Merge Sort using Bitonic Merge, 32, 1000, 17682564, 0.00005655288623529486
Quick Sort, 28, 1000, 12818777, 0.00007801056199241430
Merge Sort using Serial Merge, 28, 1000, 13185489, 0.00007584095146739855
Merge Sort using Serial Merge Branchless, 28, 1000, 15621244, 0.00006401538848876953
Merge Sort using Bitonic Merge, 28, 1000, 17878534, 0.00005593300011241809
Quick Sort, 32, 1000, 12775827, 0.00007827281660865992
Merge Sort using Serial Merge, 32, 1000, 13534379, 0.00007388591620838270
Merge Sort using Serial Merge Branchless, 32, 1000, 15488568, 0.00006456374831032008
Merge Sort using Bitonic Merge, 32, 1000, 17825346, 0.00005609989239019342
Quick Sort, 28, 1000, 9513051, 0.00010511875007068738
Merge Sort using Serial Merge, 28, 1000, 9677674, 0.00010333061072742566
Merge Sort using Serial Merge Branchless, 28, 1000, 9880575, 0.00010120868682861328
Merge Sort using Bitonic Merge, 28, 1000, 11615353, 0.00008609295036876574
Quick Sort, 32, 1000, 9549872, 0.00010471344285178930
Merge Sort using Serial Merge, 32, 1000, 9653174, 0.00010359287261962891
Merge Sort using Serial Merge Branchless, 32, 1000, 11459847, 0.00008726119995117188
Merge Sort using Bitonic Merge, 32, 1000, 12423886, 0.00008049011375987902
Quick Sort, 28, 1000, 9659843, 0.00010352134995628148
Merge Sort using Serial Merge, 28, 1000, 9811237, 0.00010192394256591797
Merge Sort using Serial Merge Branchless, 28, 1000, 11738886, 0.00008518695540260524
Merge Sort using Bitonic Merge, 28, 1000, 12768049, 0.00007832050323486328
Quick Sort, 32, 1000, 12949380, 0.00007722377631580457
Merge Sort using Serial Merge, 32, 1000, 13311025, 0.00007512569573009387
Merge Sort using Serial Merge Branchless, 32, 1000, 15615428, 0.00006403923180187121
Merge Sort using Bitonic Merge, 32, 1000, 17932040, 0.00005576610419666395
Quick Sort, 28, 1000, 12929421, 0.00007734298560535535
Merge Sort using Serial Merge, 28, 1000, 13464860, 0.00007426738739013672
Merge Sort using Serial Merge Branchless, 28, 1000, 15603810, 0.00006408691115211695
Merge Sort using Bitonic Merge, 28, 1000, 17886158, 0.00005590915679931641
Quick Sort, 32, 1000, 12985461, 0.00007700920104980469
Merge Sort using Serial Merge, 32, 1000, 13353403, 0.00007488727715099230
Merge Sort using Serial Merge Branchless, 32, 1000, 15335664, 0.00006520748138427734
Merge Sort using Bitonic Merge, 32, 1000, 17490842, 0.00005717277599615045
Quick Sort, 28, 1000, 13017703, 0.00007681846909690648
Merge Sort using Serial Merge, 28, 1000, 13534379, 0.00007388591620838270
Merge Sort using Serial Merge Branchless, 28, 1000, 15557507, 0.00006427765038097277
Merge Sort using Bitonic Merge, 28, 1000, 17916718, 0.00005581379082286730
Quick Sort, 32, 1000, 13050106, 0.00007662772986805066
Merge Sort using Serial Merge, 32, 1000, 13543119, 0.00007383823685813695
Merge Sort using Serial Merge Branchless, 32, 1000, 15621244, 0.00006401538848876953
Merge Sort using Bitonic Merge, 32, 1000, 17637948, 0.00005669593883794732
Quick Sort, 28, 1000, 12679275, 0.00007886886305641383
Merge Sort using Serial Merge, 28, 1000, 12858074, 0.00007777214341331273
Merge Sort using Serial Merge Branchless, 28, 1000, 15218810, 0.00006570816185558215
Merge Sort using Bitonic Merge, 28, 1000, 17564086, 0.00005693435741704889
Quick Sort, 32, 1000, 13070440, 0.00007650852057849988
Merge Sort using Serial Merge, 32, 1000, 13164796, 0.00007596016075694934
Merge Sort using Serial Merge Branchless, 32, 1000, 15522960, 0.00006442070298362523
Merge Sort using Bitonic Merge, 32, 1000, 14873418, 0.00006723403930664062
