Name, Entropy, C Size, Elements Per Second, Total Time
Quick Sort, 28, 100, 14027773, 0.00000712871542418725
Merge Sort using Serial Merge, 28, 100, 10381940, 0.00000963211095950101
Merge Sort using Serial Merge Branchless, 28, 100, 14820863, 0.00000674724560667528
Merge Sort using Bitonic Merge, 28, 100, 17050016, 0.00000586509713684791
Quick Sort, 32, 100, 15477136, 0.00000646114358460181
Merge Sort using Serial Merge, 32, 100, 11554557, 0.00000865459423948778
Merge Sort using Serial Merge Branchless, 32, 100, 15196753, 0.00000658035287415260
Merge Sort using Bitonic Merge, 32, 100, 17549390, 0.00000569820394957787
Quick Sort, 28, 100, 20867184, 0.00000479221353089088
Merge Sort using Serial Merge, 28, 100, 16384000, 0.00000610351571594947
Merge Sort using Serial Merge Branchless, 28, 100, 22671914, 0.00000441074371337891
Merge Sort using Bitonic Merge, 28, 100, 27594106, 0.00000362396235686901
Quick Sort, 32, 100, 13400333, 0.00000746250134397997
Merge Sort using Serial Merge, 32, 100, 12192744, 0.00000820159948489163
Merge Sort using Serial Merge Branchless, 32, 100, 16384000, 0.00000610351571594947
Merge Sort using Bitonic Merge, 32, 100, 17623126, 0.00000567436200071825
Quick Sort, 28, 100, 15196753, 0.00000658035287415260
Merge Sort using Serial Merge, 28, 100, 12192744, 0.00000820159948489163
Merge Sort using Serial Merge Branchless, 28, 100, 15947924, 0.00000627040844847215
Merge Sort using Bitonic Merge, 28, 100, 18157160, 0.00000550746926819556
Quick Sort, 32, 100, 15592208, 0.00000641345968688256
Merge Sort using Serial Merge, 32, 100, 11618571, 0.00000860691034176853
Merge Sort using Serial Merge Branchless, 32, 100, 15477136, 0.00000646114358460181
Merge Sort using Bitonic Merge, 32, 100, 17848102, 0.00000560283660888672
Quick Sort, 28, 100, 15827562, 0.00000631809234619141
Merge Sort using Serial Merge, 28, 100, 11915636, 0.00000839233416627394
Merge Sort using Serial Merge Branchless, 28, 100, 15887515, 0.00000629425039733178
Merge Sort using Bitonic Merge, 28, 100, 17924376, 0.00000557899466002709
Quick Sort, 32, 100, 21845332, 0.00000457763690064894
Merge Sort using Serial Merge, 32, 100, 16131938, 0.00000619888305664062
Merge Sort using Serial Merge Branchless, 32, 100, 22192086, 0.00000450611105407006
Merge Sort using Bitonic Merge, 32, 100, 26379272, 0.00000379085531676537
Quick Sort, 28, 100, 21732146, 0.00000460147839476122
Merge Sort using Serial Merge, 28, 100, 16578277, 0.00000603198986937059
Merge Sort using Serial Merge Branchless, 28, 100, 23431866, 0.00000426769247496850
Merge Sort using Bitonic Merge, 28, 100, 27776846, 0.00000360012063538306
Quick Sort, 32, 100, 22192086, 0.00000450611105407006
Merge Sort using Serial Merge, 32, 100, 16194224, 0.00000617504110778100
Merge Sort using Serial Merge Branchless, 32, 100, 24105196, 0.00000414848318541772
Merge Sort using Bitonic Merge, 32, 100, 27962026, 0.00000357627868652344
Quick Sort, 28, 100, 22075284, 0.00000452995300292969
Merge Sort using Serial Merge, 28, 100, 16131938, 0.00000619888305664062
Merge Sort using Serial Merge Branchless, 28, 100, 22192086, 0.00000450611105407006
Merge Sort using Bitonic Merge, 28, 100, 27962026, 0.00000357627868652344
Quick Sort, 32, 100, 21183354, 0.00000472068768431200
Merge Sort using Serial Merge, 32, 100, 16644063, 0.00000600814837525832
