Name, Entropy, C Size, Elements Per Second, Total Time
Quick Sort, 28, 10000, 8236722, 0.00121407513506710529
Merge Sort using Serial Merge, 28, 10000, 9376099, 0.00106654164846986532
Merge Sort using Serial Merge Branchless, 28, 10000, 11324632, 0.00088303087977692485
Merge Sort using Bitonic Merge, 28, 10000, 13865927, 0.00072119233664125204
Quick Sort, 32, 10000, 10118459, 0.00098829274065792561
Merge Sort using Serial Merge, 32, 10000, 10597564, 0.00094361306400969625
Merge Sort using Serial Merge Branchless, 32, 10000, 12837217, 0.00077898503514006734
Merge Sort using Bitonic Merge, 32, 10000, 15548856, 0.00064313411712646484
Quick Sort, 28, 10000, 10583125, 0.00094490050105378032
Merge Sort using Serial Merge, 28, 10000, 11097216, 0.00090112688485532999
Merge Sort using Serial Merge Branchless, 28, 10000, 13419196, 0.00074520113412290812
Merge Sort using Bitonic Merge, 28, 10000, 16439870, 0.00060827733250334859
Quick Sort, 32, 10000, 10454918, 0.00095648766728118062
Merge Sort using Serial Merge, 32, 10000, 10863821, 0.00092048646183684468
Merge Sort using Serial Merge Branchless, 32, 10000, 13289515, 0.00075247290078550577
Merge Sort using Bitonic Merge, 32, 10000, 16379522, 0.00061051844386383891
Quick Sort, 28, 10000, 10655989, 0.00093843939248472452
Merge Sort using Serial Merge, 28, 10000, 11182723, 0.00089423655299469829
Merge Sort using Serial Merge Branchless, 28, 10000, 13392630, 0.00074667931767180562
Merge Sort using Bitonic Merge, 28, 10000, 16537750, 0.00060467718867585063
Quick Sort, 32, 10000, 10278645, 0.00097289087716490030
Merge Sort using Serial Merge, 32, 10000, 10783659, 0.00092732906341552734
Merge Sort using Serial Merge Branchless, 32, 10000, 13081446, 0.00076444150181487203
Merge Sort using Bitonic Merge, 32, 10000, 16105302, 0.00062091351719573140
Quick Sort, 28, 10000, 10274365, 0.00097329617710784078
Merge Sort using Serial Merge, 28, 10000, 11128722, 0.00089857575949281454
Merge Sort using Serial Merge Branchless, 28, 10000, 13050512, 0.00076625344809144735
Merge Sort using Bitonic Merge, 28, 10000, 15992922, 0.00062527658883482218
Quick Sort, 32, 10000, 10500723, 0.00095231534214690328
Merge Sort using Serial Merge, 32, 10000, 10938619, 0.00091419217642396688
Merge Sort using Serial Merge Branchless, 32, 10000, 13205831, 0.00075724127236753702
Merge Sort using Bitonic Merge, 32, 10000, 16297419, 0.00061359407845884562
Quick Sort, 28, 10000, 10559944, 0.00094697473105043173
Merge Sort using Serial Merge, 28, 10000, 11077287, 0.00090274808462709188
Merge Sort using Serial Merge Branchless, 28, 10000, 13457084, 0.00074310303898528218
Merge Sort using Bitonic Merge, 28, 10000, 16371850, 0.00061080453451722860
Quick Sort, 32, 10000, 10600242, 0.00094337464543059468
Merge Sort using Serial Merge, 32, 10000, 11131084, 0.00089838507119566202
Merge Sort using Serial Merge Branchless, 32, 10000, 13392203, 0.00074670312460511923
Merge Sort using Bitonic Merge, 32, 10000, 16528625, 0.00060501100961118937
Quick Sort, 28, 10000, 10273358, 0.00097339152125641704
Merge Sort using Serial Merge, 28, 10000, 10311495, 0.00096979143563657999
Merge Sort using Serial Merge Branchless, 28, 10000, 13277316, 0.00075316429138183594
Merge Sort using Bitonic Merge, 28, 10000, 16057210, 0.00062277319375425577
Quick Sort, 32, 10000, 10158406, 0.00098440644796937704
Merge Sort using Serial Merge, 32, 10000, 10528400, 0.00094981194706633687
Merge Sort using Serial Merge Branchless, 32, 10000, 12725823, 0.00078580377157777548
Merge Sort using Bitonic Merge, 32, 10000, 15336785, 0.00065202714176848531
Quick Sort, 28, 10000, 10277386, 0.00097301008645445108
Merge Sort using Serial Merge, 28, 10000, 10996550, 0.00090937613276764750
Merge Sort using Serial Merge Branchless, 28, 10000, 13195030, 0.00075786112574860454
Merge Sort using Bitonic Merge, 28, 10000, 16293622, 0.00061373709468171000
Quick Sort, 32, 10000, 10316061, 0.00096936227055266500
Merge Sort using Serial Merge, 32, 10000, 11111916, 0.00089993479195982218
Merge Sort using Serial Merge Branchless, 32, 10000, 13137169, 0.00076119898585602641
Merge Sort using Bitonic Merge, 32, 10000, 16144979, 0.00061938760336488485
Quick Sort, 28, 10000, 10050570, 0.00099496846087276936
Merge Sort using Serial Merge, 28, 10000, 10576186, 0.00094552041264250875
Merge Sort using Serial Merge Branchless, 28, 10000, 12508362, 0.00079946516780182719
Merge Sort using Bitonic Merge, 28, 10000, 15467434, 0.00064651964930817485
Quick Sort, 32, 10000, 9589611, 0.00104279513470828533
Merge Sort using Serial Merge, 32, 10000, 10249509, 0.00097565649775788188
Merge Sort using Serial Merge Branchless, 32, 10000, 12175402, 0.00082132813986390829
Merge Sort using Bitonic Merge, 32, 10000, 14603614, 0.00068476202432066202
Quick Sort, 28, 10000, 10173929, 0.00098290445748716593
Merge Sort using Serial Merge, 28, 10000, 10963781, 0.00091209413949400187
Merge Sort using Serial Merge Branchless, 28, 10000, 12759891, 0.00078370573464781046
Merge Sort using Bitonic Merge, 28, 10000, 16050452, 0.00062303541926667094
Quick Sort, 32, 10000, 9974089, 0.00100259785540401936
Merge Sort using Serial Merge, 32, 10000, 10734533, 0.00093157292576506734
Merge Sort using Serial Merge Branchless, 32, 10000, 12704623, 0.00078711507376283407
Merge Sort using Bitonic Merge, 32, 10000, 15544823, 0.00064330099849030375
Quick Sort, 28, 10000, 10360399, 0.00096521375235170126
Merge Sort using Serial Merge, 28, 10000, 10961489, 0.00091228482779115438
Merge Sort using Serial Merge Branchless, 28, 10000, 13140462, 0.00076100823935121298
Merge Sort using Bitonic Merge, 28, 10000, 16339959, 0.00061199662741273642
Quick Sort, 32, 10000, 8526048, 0.00117287633474916220
Merge Sort using Serial Merge, 32, 10000, 8949758, 0.00111734867095947266
Merge Sort using Serial Merge Branchless, 32, 10000, 11322187, 0.00088322162628173828
Merge Sort using Bitonic Merge, 32, 10000, 13366596, 0.00074813363607972860
Quick Sort, 28, 100000, 8204017, 0.01218914985656738281
Merge Sort using Serial Merge, 28, 100000, 9064415, 0.01103215198963880539
Merge Sort using Serial Merge Branchless, 28, 100000, 10819124, 0.00924289226531982422
Merge Sort using Bitonic Merge, 28, 100000, 13924619, 0.00718152523040771484
Quick Sort, 32, 100000, 8411707, 0.01188819389790296555
Merge Sort using Serial Merge, 32, 100000, 8998355, 0.01111314259469509125
Merge Sort using Serial Merge Branchless, 32, 100000, 11391838, 0.00877821445465087891
Merge Sort using Bitonic Merge, 32, 100000, 14474298, 0.00690879812464118004
Quick Sort, 28, 100000, 8540736, 0.01170859299600124359
Merge Sort using Serial Merge, 28, 100000, 9177808, 0.01089584827423095703
Merge Sort using Serial Merge Branchless, 28, 100000, 11532540, 0.00867111701518297195
Merge Sort using Bitonic Merge, 28, 100000, 15049098, 0.00664491672068834305
Quick Sort, 32, 100000, 8176716, 0.01222984772175550461
Merge Sort using Serial Merge, 32, 100000, 8865820, 0.01127927284687757492
Merge Sort using Serial Merge Branchless, 32, 100000, 10993812, 0.00909602642059326172
Merge Sort using Bitonic Merge, 32, 100000, 14266194, 0.00700957793742418289
Quick Sort, 28, 100000, 8540614, 0.01170876063406467438
Merge Sort using Serial Merge, 28, 100000, 9206212, 0.01086223125457763672
Merge Sort using Serial Merge Branchless, 28, 100000, 11481712, 0.00870950240641832352
Merge Sort using Bitonic Merge, 28, 100000, 15006938, 0.00666358461603522301
Quick Sort, 32, 100000, 8420437, 0.01187586784362792969
Merge Sort using Serial Merge, 32, 100000, 9171647, 0.01090316753834486008
Merge Sort using Serial Merge Branchless, 32, 100000, 11532192, 0.00867137871682643890
Merge Sort using Bitonic Merge, 32, 100000, 14936820, 0.00669486541301012039
Quick Sort, 28, 100000, 8523431, 0.01173236407339572906
Merge Sort using Serial Merge, 28, 100000, 9138415, 0.01094281673431396484
Merge Sort using Serial Merge Branchless, 28, 100000, 11475963, 0.00871386565268039703
Merge Sort using Bitonic Merge, 28, 100000, 14914831, 0.00670473556965589523
Quick Sort, 32, 100000, 8503680, 0.01175961457192897797
Merge Sort using Serial Merge, 32, 100000, 9144053, 0.01093606930226087570
Merge Sort using Serial Merge Branchless, 32, 100000, 11499120, 0.00869631767272949219
