Name, Entropy, C Size, Number of Threads, Elements Per Second, Total Time
Parallel Merge Sort using Serial Merge, 28, 10000, 5, 14453648, 0.00069186685141175985
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 5, 15340711, 0.00065186026040464640
Parallel Merge Sort using Bitonic Merge, 28, 10000, 5, 17364124, 0.00057590007781982422
Parallel Merge Sort using Serial Merge, 32, 10000, 5, 17161636, 0.00058269500732421875
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 5, 18176832, 0.00055015087127685547
Parallel Merge Sort using Bitonic Merge, 32, 10000, 5, 18929072, 0.00052828789921477437
Parallel Merge Sort using Serial Merge, 28, 10000, 6, 11203932, 0.00089254381600767374
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 6, 11611816, 0.00086119177285581827
Parallel Merge Sort using Bitonic Merge, 28, 10000, 6, 14541844, 0.00068767071934416890
Parallel Merge Sort using Serial Merge, 32, 10000, 6, 17288256, 0.00057842733804136515
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 6, 18491774, 0.00054078100947663188
Parallel Merge Sort using Bitonic Merge, 32, 10000, 6, 19084972, 0.00052397249964997172
Parallel Merge Sort using Serial Merge, 28, 10000, 7, 17485738, 0.00057189463404938579
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 7, 17976616, 0.00055627821711823344
Parallel Merge Sort using Bitonic Merge, 28, 10000, 7, 16478623, 0.00060684682102873921
Parallel Merge Sort using Serial Merge, 32, 10000, 7, 9131154, 0.00109515187796205282
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 7, 12819170, 0.00078008172567933798
Parallel Merge Sort using Bitonic Merge, 32, 10000, 7, 15902574, 0.00062882900238037109
Parallel Merge Sort using Serial Merge, 28, 10000, 8, 17900660, 0.00055863859597593546
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 8, 19870684, 0.00050325394840911031
Parallel Merge Sort using Bitonic Merge, 28, 10000, 8, 20183358, 0.00049545767251402140
Parallel Merge Sort using Serial Merge, 32, 10000, 8, 16364183, 0.00061109068337827921
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 8, 16987176, 0.00058867933694273233
Parallel Merge Sort using Bitonic Merge, 32, 10000, 8, 17697486, 0.00056505203247070312
Parallel Merge Sort using Serial Merge, 28, 10000, 11, 14996261, 0.00066683290060609579
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 11, 16835130, 0.00059399602469056845
Parallel Merge Sort using Bitonic Merge, 28, 10000, 11, 17134994, 0.00058360100956633687
Parallel Merge Sort using Serial Merge, 32, 10000, 11, 12809382, 0.00078067777212709188
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 11, 13745507, 0.00072751042898744345
Parallel Merge Sort using Bitonic Merge, 32, 10000, 11, 14982868, 0.00066742894705384970
Parallel Merge Sort using Serial Merge, 28, 10000, 22, 8825283, 0.00113310816232115030
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 22, 11317604, 0.00088357925415039062
Parallel Merge Sort using Bitonic Merge, 28, 10000, 22, 11856690, 0.00084340572357177734
Parallel Merge Sort using Serial Merge, 32, 10000, 22, 10980716, 0.00091068743495270610
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 22, 11218316, 0.00089139939518645406
Parallel Merge Sort using Bitonic Merge, 32, 10000, 22, 11499120, 0.00086963176727294922
Parallel Merge Sort using Serial Merge, 28, 10000, 32, 9280255, 0.00107755663339048624
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 32, 10226768, 0.00097782607190310955
Parallel Merge Sort using Bitonic Merge, 28, 10000, 32, 10226518, 0.00097784993704408407
Parallel Merge Sort using Serial Merge, 32, 10000, 32, 4048282, 0.00247018341906368732
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 32, 5728515, 0.00174565310589969158
Parallel Merge Sort using Bitonic Merge, 32, 10000, 32, 6224388, 0.00160658359527587891
Parallel Merge Sort using Serial Merge, 28, 10000, 36, 6199731, 0.00161297316662967205
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 36, 6213415, 0.00160942075308412313
Parallel Merge Sort using Bitonic Merge, 28, 10000, 36, 6484299, 0.00154218671377748251
Parallel Merge Sort using Serial Merge, 32, 10000, 36, 4169288, 0.00239849090576171875
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 36, 3605739, 0.00277335639111697674
Parallel Merge Sort using Bitonic Merge, 32, 10000, 36, 5118500, 0.00195369729772210121
Parallel Merge Sort using Serial Merge, 28, 10000, 68, 3771720, 0.00265131006017327309
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 68, 3382394, 0.00295648584142327309
Parallel Merge Sort using Bitonic Merge, 28, 10000, 68, 3656569, 0.00273480406031012535
Parallel Merge Sort using Serial Merge, 32, 10000, 68, 3507764, 0.00285081868059933186
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 68, 3905020, 0.00256080622784793377
Parallel Merge Sort using Bitonic Merge, 32, 10000, 68, 3293680, 0.00303611764684319496
Parallel Merge Sort using Serial Merge, 28, 10000, 72, 3630960, 0.00275409221649169922
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 72, 3722612, 0.00268628587946295738
Parallel Merge Sort using Bitonic Merge, 28, 10000, 72, 3600477, 0.00277740950696170330
Parallel Merge Sort using Serial Merge, 32, 10000, 72, 3618368, 0.00276367668993771076
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 72, 3576133, 0.00279631605371832848
Parallel Merge Sort using Bitonic Merge, 32, 10000, 72, 2941534, 0.00339958677068352699
