Name, Entropy, C Size, Elements Per Second, Total Time
Quick Sort, 28, 10000, 7679906, 0.00130209920462220907
Merge Sort using Serial Merge, 28, 10000, 8197283, 0.00121991639025509357
Merge Sort using Serial Merge Branchless, 28, 10000, 10277386, 0.00097301008645445108
Merge Sort using Bitonic Merge, 28, 10000, 11631782, 0.00085971353109925985
Quick Sort, 32, 10000, 9339562, 0.00107071397360414267
Merge Sort using Serial Merge, 32, 10000, 10347364, 0.00096642971038818359
Merge Sort using Serial Merge Branchless, 32, 10000, 12662814, 0.00078971387119963765
Merge Sort using Bitonic Merge, 32, 10000, 15328377, 0.00065238476963713765
Quick Sort, 28, 10000, 10311495, 0.00096979143563657999
Merge Sort using Serial Merge, 28, 10000, 10937763, 0.00091426371363922954
Merge Sort using Serial Merge Branchless, 28, 10000, 13096559, 0.00076355936471372843
Merge Sort using Bitonic Merge, 28, 10000, 16120778, 0.00062031747074797750
Quick Sort, 32, 10000, 10457525, 0.00095624924870207906
Merge Sort using Serial Merge, 32, 10000, 11155064, 0.00089645385742187500
Merge Sort using Serial Merge Branchless, 32, 10000, 13095333, 0.00076363084372133017
Merge Sort using Bitonic Merge, 32, 10000, 15897752, 0.00062901974888518453
Quick Sort, 28, 10000, 10170722, 0.00098321435507386923
Merge Sort using Serial Merge, 28, 10000, 10812012, 0.00092489720555022359
Merge Sort using Serial Merge Branchless, 28, 10000, 12459686, 0.00080258847447112203
Merge Sort using Bitonic Merge, 28, 10000, 15355314, 0.00065124034881591797
Quick Sort, 32, 10000, 10446065, 0.00095729826716706157
Merge Sort using Serial Merge, 32, 10000, 10977842, 0.00091092585353180766
Merge Sort using Serial Merge Branchless, 32, 10000, 13270594, 0.00075354578439146280
Merge Sort using Bitonic Merge, 32, 10000, 16251953, 0.00061531068058684468
Quick Sort, 28, 10000, 10465614, 0.00095551012782379985
Merge Sort using Serial Merge, 28, 10000, 11009828, 0.00090827944222837687
Merge Sort using Serial Merge Branchless, 28, 10000, 13202921, 0.00075740815373137593
Merge Sort using Bitonic Merge, 28, 10000, 16225547, 0.00061631202697753906
Quick Sort, 32, 10000, 10363983, 0.00096487998962402344
Merge Sort using Serial Merge, 32, 10000, 11191078, 0.00089356896933168173
Merge Sort using Serial Merge Branchless, 32, 10000, 13282361, 0.00075287820072844625
Merge Sort using Bitonic Merge, 32, 10000, 16246288, 0.00061552523402497172
Quick Sort, 28, 10000, 10622256, 0.00094141962472349405
Merge Sort using Serial Merge, 28, 10000, 11077872, 0.00090270041255280375
Merge Sort using Serial Merge Branchless, 28, 10000, 13423491, 0.00074496271554380655
Merge Sort using Bitonic Merge, 28, 10000, 16575001, 0.00060331821441650391
Quick Sort, 32, 10000, 10346598, 0.00096650124760344625
Merge Sort using Serial Merge, 32, 10000, 11039966, 0.00090579985408112407
Merge Sort using Serial Merge Branchless, 32, 10000, 13268915, 0.00075364112854003906
Merge Sort using Bitonic Merge, 32, 10000, 16280340, 0.00061423779698088765
Quick Sort, 28, 10000, 10543221, 0.00094847677974030375
Merge Sort using Serial Merge, 28, 10000, 11196156, 0.00089316366938874125
Merge Sort using Serial Merge Branchless, 28, 10000, 13431228, 0.00074453355045989156
Merge Sort using Bitonic Merge, 28, 10000, 16497420, 0.00060615537222474813
Quick Sort, 32, 10000, 10244252, 0.00097615720005705953
Merge Sort using Serial Merge, 32, 10000, 10968942, 0.00091166497441008687
Merge Sort using Serial Merge Branchless, 32, 10000, 12975418, 0.00077068805694580078
Merge Sort using Bitonic Merge, 32, 10000, 15871883, 0.00063004496041685343
Quick Sort, 28, 10000, 10220538, 0.00097842211835086346
Merge Sort using Serial Merge, 28, 10000, 10657614, 0.00093829631805419922
Merge Sort using Serial Merge Branchless, 28, 10000, 12995923, 0.00076947209890931845
Merge Sort using Bitonic Merge, 28, 10000, 16015519, 0.00062439439352601767
Quick Sort, 32, 10000, 10040225, 0.00099599361419677734
Merge Sort using Serial Merge, 32, 10000, 10557551, 0.00094718934269621968
