Name, Entropy, C Size, Elements Per Second, Total Time
Quick Sort, 28, 10000, 7116830, 0.00140511989593505859
Merge Sort using Serial Merge, 28, 10000, 7817609, 0.00127916340716183186
Merge Sort using Serial Merge Branchless, 28, 10000, 9802066, 0.00102019309997558594
Merge Sort using Bitonic Merge, 28, 10000, 9203081, 0.00108659267425537109
Quick Sort, 32, 10000, 9743545, 0.00102632050402462482
Merge Sort using Serial Merge, 32, 10000, 10469010, 0.00095520017202943563
Merge Sort using Serial Merge Branchless, 32, 10000, 12301816, 0.00081288814544677734
Merge Sort using Bitonic Merge, 32, 10000, 15191250, 0.00065827369689941406
Quick Sort, 28, 10000, 10469532, 0.00095515249995514750
Merge Sort using Serial Merge, 28, 10000, 11151208, 0.00089676381321623921
Merge Sort using Serial Merge Branchless, 28, 10000, 13158601, 0.00075995922088623047
Merge Sort using Bitonic Merge, 28, 10000, 16377602, 0.00061058998107910156
Quick Sort, 32, 10000, 9959642, 0.00100405211560428143
Merge Sort using Serial Merge, 32, 10000, 10688031, 0.00093562604160979390
Merge Sort using Serial Merge Branchless, 32, 10000, 12425358, 0.00080480577889829874
Merge Sort using Bitonic Merge, 32, 10000, 15537337, 0.00064361095428466797
Quick Sort, 28, 10000, 10130435, 0.00098712439648807049
Merge Sort using Serial Merge, 28, 10000, 10813128, 0.00092480180319398642
Merge Sort using Serial Merge Branchless, 28, 10000, 12816036, 0.00078027247218415141
Merge Sort using Bitonic Merge, 28, 10000, 15720780, 0.00063610076904296875
Quick Sort, 32, 10000, 10606139, 0.00094285013619810343
Merge Sort using Serial Merge, 32, 10000, 11323715, 0.00088310241699218750
Merge Sort using Serial Merge Branchless, 32, 10000, 13400761, 0.00074622628744691610
Merge Sort using Bitonic Merge, 32, 10000, 16459223, 0.00060756207676604390
Quick Sort, 28, 10000, 9035359, 0.00110676290933042765
Merge Sort using Serial Merge, 28, 10000, 9626145, 0.00103883747942745686
Merge Sort using Serial Merge Branchless, 28, 10000, 11400663, 0.00087714195251464844
Merge Sort using Bitonic Merge, 28, 10000, 13728860, 0.00072839262429624796
Quick Sort, 32, 10000, 10011945, 0.00099880690686404705
Merge Sort using Serial Merge, 32, 10000, 10533953, 0.00094931124476715922
Merge Sort using Serial Merge Branchless, 32, 10000, 12416163, 0.00080540182534605265
Merge Sort using Bitonic Merge, 32, 10000, 15391941, 0.00064969062805175781
Quick Sort, 28, 10000, 10415715, 0.00096008775290101767
Merge Sort using Serial Merge, 28, 10000, 11177657, 0.00089464185293763876
Merge Sort using Serial Merge Branchless, 28, 10000, 12956179, 0.00077183247776702046
Merge Sort using Bitonic Merge, 28, 10000, 16076290, 0.00062203407287597656
Quick Sort, 32, 10000, 10246504, 0.00097594258841127157
Merge Sort using Serial Merge, 32, 10000, 11026906, 0.00090687273768708110
Merge Sort using Serial Merge Branchless, 32, 10000, 13081446, 0.00076444150181487203
Merge Sort using Bitonic Merge, 32, 10000, 15649220, 0.00063900946406647563
Quick Sort, 28, 10000, 9876619, 0.00101249222643673420
Merge Sort using Serial Merge, 28, 10000, 10759315, 0.00092942715855315328
Merge Sort using Serial Merge Branchless, 28, 10000, 12723120, 0.00078597071114927530
Merge Sort using Bitonic Merge, 28, 10000, 15434990, 0.00064787862356752157
Quick Sort, 32, 10000, 10160374, 0.00098421575967222452
Merge Sort using Serial Merge, 32, 10000, 10837435, 0.00092272757319733500
Merge Sort using Serial Merge Branchless, 32, 10000, 12836825, 0.00077900884207338095
Merge Sort using Bitonic Merge, 32, 10000, 15829951, 0.00063171389047056437
Quick Sort, 28, 10000, 10578320, 0.00094532966613769531
Merge Sort using Serial Merge, 28, 10000, 11300833, 0.00088489055633544922
Merge Sort using Serial Merge Branchless, 28, 10000, 13491280, 0.00074121949728578329
Merge Sort using Bitonic Merge, 28, 10000, 16294254, 0.00061371328774839640
Quick Sort, 32, 10000, 10461437, 0.00095589162083342671
Merge Sort using Serial Merge, 32, 10000, 11215316, 0.00089163781376555562
Merge Sort using Serial Merge Branchless, 32, 10000, 13305535, 0.00075156689854338765
Merge Sort using Bitonic Merge, 32, 10000, 16266449, 0.00061476230621337891
Quick Sort, 28, 10000, 10467703, 0.00095531938131898642
Merge Sort using Serial Merge, 28, 10000, 11250513, 0.00088884832803159952
Merge Sort using Serial Merge Branchless, 28, 10000, 13308913, 0.00075137615203857422
Merge Sort using Bitonic Merge, 28, 10000, 16546231, 0.00060436723288148642
Quick Sort, 32, 10000, 10022711, 0.00099773402325809002
Merge Sort using Serial Merge, 32, 10000, 10860445, 0.00092077255249023438
Merge Sort using Serial Merge Branchless, 32, 10000, 12906742, 0.00077478884486481547
Merge Sort using Bitonic Merge, 32, 10000, 15603228, 0.00064089300576597452
Quick Sort, 28, 10000, 10347108, 0.00096645357552915812
Merge Sort using Serial Merge, 28, 10000, 11222519, 0.00089106557425111532
Merge Sort using Serial Merge Branchless, 28, 10000, 13131000, 0.00076155661372467875
Merge Sort using Bitonic Merge, 28, 10000, 16260143, 0.00061500072479248047
Quick Sort, 32, 10000, 9799317, 0.00102047924883663654
Merge Sort using Serial Merge, 32, 10000, 10531043, 0.00094957352848723531
Merge Sort using Serial Merge Branchless, 32, 10000, 12440469, 0.00080382823944091797
Merge Sort using Bitonic Merge, 32, 10000, 15368255, 0.00065069197444245219
Quick Sort, 28, 10000, 9639419, 0.00103740696795284748
Merge Sort using Serial Merge, 28, 10000, 10223776, 0.00097811222076416016
Merge Sort using Serial Merge Branchless, 28, 10000, 11782746, 0.00084869860438629985
Merge Sort using Bitonic Merge, 28, 10000, 14691082, 0.00068068504333496094
Quick Sort, 32, 10000, 9196422, 0.00108737940900027752
Merge Sort using Serial Merge, 32, 10000, 10340731, 0.00096704962197691202
Merge Sort using Serial Merge Branchless, 32, 10000, 12356176, 0.00080931186676025391
Merge Sort using Bitonic Merge, 32, 10000, 15193450, 0.00065817835275083780
