Name, Entropy, C Size, Elements Per Second, Total Time
Quick Sort, 28, 10000, 8389615, 0.00119194982107728720
Merge Sort using Serial Merge, 28, 10000, 9007030, 0.00111024384386837482
Merge Sort using Serial Merge Branchless, 28, 10000, 10801432, 0.00092580320779234171
Merge Sort using Bitonic Merge, 28, 10000, 12727754, 0.00078568456228822470
Quick Sort, 32, 10000, 10421149, 0.00095958710880950093
Merge Sort using Serial Merge, 32, 10000, 11033867, 0.00090630055638030171
Merge Sort using Serial Merge Branchless, 32, 10000, 13134701, 0.00076134206028655171
Merge Sort using Bitonic Merge, 32, 10000, 16235597, 0.00061593053396791220
Quick Sort, 28, 10000, 10437487, 0.00095808506011962891
Merge Sort using Serial Merge, 28, 10000, 11196754, 0.00089311599731445312
Merge Sort using Serial Merge Branchless, 28, 10000, 13320748, 0.00075070856837555766
Merge Sort using Bitonic Merge, 28, 10000, 16334231, 0.00061221123905852437
Quick Sort, 32, 10000, 9906946, 0.00100939278490841389
Merge Sort using Serial Merge, 32, 10000, 10341241, 0.00096700189169496298
Merge Sort using Serial Merge Branchless, 32, 10000, 12324589, 0.00081138609675690532
Merge Sort using Bitonic Merge, 32, 10000, 15365440, 0.00065081118373200297
Quick Sort, 28, 10000, 10647604, 0.00093917845515534282
Merge Sort using Serial Merge, 28, 10000, 11294442, 0.00088539125863462687
Merge Sort using Serial Merge Branchless, 28, 10000, 13451905, 0.00074338912963867188
Merge Sort using Bitonic Merge, 28, 10000, 16605843, 0.00060219765873625875
Quick Sort, 32, 10000, 9130557, 0.00109522347338497639
Merge Sort using Serial Merge, 32, 10000, 9937226, 0.00100631709210574627
Merge Sort using Serial Merge Branchless, 32, 10000, 12194517, 0.00082004070281982422
Merge Sort using Bitonic Merge, 32, 10000, 14701381, 0.00068020820617675781
Quick Sort, 28, 10000, 10355028, 0.00096571445465087891
Merge Sort using Serial Merge, 28, 10000, 11158329, 0.00089619157370179892
Merge Sort using Serial Merge Branchless, 28, 10000, 13278997, 0.00075306894723325968
Merge Sort using Bitonic Merge, 28, 10000, 16289824, 0.00061388016911223531
Quick Sort, 32, 10000, 10465614, 0.00095551012782379985
Merge Sort using Serial Merge, 32, 10000, 11070563, 0.00090329645900055766
Merge Sort using Serial Merge Branchless, 32, 10000, 13281520, 0.00075292587280273438
Merge Sort using Bitonic Merge, 32, 10000, 16076290, 0.00062203407287597656
Quick Sort, 28, 10000, 10230509, 0.00097746844403445721
Merge Sort using Serial Merge, 28, 10000, 10735906, 0.00093145371647551656
Merge Sort using Serial Merge Branchless, 28, 10000, 12944983, 0.00077250006143003702
Merge Sort using Bitonic Merge, 28, 10000, 16012461, 0.00062451360281556845
Quick Sort, 32, 10000, 10173189, 0.00098297593649476767
Merge Sort using Serial Merge, 32, 10000, 10749389, 0.00093028543051332235
Merge Sort using Serial Merge Branchless, 32, 10000, 12954979, 0.00077190401498228312
Merge Sort using Bitonic Merge, 32, 10000, 16003907, 0.00062484742375090718
Quick Sort, 28, 10000, 10261796, 0.00097448827000334859
Merge Sort using Serial Merge, 28, 10000, 10895711, 0.00091779232025146484
Merge Sort using Serial Merge Branchless, 28, 10000, 13072476, 0.00076496601104736328
Merge Sort using Bitonic Merge, 28, 10000, 15862879, 0.00063040258828550577
Quick Sort, 32, 10000, 10383226, 0.00096309185028076172
Merge Sort using Serial Merge, 32, 10000, 11083434, 0.00090224744053557515
Merge Sort using Serial Merge Branchless, 32, 10000, 13247123, 0.00075488089350983500
Merge Sort using Bitonic Merge, 32, 10000, 16296787, 0.00061361788539215922
Quick Sort, 28, 10000, 10103835, 0.00098972325213253498
Merge Sort using Serial Merge, 28, 10000, 10688575, 0.00093557836953550577
Merge Sort using Serial Merge Branchless, 28, 10000, 12877023, 0.00077657698420807719
Merge Sort using Bitonic Merge, 28, 10000, 15106988, 0.00066194531973451376
Quick Sort, 32, 10000, 10253267, 0.00097529886988922954
Merge Sort using Serial Merge, 32, 10000, 10944613, 0.00091369153233245015
Merge Sort using Serial Merge Branchless, 32, 10000, 12966192, 0.00077123643131926656
Merge Sort using Bitonic Merge, 32, 10000, 16000245, 0.00062499043997377157
Quick Sort, 28, 10000, 10537129, 0.00094902515411376953
Merge Sort using Serial Merge, 28, 10000, 11198548, 0.00089297292288392782
Merge Sort using Serial Merge Branchless, 28, 10000, 13326251, 0.00075039861258119345
Merge Sort using Bitonic Merge, 28, 10000, 16436005, 0.00060842034872621298
Quick Sort, 32, 10000, 10104322, 0.00098967552185058594
Merge Sort using Serial Merge, 32, 10000, 10744983, 0.00093066692352294922
Merge Sort using Serial Merge Branchless, 32, 10000, 12793753, 0.00078163144644349813
Merge Sort using Bitonic Merge, 32, 10000, 15326697, 0.00065245630685240030
Quick Sort, 28, 10000, 10421666, 0.00095953943673521280
Merge Sort using Serial Merge, 28, 10000, 10918117, 0.00091590883675962687
Merge Sort using Serial Merge Branchless, 28, 10000, 12935002, 0.00077309610787779093
Merge Sort using Bitonic Merge, 28, 10000, 16302487, 0.00061340333195403218
Quick Sort, 32, 10000, 9113496, 0.00109727378003299236
Merge Sort using Serial Merge, 32, 10000, 9903906, 0.00100970268249511719
Merge Sort using Serial Merge Branchless, 32, 10000, 11820601, 0.00084598065586760640
Merge Sort using Bitonic Merge, 32, 10000, 13581711, 0.00073628424433991313
Quick Sort, 28, 10000, 10012422, 0.00099875929299741983
Merge Sort using Serial Merge, 28, 10000, 10579654, 0.00094521045684814453
Merge Sort using Serial Merge Branchless, 28, 10000, 12664726, 0.00078959466191008687
Merge Sort using Bitonic Merge, 28, 10000, 15631140, 0.00063974858494475484
Quick Sort, 32, 10000, 10114068, 0.00098872184753417969
Merge Sort using Serial Merge, 32, 10000, 10907896, 0.00091676710871979594
Merge Sort using Serial Merge Branchless, 32, 10000, 12871886, 0.00077688694000244141
Merge Sort using Bitonic Merge, 32, 10000, 16120159, 0.00062034127768129110
