Name, Entropy, C Size, Number of Threads, Elements Per Second, Total Time
Parallel Merge Sort using Serial Merge, 28, 10000, 5, 7627810, 0.00131099228747189045
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 5, 11228226, 0.00089061260223388672
Parallel Merge Sort using Bitonic Merge, 28, 10000, 5, 15550009, 0.00064308644505217671
Parallel Merge Sort using Serial Merge, 32, 10000, 5, 11511112, 0.00086872576503083110
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 5, 15101549, 0.00066218373831361532
Parallel Merge Sort using Bitonic Merge, 32, 10000, 5, 17884632, 0.00055913924006745219
Parallel Merge Sort using Serial Merge, 28, 10000, 6, 17353348, 0.00057625770568847656
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 6, 18123424, 0.00055177212925627828
Parallel Merge Sort using Bitonic Merge, 28, 10000, 6, 18684532, 0.00053520203800871968
Parallel Merge Sort using Serial Merge, 32, 10000, 6, 16991306, 0.00058853626251220703
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 6, 17858740, 0.00055994989816099405
Parallel Merge Sort using Bitonic Merge, 32, 10000, 6, 18253564, 0.00054783822270110250
Parallel Merge Sort using Serial Merge, 28, 10000, 7, 16841212, 0.00059378147125244141
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 7, 18013676, 0.00055513379629701376
Parallel Merge Sort using Bitonic Merge, 28, 10000, 7, 19686946, 0.00050795078277587891
Parallel Merge Sort using Serial Merge, 32, 10000, 7, 16003297, 0.00062487123068422079
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 7, 17398698, 0.00057475565699860454
Parallel Merge Sort using Bitonic Merge, 32, 10000, 7, 17061806, 0.00058610440464690328
Parallel Merge Sort using Serial Merge, 28, 10000, 8, 9668974, 0.00103423593100160360
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 8, 7521661, 0.00132949347607791424
Parallel Merge Sort using Bitonic Merge, 28, 10000, 8, 12983854, 0.00077018735464662313
Parallel Merge Sort using Serial Merge, 32, 10000, 8, 14080515, 0.00071020127506926656
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 8, 14825577, 0.00067451002541929483
Parallel Merge Sort using Bitonic Merge, 32, 10000, 8, 17355502, 0.00057618616847321391
Parallel Merge Sort using Serial Merge, 28, 10000, 11, 9694675, 0.00103149411734193563
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 11, 13327944, 0.00075030326843261719
Parallel Merge Sort using Bitonic Merge, 28, 10000, 11, 14719438, 0.00067937374114990234
Parallel Merge Sort using Serial Merge, 32, 10000, 11, 13305958, 0.00075154303340241313
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 11, 13651556, 0.00073251721914857626
Parallel Merge Sort using Bitonic Merge, 32, 10000, 11, 15087424, 0.00066280364990234375
Parallel Merge Sort using Serial Merge, 28, 10000, 22, 10309721, 0.00096995831700041890
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 22, 10258533, 0.00097479822579771280
Parallel Merge Sort using Bitonic Merge, 28, 10000, 22, 12152119, 0.00082290172576904297
Parallel Merge Sort using Serial Merge, 32, 10000, 22, 6688946, 0.00149500370025634766
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 22, 8047861, 0.00124256615526974201
Parallel Merge Sort using Bitonic Merge, 32, 10000, 22, 9809631, 0.00101940636523067951
Parallel Merge Sort using Serial Merge, 28, 10000, 32, 8688176, 0.00115098955575376749
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 32, 8535591, 0.00117156503256410360
Parallel Merge Sort using Bitonic Merge, 28, 10000, 32, 10028222, 0.00099718570709228516
