Name, Entropy, C Size, Number of Threads, Elements Per Second, Total Time
Parallel Merge Sort using Serial Merge, 28, 100, 5, 292286, 0.00034213066101074219
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 5, 371835, 0.00026893615722656250
Parallel Merge Sort using Bitonic Merge, 28, 100, 5, 340170, 0.00029397010803222656
Parallel Merge Sort using Serial Merge, 32, 100, 5, 383041, 0.00026106834411621094
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 5, 387643, 0.00025796890258789062
Parallel Merge Sort using Bitonic Merge, 32, 100, 5, 56595, 0.00176692008972167969
Parallel Merge Sort using Serial Merge, 28, 100, 6, 348364, 0.00028705596923828125
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 6, 391991, 0.00025510787963867188
Parallel Merge Sort using Bitonic Merge, 28, 100, 6, 189359, 0.00052809715270996094
Parallel Merge Sort using Serial Merge, 32, 100, 6, 442437, 0.00022602081298828125
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 6, 502311, 0.00019907951354980469
Parallel Merge Sort using Bitonic Merge, 32, 100, 6, 458895, 0.00021791458129882812
Parallel Merge Sort using Serial Merge, 28, 100, 7, 295998, 0.00033783912658691406
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 7, 317509, 0.00031495094299316406
Parallel Merge Sort using Bitonic Merge, 28, 100, 7, 322638, 0.00030994415283203125
Parallel Merge Sort using Serial Merge, 32, 100, 7, 312541, 0.00031995773315429688
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 7, 316551, 0.00031590461730957031
Parallel Merge Sort using Bitonic Merge, 32, 100, 7, 43914, 0.00227713584899902344
Parallel Merge Sort using Serial Merge, 28, 100, 8, 295790, 0.00033807754516601562
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 8, 284166, 0.00035190582275390625
Parallel Merge Sort using Bitonic Merge, 28, 100, 8, 50655, 0.00197410583496093750
Parallel Merge Sort using Serial Merge, 32, 100, 8, 203705, 0.00049090385437011719
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 8, 320420, 0.00031208992004394531
Parallel Merge Sort using Bitonic Merge, 32, 100, 8, 357266, 0.00027990341186523438
Parallel Merge Sort using Serial Merge, 28, 100, 11, 162067, 0.00061702728271484375
