Name, Entropy, C Size, Elements Per Second, Total Time
Quick Sort, 28, 10000, 7933690, 0.00126044754870235920
Merge Sort using Serial Merge, 28, 10000, 8318236, 0.00120217795483767986
Merge Sort using Serial Merge Branchless, 28, 10000, 10532366, 0.00094945431919768453
Merge Sort using Bitonic Merge, 28, 10000, 12213337, 0.00081877707270905375
Quick Sort, 32, 10000, 10143911, 0.00098581309430301189
Merge Sort using Serial Merge, 32, 10000, 10930922, 0.00091483595315366983
Merge Sort using Serial Merge Branchless, 32, 10000, 12950579, 0.00077216624049469829
Merge Sort using Bitonic Merge, 32, 10000, 16107777, 0.00062081811483949423
Quick Sort, 28, 10000, 10434630, 0.00095834734383970499
Merge Sort using Serial Merge, 28, 10000, 10857353, 0.00092103483621031046
Merge Sort using Serial Merge Branchless, 28, 10000, 13169343, 0.00075933930929750204
Merge Sort using Bitonic Merge, 28, 10000, 16225547, 0.00061631202697753906
Quick Sort, 32, 10000, 10027982, 0.00099720957223325968
Merge Sort using Serial Merge, 32, 10000, 10872551, 0.00091974734095856547
Merge Sort using Serial Merge Branchless, 32, 10000, 12974616, 0.00077073572902008891
Merge Sort using Bitonic Merge, 32, 10000, 16121398, 0.00062029360560700297
Quick Sort, 28, 10000, 10558615, 0.00094709394033998251
Merge Sort using Serial Merge, 28, 10000, 11112211, 0.00089991092681884766
Merge Sort using Serial Merge Branchless, 28, 10000, 13352978, 0.00074889662209898233
Merge Sort using Bitonic Merge, 28, 10000, 16531232, 0.00060491560725495219
Quick Sort, 32, 10000, 10195445, 0.00098083016928285360
Merge Sort using Serial Merge, 32, 10000, 10694572, 0.00093505380209535360
Merge Sort using Serial Merge Branchless, 32, 10000, 12909921, 0.00077459809836000204
Merge Sort using Bitonic Merge, 32, 10000, 15958847, 0.00062661169795319438
Quick Sort, 28, 10000, 10340986, 0.00096702575683593750
Merge Sort using Serial Merge, 28, 10000, 10966361, 0.00091187952784821391
Merge Sort using Serial Merge Branchless, 28, 10000, 12938195, 0.00077290536137297750
Merge Sort using Bitonic Merge, 28, 10000, 16146843, 0.00061931612435728312
Quick Sort, 32, 10000, 8820272, 0.00113375182263553143
Merge Sort using Serial Merge, 32, 10000, 9161870, 0.00109148025512695312
Merge Sort using Serial Merge Branchless, 32, 10000, 11205728, 0.00089240074157714844
Merge Sort using Bitonic Merge, 32, 10000, 13248796, 0.00075478554936125875
Quick Sort, 28, 10000, 10013140, 0.00099868769757449627
Merge Sort using Serial Merge, 28, 10000, 10562869, 0.00094671250553801656
Merge Sort using Serial Merge Branchless, 28, 10000, 12481190, 0.00080120563507080078
Merge Sort using Bitonic Merge, 28, 10000, 15577152, 0.00064196588937193155
Quick Sort, 32, 10000, 8988501, 0.00111253256909549236
Merge Sort using Serial Merge, 32, 10000, 7929490, 0.00126111507415771484
Merge Sort using Serial Merge Branchless, 32, 10000, 11549465, 0.00086584093514829874
Merge Sort using Bitonic Merge, 32, 10000, 13796598, 0.00072481634560972452
Quick Sort, 28, 10000, 10442684, 0.00095760822296142578
Merge Sort using Serial Merge, 28, 10000, 11056555, 0.00090444087982177734
Merge Sort using Serial Merge Branchless, 28, 10000, 13250052, 0.00075471401214599609
Merge Sort using Bitonic Merge, 28, 10000, 16334868, 0.00061218737391754985
Quick Sort, 32, 10000, 10226518, 0.00097784993704408407
