Name, Entropy, C Size, Elements Per Second, Total Time
Quick Sort, 28, 10000, 8768274, 0.00114047527313232422
Merge Sort using Serial Merge, 28, 10000, 9932048, 0.00100684165954589844
Merge Sort using Serial Merge Branchless, 28, 10000, 11991948, 0.00083389284554868937
Merge Sort using Bitonic Merge, 28, 10000, 14536300, 0.00068793294485658407
Quick Sort, 32, 10000, 9719836, 0.00102882389910519123
Merge Sort using Serial Merge, 32, 10000, 10783659, 0.00092732906341552734
Merge Sort using Serial Merge Branchless, 32, 10000, 12431987, 0.00080437661381438375
Merge Sort using Bitonic Merge, 32, 10000, 15449771, 0.00064725877018645406
Quick Sort, 28, 10000, 9872900, 0.00101287360303103924
Merge Sort using Serial Merge, 28, 10000, 10827922, 0.00092353823129087687
Merge Sort using Serial Merge Branchless, 28, 10000, 12498671, 0.00080008507939055562
Merge Sort using Bitonic Merge, 28, 10000, 15445220, 0.00064744951669126749
Quick Sort, 32, 10000, 9795427, 0.00102088449057191610
Merge Sort using Serial Merge, 32, 10000, 10814800, 0.00092465878697112203
Merge Sort using Serial Merge Branchless, 32, 10000, 11043454, 0.00090551376342773438
Merge Sort using Bitonic Merge, 32, 10000, 15370507, 0.00065059663029387593
Quick Sort, 28, 10000, 9875689, 0.00101258757058531046
Merge Sort using Serial Merge, 28, 10000, 10839955, 0.00092251301975920796
Merge Sort using Serial Merge Branchless, 28, 10000, 12514333, 0.00079908373299986124
Merge Sort using Bitonic Merge, 28, 10000, 15439534, 0.00064768793527036905
Quick Sort, 32, 10000, 9854806, 0.00101473333779722452
Merge Sort using Serial Merge, 32, 10000, 10837715, 0.00092270376626402140
Merge Sort using Serial Merge Branchless, 32, 10000, 12512466, 0.00079920294228941202
Merge Sort using Bitonic Merge, 32, 10000, 15454326, 0.00064706802368164062
Quick Sort, 28, 10000, 8805828, 0.00113561155740171671
Merge Sort using Serial Merge, 28, 10000, 9685496, 0.00103247165679931641
Merge Sort using Serial Merge Branchless, 28, 10000, 11961170, 0.00083603861276060343
Merge Sort using Bitonic Merge, 28, 10000, 13966116, 0.00071601866511628032
Quick Sort, 32, 10000, 10436967, 0.00095813273219391704
Merge Sort using Serial Merge, 32, 10000, 11366986, 0.00087974069174379110
Merge Sort using Serial Merge Branchless, 32, 10000, 13164382, 0.00075962545815855265
Merge Sort using Bitonic Merge, 32, 10000, 16186099, 0.00061781407566741109
Quick Sort, 28, 10000, 10435669, 0.00095825194148346782
Merge Sort using Serial Merge, 28, 10000, 11529148, 0.00086736679077148438
Merge Sort using Serial Merge Branchless, 28, 10000, 13241686, 0.00075519084930419922
Merge Sort using Bitonic Merge, 28, 10000, 16419276, 0.00060904026031494141
Quick Sort, 32, 10000, 9874527, 0.00101270677987486124
Merge Sort using Serial Merge, 32, 10000, 10824569, 0.00092382432194426656
Merge Sort using Serial Merge Branchless, 32, 10000, 12510974, 0.00079929828643798828
Merge Sort using Bitonic Merge, 32, 10000, 15416268, 0.00064866541652008891
Quick Sort, 28, 10000, 9836548, 0.00101661682128906250
Merge Sort using Serial Merge, 28, 10000, 10814800, 0.00092465878697112203
Merge Sort using Serial Merge Branchless, 28, 10000, 12453027, 0.00080301763955503702
Merge Sort using Bitonic Merge, 28, 10000, 15452617, 0.00064713956089690328
Quick Sort, 32, 10000, 10362959, 0.00096497533377259970
Merge Sort using Serial Merge, 32, 10000, 11264413, 0.00088775157928466797
