Name, Entropy, C Size, Number of Threads, Elements Per Second, Total Time
Parallel Merge Sort using Serial Merge, 28, 100, 5, 159333, 0.00062761304434388876
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 5, 638499, 0.00015661717043258250
Parallel Merge Sort using Bitonic Merge, 28, 100, 5, 700451, 0.00014276504225563258
Parallel Merge Sort using Serial Merge, 32, 100, 5, 458093, 0.00021829604520462453
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 5, 676391, 0.00014784335508011281
Parallel Merge Sort using Bitonic Merge, 32, 100, 5, 714410, 0.00013997554196976125
Parallel Merge Sort using Serial Merge, 28, 100, 6, 488561, 0.00020468235015869141
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 6, 496426, 0.00020143986330367625
Parallel Merge Sort using Bitonic Merge, 28, 100, 6, 490389, 0.00020391940779518336
Parallel Merge Sort using Serial Merge, 32, 100, 6, 357875, 0.00027942657470703125
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 6, 382377, 0.00026152134523727000
Parallel Merge Sort using Bitonic Merge, 32, 100, 6, 608399, 0.00016436577425338328
Parallel Merge Sort using Serial Merge, 28, 100, 7, 611771, 0.00016345977201126516
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 7, 618537, 0.00016167163266800344
Parallel Merge Sort using Bitonic Merge, 28, 100, 7, 621286, 0.00016095637693069875
Parallel Merge Sort using Serial Merge, 32, 100, 7, 586451, 0.00017051697068382055
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 7, 601333, 0.00016629695892333984
Parallel Merge Sort using Bitonic Merge, 32, 100, 7, 578444, 0.00017287730588577688
Parallel Merge Sort using Serial Merge, 28, 100, 8, 546988, 0.00018281936354469508
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 8, 555316, 0.00018007754988502711
Parallel Merge Sort using Bitonic Merge, 28, 100, 8, 555684, 0.00017995834059547633
Parallel Merge Sort using Serial Merge, 32, 100, 8, 558719, 0.00017898083024192601
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 8, 556569, 0.00017967223539017141
Parallel Merge Sort using Bitonic Merge, 32, 100, 8, 409160, 0.00024440287961624563
Parallel Merge Sort using Serial Merge, 28, 100, 11, 288149, 0.00034704207791946828
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 11, 297299, 0.00033636094303801656
Parallel Merge Sort using Bitonic Merge, 28, 100, 11, 290645, 0.00034406184568069875
Parallel Merge Sort using Serial Merge, 32, 100, 11, 297047, 0.00033664703369140625
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 11, 298782, 0.00033469201298430562
Parallel Merge Sort using Bitonic Merge, 32, 100, 11, 294647, 0.00033938884735107422
Parallel Merge Sort using Serial Merge, 28, 100, 22, 114164, 0.00087592599447816610
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 22, 117840, 0.00084860326023772359
Parallel Merge Sort using Bitonic Merge, 28, 100, 22, 114382, 0.00087425706442445517
Parallel Merge Sort using Serial Merge, 32, 100, 22, 116382, 0.00085923669394105673
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 22, 116330, 0.00085961818695068359
Parallel Merge Sort using Bitonic Merge, 32, 100, 22, 117553, 0.00085067749023437500
Parallel Merge Sort using Serial Merge, 28, 100, 32, 81899, 0.00122101302258670330
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 32, 83278, 0.00120079517364501953
Parallel Merge Sort using Bitonic Merge, 28, 100, 32, 76862, 0.00130102632101625204
Parallel Merge Sort using Serial Merge, 32, 100, 32, 82051, 0.00121874804608523846
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 32, 82192, 0.00121665000915527344
Parallel Merge Sort using Bitonic Merge, 32, 100, 32, 82292, 0.00121517176739871502
Parallel Merge Sort using Serial Merge, 28, 100, 36, 52350, 0.00191018579062074423
