Name, Entropy, C Size, Number of Threads, Elements Per Second, Total Time
Parallel Merge Sort using Serial Merge, 28, 10000, 5, 11191078, 0.00089356896933168173
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 5, 12057102, 0.00082938669947907329
Parallel Merge Sort using Bitonic Merge, 28, 10000, 5, 12717720, 0.00078630447387695312
Parallel Merge Sort using Serial Merge, 32, 10000, 5, 10868606, 0.00092008116189390421
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 5, 11194662, 0.00089328287867829204
Parallel Merge Sort using Bitonic Merge, 32, 10000, 5, 12129978, 0.00082440377445891500
Parallel Merge Sort using Serial Merge, 28, 10000, 6, 16760456, 0.00059664249420166016
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 6, 18398492, 0.00054352282313629985
Parallel Merge Sort using Bitonic Merge, 28, 10000, 6, 19181852, 0.00052132608834654093
Parallel Merge Sort using Serial Merge, 32, 10000, 6, 16642082, 0.00060088635655120015
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 6, 18960734, 0.00052740576211363077
Parallel Merge Sort using Bitonic Merge, 32, 10000, 6, 19045106, 0.00052506924839690328
Parallel Merge Sort using Serial Merge, 28, 10000, 7, 16421205, 0.00060896872309967875
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 7, 18092154, 0.00055272580357268453
Parallel Merge Sort using Bitonic Merge, 28, 10000, 7, 18564616, 0.00053865910740569234
Parallel Merge Sort using Serial Merge, 32, 10000, 7, 14876056, 0.00067222118377685547
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 7, 19407292, 0.00051527022151276469
Parallel Merge Sort using Bitonic Merge, 32, 10000, 7, 18839796, 0.00053079129429534078
Parallel Merge Sort using Serial Merge, 28, 10000, 8, 16479918, 0.00060679914895445108
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 8, 18238484, 0.00054829119471833110
Parallel Merge Sort using Bitonic Merge, 28, 10000, 8, 18600018, 0.00053763389587402344
Parallel Merge Sort using Serial Merge, 32, 10000, 8, 14720989, 0.00067930220393463969
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 8, 15002160, 0.00066657067509368062
Parallel Merge Sort using Bitonic Merge, 32, 10000, 8, 16669861, 0.00059988501016050577
Parallel Merge Sort using Serial Merge, 28, 10000, 11, 14907780, 0.00067079067230224609
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 11, 16068283, 0.00062234402867034078
Parallel Merge Sort using Bitonic Merge, 28, 10000, 11, 16423776, 0.00060887337895110250
Parallel Merge Sort using Serial Merge, 32, 10000, 11, 13214152, 0.00075676443520933390
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 11, 13970303, 0.00071580411167815328
Parallel Merge Sort using Bitonic Merge, 32, 10000, 11, 14879223, 0.00067207810934633017
Parallel Merge Sort using Serial Merge, 28, 10000, 22, 10714241, 0.00093333719996735454
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 22, 9915847, 0.00100848672445863485
Parallel Merge Sort using Bitonic Merge, 28, 10000, 22, 11513008, 0.00086858274880796671
Parallel Merge Sort using Serial Merge, 32, 10000, 22, 9667190, 0.00103442673571407795
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 22, 10748012, 0.00093040463980287313
Parallel Merge Sort using Bitonic Merge, 32, 10000, 22, 11537076, 0.00086677074432373047
Parallel Merge Sort using Serial Merge, 28, 10000, 32, 9554659, 0.00104660983197391033
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 32, 10031820, 0.00099682807922363281
Parallel Merge Sort using Bitonic Merge, 28, 10000, 32, 10404088, 0.00096116063650697470
Parallel Merge Sort using Serial Merge, 32, 10000, 32, 5052769, 0.00197911262512207031
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 32, 6447023, 0.00155110354535281658
Parallel Merge Sort using Bitonic Merge, 32, 10000, 32, 6139293, 0.00162885186728090048
Parallel Merge Sort using Serial Merge, 28, 10000, 36, 6010065, 0.00166387553326785564
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 36, 7220851, 0.00138487818185240030
Parallel Merge Sort using Bitonic Merge, 28, 10000, 36, 7598927, 0.00131597521249204874
Parallel Merge Sort using Serial Merge, 32, 10000, 36, 7290511, 0.00137164595071226358
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 36, 7512231, 0.00133116240613162518
Parallel Merge Sort using Bitonic Merge, 32, 10000, 36, 7554038, 0.00132379529532045126
