Name, Entropy, C Size, Number of Threads, Elements Per Second, Total Time
Parallel Merge Sort using Serial Merge, 28, 10000, 5, 12448592, 0.00080330373020842671
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 5, 6624503, 0.00150954723358154297
Parallel Merge Sort using Bitonic Merge, 28, 10000, 5, 13496055, 0.00074095727177336812
Parallel Merge Sort using Serial Merge, 32, 10000, 5, 11092814, 0.00090148451272398233
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 5, 13816596, 0.00072376726893708110
Parallel Merge Sort using Bitonic Merge, 32, 10000, 5, 14059276, 0.00071127415867522359
Parallel Merge Sort using Serial Merge, 28, 10000, 6, 16179232, 0.00061807630117982626
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 6, 17298240, 0.00057809351710602641
Parallel Merge Sort using Bitonic Merge, 28, 10000, 6, 17761938, 0.00056300160940736532
Parallel Merge Sort using Serial Merge, 32, 10000, 6, 17598724, 0.00056822301121428609
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 6, 17644626, 0.00056674482766538858
Parallel Merge Sort using Bitonic Merge, 32, 10000, 6, 20332078, 0.00049183366354554892
Parallel Merge Sort using Serial Merge, 28, 10000, 7, 14359629, 0.00069639680441468954
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 7, 16069514, 0.00062229635659605265
Parallel Merge Sort using Bitonic Merge, 28, 10000, 7, 17063194, 0.00058605673257261515
Parallel Merge Sort using Serial Merge, 32, 10000, 7, 15477708, 0.00064609048422425985
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 7, 18272650, 0.00054726598318666220
Parallel Merge Sort using Bitonic Merge, 32, 10000, 7, 17449366, 0.00057308672694489360
Parallel Merge Sort using Serial Merge, 28, 10000, 8, 17491572, 0.00057170388754457235
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 8, 19063286, 0.00052456854609772563
Parallel Merge Sort using Bitonic Merge, 28, 10000, 8, 19854694, 0.00050365924835205078
Parallel Merge Sort using Serial Merge, 32, 10000, 8, 15868281, 0.00063018797663971782
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 8, 15653308, 0.00063884258270263672
Parallel Merge Sort using Bitonic Merge, 32, 10000, 8, 16739718, 0.00059738161507993937
Parallel Merge Sort using Serial Merge, 28, 10000, 11, 14951356, 0.00066883565159514546
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 11, 16002686, 0.00062489509582519531
Parallel Merge Sort using Bitonic Merge, 28, 10000, 11, 17703462, 0.00056486128596588969
Parallel Merge Sort using Serial Merge, 32, 10000, 11, 14204979, 0.00070397852687165141
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 11, 11962876, 0.00083591940347105265
Parallel Merge Sort using Bitonic Merge, 32, 10000, 11, 15697246, 0.00063705444335937500
Parallel Merge Sort using Serial Merge, 28, 10000, 22, 10578320, 0.00094532966613769531
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 22, 12032889, 0.00083105562953278422
Parallel Merge Sort using Bitonic Merge, 28, 10000, 22, 11975856, 0.00083501340122893453
Parallel Merge Sort using Serial Merge, 32, 10000, 22, 10259286, 0.00097472668858245015
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 22, 10986756, 0.00091018679086118937
Parallel Merge Sort using Bitonic Merge, 32, 10000, 22, 12187430, 0.00082051753997802734
Parallel Merge Sort using Serial Merge, 28, 10000, 32, 9428368, 0.00106062891427427530
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 32, 10121879, 0.00098795886151492596
Parallel Merge Sort using Bitonic Merge, 28, 10000, 32, 8206264, 0.00121858122292906046
Parallel Merge Sort using Serial Merge, 32, 10000, 32, 3487087, 0.00286772241815924644
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 32, 6656780, 0.00150222773663699627
Parallel Merge Sort using Bitonic Merge, 32, 10000, 32, 6840472, 0.00146188738290220499
Parallel Merge Sort using Serial Merge, 28, 10000, 36, 7193729, 0.00139009952545166016
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 36, 6828222, 0.00146450998727232218
Parallel Merge Sort using Bitonic Merge, 28, 10000, 36, 6773528, 0.00147633557207882404
Parallel Merge Sort using Serial Merge, 32, 10000, 36, 7082819, 0.00141186709515750408
