Name, Entropy, C Size, Number of Threads, Elements Per Second, Total Time
Parallel Merge Sort using Serial Merge, 28, 100, 5, 69362, 0.00144169328268617392
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 5, 278839, 0.00035862921504303813
Parallel Merge Sort using Bitonic Merge, 28, 100, 5, 117474, 0.00085124967154115438
Parallel Merge Sort using Serial Merge, 32, 100, 5, 855282, 0.00011692046973621473
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 5, 876735, 0.00011405944678699598
Parallel Merge Sort using Bitonic Merge, 32, 100, 5, 889754, 0.00011239051673328504
Parallel Merge Sort using Serial Merge, 28, 100, 6, 641428, 0.00015590191469527781
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 6, 723904, 0.00013813973055221140
Parallel Merge Sort using Bitonic Merge, 28, 100, 6, 734554, 0.00013613700866699219
Parallel Merge Sort using Serial Merge, 32, 100, 6, 428997, 0.00023310184769798070
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 6, 662711, 0.00015089512453414500
Parallel Merge Sort using Bitonic Merge, 32, 100, 6, 715141, 0.00013983249664306641
Parallel Merge Sort using Serial Merge, 28, 100, 7, 457543, 0.00021855831437278539
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 7, 461521, 0.00021667480177711695
Parallel Merge Sort using Bitonic Merge, 28, 100, 7, 597649, 0.00016732215590309352
Parallel Merge Sort using Serial Merge, 32, 100, 7, 631387, 0.00015838145918678492
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 7, 645376, 0.00015494824037887156
Parallel Merge Sort using Bitonic Merge, 32, 100, 7, 622023, 0.00016076564497780055
Parallel Merge Sort using Serial Merge, 28, 100, 8, 416266, 0.00024023055448196828
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 8, 521744, 0.00019166470156051219
Parallel Merge Sort using Bitonic Merge, 28, 100, 8, 572444, 0.00017468929581809789
Parallel Merge Sort using Serial Merge, 32, 100, 8, 545920, 0.00018317699141334742
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 8, 552100, 0.00018112659745384008
Parallel Merge Sort using Bitonic Merge, 32, 100, 8, 537938, 0.00018589496903587133
Parallel Merge Sort using Serial Merge, 28, 100, 11, 283705, 0.00035247803316451609
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 11, 168798, 0.00059242249699309468
Parallel Merge Sort using Bitonic Merge, 28, 100, 11, 289102, 0.00034589768620207906
Parallel Merge Sort using Serial Merge, 32, 100, 11, 287517, 0.00034780503483489156
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 11, 228709, 0.00043723583803512156
Parallel Merge Sort using Bitonic Merge, 32, 100, 11, 284977, 0.00035090447636321187
Parallel Merge Sort using Serial Merge, 28, 100, 22, 115714, 0.00086419581202790141
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 22, 117352, 0.00085213186684995890
Parallel Merge Sort using Bitonic Merge, 28, 100, 22, 117012, 0.00085461139678955078
Parallel Merge Sort using Serial Merge, 32, 100, 22, 118242, 0.00084571837214753032
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 22, 118839, 0.00084147450979799032
Parallel Merge Sort using Bitonic Merge, 32, 100, 22, 119329, 0.00083801744040101767
Parallel Merge Sort using Serial Merge, 28, 100, 32, 81450, 0.00122773647308349609
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 32, 82352, 0.00121428968850523233
Parallel Merge Sort using Bitonic Merge, 28, 100, 32, 83321, 0.00120017526205629110
Parallel Merge Sort using Serial Merge, 32, 100, 32, 85092, 0.00117518904153257608
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 32, 85381, 0.00117120740469545126
Parallel Merge Sort using Bitonic Merge, 32, 100, 32, 84865, 0.00117833609692752361
Parallel Merge Sort using Serial Merge, 28, 100, 36, 27623, 0.00362009997479617596
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 36, 28743, 0.00347907538525760174
Parallel Merge Sort using Bitonic Merge, 28, 100, 36, 30471, 0.00328171253204345703
Parallel Merge Sort using Serial Merge, 32, 100, 36, 51124, 0.00195600977167487144
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 36, 61137, 0.00163567066192626953
Parallel Merge Sort using Bitonic Merge, 32, 100, 36, 61676, 0.00162136554718017578
Parallel Merge Sort using Serial Merge, 28, 100, 72, 19226, 0.00520105380564928055
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 72, 23577, 0.00424132356420159340
Parallel Merge Sort using Bitonic Merge, 28, 100, 72, 24876, 0.00401983270421624184
Parallel Merge Sort using Serial Merge, 32, 100, 72, 17425, 0.00573880691081285477
