Name, Entropy, C Size, Number of Threads, Elements Per Second, Total Time
Parallel Merge Sort using Serial Merge, 28, 10000, 5, 6639183, 0.00150620937347412109
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 5, 9624378, 0.00103902816772460938
Parallel Merge Sort using Bitonic Merge, 28, 10000, 5, 7590126, 0.00131750106811523438
Parallel Merge Sort using Serial Merge, 32, 10000, 5, 17242770, 0.00057995319366455078
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 5, 18301352, 0.00054640771122649312
Parallel Merge Sort using Bitonic Merge, 32, 10000, 5, 18634726, 0.00053663254948332906
Parallel Merge Sort using Serial Merge, 28, 10000, 6, 16820950, 0.00059449672698974609
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 6, 17539116, 0.00057015416678041220
Parallel Merge Sort using Bitonic Merge, 28, 10000, 6, 17225776, 0.00058052537497133017
Parallel Merge Sort using Serial Merge, 32, 10000, 6, 17181322, 0.00058202742366120219
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 6, 17469716, 0.00057241914328187704
Parallel Merge Sort using Bitonic Merge, 32, 10000, 6, 18773180, 0.00053267477778717875
Parallel Merge Sort using Serial Merge, 28, 10000, 7, 16047995, 0.00062313082162290812
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 7, 17081958, 0.00058541295584291220
Parallel Merge Sort using Bitonic Merge, 28, 10000, 7, 18286990, 0.00054683687631040812
Parallel Merge Sort using Serial Merge, 32, 10000, 7, 16176735, 0.00061817170353606343
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 7, 17946616, 0.00055720808450132608
Parallel Merge Sort using Bitonic Merge, 32, 10000, 7, 17566294, 0.00056927202967926860
Parallel Merge Sort using Serial Merge, 28, 10000, 8, 14680798, 0.00068116188049316406
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 8, 16285397, 0.00061404705047607422
Parallel Merge Sort using Bitonic Merge, 28, 10000, 8, 19559336, 0.00051126477774232626
Parallel Merge Sort using Serial Merge, 32, 10000, 8, 14063520, 0.00071105954702943563
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 8, 14310635, 0.00069878099020570517
Parallel Merge Sort using Bitonic Merge, 32, 10000, 8, 15805495, 0.00063269137172028422
Parallel Merge Sort using Serial Merge, 28, 10000, 11, 14568614, 0.00068640708923339844
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 11, 16914562, 0.00059120653895661235
Parallel Merge Sort using Bitonic Merge, 28, 10000, 11, 16664564, 0.00060007569845765829
Parallel Merge Sort using Serial Merge, 32, 10000, 11, 15074411, 0.00066337583120912313
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 11, 14744793, 0.00067820551339536905
Parallel Merge Sort using Bitonic Merge, 32, 10000, 11, 16131938, 0.00061988830566406250
Parallel Merge Sort using Serial Merge, 28, 10000, 22, 10642200, 0.00093965529231354594
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 22, 11413072, 0.00087618827819824219
Parallel Merge Sort using Bitonic Merge, 28, 10000, 22, 10448147, 0.00095710752066224813
Parallel Merge Sort using Serial Merge, 32, 10000, 22, 8698086, 0.00114967825356870890
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 22, 9513483, 0.00105113978497684002
Parallel Merge Sort using Bitonic Merge, 32, 10000, 22, 11804965, 0.00084710121154785156
Parallel Merge Sort using Serial Merge, 28, 10000, 32, 9405746, 0.00106317992322146893
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 32, 9869415, 0.00101323123089969158
Parallel Merge Sort using Bitonic Merge, 28, 10000, 32, 10740305, 0.00093107222346588969
Parallel Merge Sort using Serial Merge, 32, 10000, 32, 5416338, 0.00184626574628055096
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 32, 5947258, 0.00168144702911376953
Parallel Merge Sort using Bitonic Merge, 32, 10000, 32, 6146761, 0.00162687303964048624
Parallel Merge Sort using Serial Merge, 28, 10000, 36, 6195610, 0.00161404605023562908
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 36, 5954857, 0.00167930126190185547
Parallel Merge Sort using Bitonic Merge, 28, 10000, 36, 7510751, 0.00133142468985170126
Parallel Merge Sort using Serial Merge, 32, 10000, 36, 4783377, 0.00209057331085205078
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 36, 6139114, 0.00162889959756284952
Parallel Merge Sort using Bitonic Merge, 32, 10000, 36, 5629107, 0.00177648069802671671
Parallel Merge Sort using Serial Merge, 28, 10000, 68, 3417199, 0.00292637338861823082
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 68, 3499686, 0.00285739894025027752
Parallel Merge Sort using Bitonic Merge, 28, 10000, 68, 2502926, 0.00399532308802008629
Parallel Merge Sort using Serial Merge, 32, 10000, 68, 3274983, 0.00305345049127936363
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 68, 3865468, 0.00258700852282345295
Parallel Merge Sort using Bitonic Merge, 32, 10000, 68, 4072021, 0.00245578284375369549
Parallel Merge Sort using Serial Merge, 28, 10000, 72, 3474867, 0.00287780771031975746
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 72, 3329447, 0.00300350179895758629
Parallel Merge Sort using Bitonic Merge, 28, 10000, 72, 3676601, 0.00271990289911627769
Parallel Merge Sort using Serial Merge, 32, 10000, 72, 3283521, 0.00304551119916141033
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 72, 3822002, 0.00261642923578619957
Parallel Merge Sort using Bitonic Merge, 32, 10000, 72, 3909424, 0.00255792145617306232
Parallel Merge Sort using Serial Merge, 28, 1000, 5, 5966293, 0.00016760826110839844
Parallel Merge Sort using Serial Merge Branchless, 28, 1000, 5, 8709103, 0.00011482238915050402
Parallel Merge Sort using Bitonic Merge, 28, 1000, 5, 9232455, 0.00010831355757545680
Parallel Merge Sort using Serial Merge, 32, 1000, 5, 9312398, 0.00010738372657215223
