Name, Entropy, A Size, B Size, Elements Per Second, Total Time
Serial Merge, 28, 50000, 50000, 146428720, 0.00068292615469545126
Serial Merge Branchless, 28, 50000, 50000, 250241872, 0.00039961337461136281
Bitonic Merge, 28, 50000, 50000, 456995424, 0.00021882056898903102
Serial Merge, 32, 50000, 50000, 173936480, 0.00057492253836244345
Serial Merge Branchless, 32, 50000, 50000, 275614656, 0.00036282540531829000
Bitonic Merge, 32, 50000, 50000, 563674816, 0.00017740725888870656
Serial Merge, 28, 50000, 50000, 174952208, 0.00057158467825502157
Serial Merge Branchless, 28, 50000, 50000, 275180704, 0.00036339758662506938
Bitonic Merge, 28, 50000, 50000, 562842688, 0.00017766952805686742
Serial Merge, 32, 50000, 50000, 175083648, 0.00057115557137876749
Serial Merge Branchless, 32, 50000, 50000, 277603008, 0.00036022663698531687
Bitonic Merge, 32, 50000, 50000, 570188160, 0.00017538070096634328
Serial Merge, 28, 50000, 50000, 175061744, 0.00057122705038636923
Serial Merge Branchless, 28, 50000, 50000, 273137792, 0.00036611556424759328
Bitonic Merge, 28, 50000, 50000, 550289152, 0.00018172264390159398
Serial Merge, 32, 50000, 50000, 175847056, 0.00056867598323151469
Serial Merge Branchless, 32, 50000, 50000, 276177280, 0.00036208628444001079
Bitonic Merge, 32, 50000, 50000, 556421312, 0.00017971992201637477
Serial Merge, 28, 50000, 50000, 171328944, 0.00058367254678159952
Serial Merge Branchless, 28, 50000, 50000, 269383680, 0.00037121772766113281
Bitonic Merge, 28, 50000, 50000, 551519232, 0.00018131732940673828
Serial Merge, 32, 50000, 50000, 173311184, 0.00057699682656675577
Serial Merge Branchless, 32, 50000, 50000, 272145344, 0.00036745070246979594
Bitonic Merge, 32, 50000, 50000, 558719040, 0.00017898083024192601
Serial Merge, 28, 50000, 50000, 170611136, 0.00058612821158021688
Serial Merge Branchless, 28, 50000, 50000, 270582816, 0.00036957263364456594
Bitonic Merge, 28, 50000, 50000, 559688256, 0.00017867088899947703
Serial Merge, 32, 50000, 50000, 165553744, 0.00060403347015380859
Serial Merge Branchless, 32, 50000, 50000, 261359920, 0.00038261414738371968
Bitonic Merge, 32, 50000, 50000, 536150336, 0.00018651485152076930
Serial Merge, 28, 50000, 50000, 175626160, 0.00056939123896881938
Serial Merge Branchless, 28, 50000, 50000, 276723904, 0.00036137102870270610
Bitonic Merge, 28, 50000, 50000, 559240512, 0.00017881393432617188
Serial Merge, 32, 50000, 50000, 175193344, 0.00057079794351011515
Serial Merge Branchless, 32, 50000, 50000, 273994240, 0.00036497117253020406
Bitonic Merge, 32, 50000, 50000, 535329152, 0.00018680095672607422
Serial Merge, 28, 50000, 50000, 173060896, 0.00057783129159361124
Serial Merge Branchless, 28, 50000, 50000, 271528704, 0.00036828516749665141
Bitonic Merge, 28, 50000, 50000, 548848960, 0.00018219948105979711
Serial Merge, 32, 50000, 50000, 173182384, 0.00057742593344300985
Serial Merge Branchless, 32, 50000, 50000, 271563872, 0.00036823749542236328
Bitonic Merge, 32, 50000, 50000, 554875520, 0.00018022060976363719
Serial Merge, 28, 50000, 50000, 163151696, 0.00061292649479582906
Serial Merge Branchless, 28, 50000, 50000, 257730368, 0.00038800240145064890
Bitonic Merge, 28, 50000, 50000, 529918368, 0.00018870830535888672
Serial Merge, 32, 50000, 50000, 170237184, 0.00058741570683196187
Serial Merge Branchless, 32, 50000, 50000, 271125024, 0.00036883354187011719
Bitonic Merge, 32, 50000, 50000, 551012096, 0.00018148422532249242
Serial Merge, 28, 50000, 50000, 167070464, 0.00059854984283447266
Serial Merge Branchless, 28, 50000, 50000, 268366752, 0.00037262440309859812
Bitonic Merge, 28, 50000, 50000, 549208320, 0.00018208027177024633
Serial Merge, 32, 50000, 50000, 172356848, 0.00058019161224365234
Serial Merge Branchless, 32, 50000, 50000, 271775008, 0.00036795140476897359
Bitonic Merge, 32, 50000, 50000, 547916928, 0.00018250942230224609
Serial Merge, 28, 50000, 50000, 173332672, 0.00057692528935149312
Serial Merge Branchless, 28, 50000, 50000, 265849280, 0.00037615298060700297
Bitonic Merge, 28, 50000, 50000, 558050048, 0.00017919539823196828
Serial Merge, 32, 50000, 50000, 173339840, 
