Name, Entropy, C Size, Elements Per Second, Total Time
Quick Sort, 28, 10000, 8204820, 0.00121879577636718750
Merge Sort using Serial Merge, 28, 10000, 8934697, 0.00111923215445131063
Merge Sort using Serial Merge Branchless, 28, 10000, 11001453, 0.00090897083282470703
Merge Sort using Bitonic Merge, 28, 10000, 12518442, 0.00079882144927978516
Quick Sort, 32, 10000, 9389111, 0.00106506352312862873
Merge Sort using Serial Merge, 32, 10000, 10251012, 0.00097551348153501749
Merge Sort using Serial Merge Branchless, 32, 10000, 12309036, 0.00081241130828857422
Merge Sort using Bitonic Merge, 32, 10000, 14960422, 0.00066843035165220499
Quick Sort, 28, 10000, 9882205, 0.00101191992871463299
Merge Sort using Serial Merge, 28, 10000, 10580455, 0.00094513891963288188
Merge Sort using Serial Merge Branchless, 28, 10000, 12434199, 0.00080423353938385844
Merge Sort using Bitonic Merge, 28, 10000, 15364876, 0.00065083504887297750
Quick Sort, 32, 10000, 9930168, 0.00100703234784305096
Merge Sort using Serial Merge, 32, 10000, 10625754, 0.00094110966892912984
Merge Sort using Serial Merge Branchless, 32, 10000, 12763774, 0.00078346731606870890
Merge Sort using Bitonic Merge, 32, 10000, 15612522, 0.00064051151275634766
Quick Sort, 28, 10000, 9546177, 0.00104753975756466389
Merge Sort using Serial Merge, 28, 10000, 9722992, 0.00102849001996219158
Merge Sort using Serial Merge Branchless, 28, 10000, 11713969, 0.00085368158761411905
Merge Sort using Bitonic Merge, 28, 10000, 14411930, 0.00069386960240080953
Quick Sort, 32, 10000, 9886397, 0.00101149082183837891
Merge Sort using Serial Merge, 32, 10000, 10652201, 0.00093877315521240234
Merge Sort using Serial Merge Branchless, 32, 10000, 12487879, 0.00080077646998688579
Merge Sort using Bitonic Merge, 32, 10000, 15282022, 0.00065436365548521280
Quick Sort, 28, 10000, 9879411, 0.00101220607757568359
Merge Sort using Serial Merge, 28, 10000, 10631949, 0.00094056129455566406
Merge Sort using Serial Merge Branchless, 28, 10000, 12545026, 0.00079712865408509970
Merge Sort using Bitonic Merge, 28, 10000, 15349694, 0.00065147876739501953
Quick Sort, 32, 10000, 8367188, 0.00119514460675418377
Merge Sort using Serial Merge, 32, 10000, 8929370, 0.00111989979632198811
Merge Sort using Serial Merge Branchless, 32, 10000, 11005494, 0.00090863707009702921
Merge Sort using Bitonic Merge, 32, 10000, 13178032, 0.00075883866520598531
Quick Sort, 28, 10000, 10321392, 0.00096886156825348735
Merge Sort using Serial Merge, 28, 10000, 11031545, 0.00090649130288511515
Merge Sort using Serial Merge Branchless, 28, 10000, 12983049, 0.00077023508492857218
Merge Sort using Bitonic Merge, 28, 10000, 15829355, 0.00063173769740387797
Quick Sort, 32, 10000, 10537129, 0.00094902515411376953
Merge Sort using Serial Merge, 32, 10000, 11439219, 0.00087418558541685343
Merge Sort using Serial Merge Branchless, 32, 10000, 13500834, 0.00074069498805329204
Merge Sort using Bitonic Merge, 32, 10000, 16595987, 0.00060255528660491109
Quick Sort, 28, 10000, 9672987, 0.00103380682412534952
Merge Sort using Serial Merge, 28, 10000, 10542426, 0.00094854831695556641
Merge Sort using Serial Merge Branchless, 28, 10000, 12517321, 0.00079889298649504781
Merge Sort using Bitonic Merge, 28, 10000, 15318860, 0.00065279006958007812
Quick Sort, 32, 10000, 9562718, 0.00104572775308042765
Merge Sort using Serial Merge, 32, 10000, 10104078, 0.00098969938699156046
Merge Sort using Serial Merge Branchless, 32, 10000, 11939379, 0.00083756446838378906
Merge Sort using Bitonic Merge, 32, 10000, 14534789, 0.00068800448207184672
Quick Sort, 28, 10000, 9890361, 0.00101108546368777752
Merge Sort using Serial Merge, 28, 10000, 10637342, 0.00094008445739746094
Merge Sort using Serial Merge Branchless, 28, 10000, 12533405, 0.00079786777496337891
Merge Sort using Bitonic Merge, 28, 10000, 15400985, 0.00064930913504213095
Quick Sort, 32, 10000, 10416749, 0.00095999240875244141
Merge Sort using Serial Merge, 32, 10000, 11288971, 0.00088582036551088095
Merge Sort using Serial Merge Branchless, 32, 10000, 13346604, 0.00074925424996763468
Merge Sort using Bitonic Merge, 32, 10000, 16274655, 0.00061445235041901469
Quick Sort, 28, 10000, 9889427, 0.00101118092425167561
Merge Sort using Serial Merge, 28, 10000, 10654907, 0.00093853473663330078
Merge Sort using Serial Merge Branchless, 28, 10000, 12536027, 0.00079770089359954000
Merge Sort using Bitonic Merge, 28, 10000, 15417401, 0.00064861774444580078
Quick Sort, 32, 10000, 9288681, 0.00107657909393310547
Merge Sort using Serial Merge, 32, 10000, 9909755, 0.00100910663604736328
Merge Sort using Serial Merge Branchless, 32, 10000, 12110016, 0.00082576274871826172
Merge Sort using Bitonic Merge, 32, 10000, 14479094, 0.00069065095158293843
Quick Sort, 28, 10000, 9444716, 0.00105879304464906454
Merge Sort using Serial Merge, 28, 10000, 10424516, 0.00095927715301513672
Merge Sort using Serial Merge Branchless, 28, 10000, 12517321, 0.00079889298649504781
Merge Sort using Bitonic Merge, 28, 10000, 15317742, 0.00065283774165436625
Quick Sort, 32, 10000, 10377061, 0.00096366403158754110
Merge Sort using Serial Merge, 32, 10000, 11112211, 0.00089991092681884766
Merge Sort using Serial Merge Branchless, 32, 10000, 13172238, 0.00075917242793366313
Merge Sort using Bitonic Merge, 32, 10000, 16217391, 0.00061662198277190328
Quick Sort, 28, 10000, 8826583, 0.00113294122274965048
Merge Sort using Serial Merge, 28, 10000, 9699831, 0.00103094580117613077
Merge Sort using Serial Merge Branchless, 28, 10000, 11456717, 0.00087285041809082031
Merge Sort using Bitonic Merge, 28, 10000, 13109248, 0.00076282024383544922
Quick Sort, 32, 10000, 9877317, 0.00101242063101381063
Merge Sort using Serial Merge, 32, 10000, 10572188, 0.00094587804051116109
Merge Sort using Serial Merge Branchless, 32, 10000, 12453397, 0.00080299377441406250
Merge Sort using Bitonic Merge, 32, 10000, 15097200, 0.00066237448481842875
Quick Sort, 28, 1000, 9541183, 0.00010480880882823840
Merge Sort using Serial Merge, 28, 1000, 9783774, 0.00010221004777122289
Merge Sort using Serial Merge Branchless, 28, 1000, 11788376, 0.00008482932753395289
Merge Sort using Bitonic Merge, 28, 1000, 12614448, 0.00007927417755126953
Quick Sort, 32, 1000, 11980303, 0.00008347034599864855
Merge Sort using Serial Merge, 32, 1000, 12210492, 0.00008189678192138672
Merge Sort using Serial Merge Branchless, 32, 1000, 14468107, 0.00006911754462635145
Merge Sort using Bitonic Merge, 32, 1000, 16493527, 0.00006062984539312311
Quick Sort, 28, 1000, 13066368, 0.00007653236389160156
Merge Sort using Serial Merge, 28, 1000, 12675443, 0.00007889270636951551
Merge Sort using Serial Merge Branchless, 28, 1000, 15667926, 0.00006382465653587133
Merge Sort using Bitonic Merge, 28, 1000, 17955068, 0.00005569458153331652
Quick Sort, 32, 1000, 13054168, 0.00007660388655494899
Merge Sort using Serial Merge, 32, 1000, 13214569, 0.00007567405555164441
Merge Sort using Serial Merge Branchless, 32, 1000, 15603810, 0.00006408691115211695
Merge Sort using Bitonic Merge, 32, 1000, 17886158, 0.00005590915679931641
Quick Sort, 28, 1000, 13119499, 0.00007622242264915258
Merge Sort using Serial Merge, 28, 1000, 13327944, 0.00007503032975364476
Merge Sort using Serial Merge Branchless, 28, 1000, 15638717, 0.00006394386582542211
Merge Sort using Bitonic Merge, 28, 1000, 17697486, 0.00005650520324707031
Quick Sort, 32, 1000, 12838396, 0.00007789135270286351
Merge Sort using Serial Merge, 32, 1000, 13366170, 0.00007481574721168727
Merge Sort using Serial Merge Branchless, 32, 1000, 15638717, 0.00006394386582542211
Merge Sort using Bitonic Merge, 32, 1000, 17425442, 0.00005738735126215033
Quick Sort, 28, 1000, 13046047, 0.00007665157318115234
Merge Sort using Serial Merge, 28, 1000, 13323711, 0.00007505416579078883
Merge Sort using Serial Merge Branchless, 28, 1000, 15627064, 0.00006399154517566785
Merge Sort using Bitonic Merge, 28, 1000, 17932040, 0.00005576610419666395
Quick Sort, 32, 1000, 12933408, 0.00007731914229225367
Merge Sort using Serial Merge, 32, 1000, 13235418, 0.00007555484626209363
Merge Sort using Serial Merge Branchless, 32, 1000, 15598007, 0.00006411075446521863
Merge Sort using Bitonic Merge, 32, 1000, 17932040, 0.00005576610419666395
Quick Sort, 28, 1000, 12814861, 0.00007803439802955836
Merge Sort using Serial Merge, 28, 1000, 13396052, 0.00007464885857189074
Merge Sort using Serial Merge Branchless, 28, 1000, 15569058, 0.00006422996375476941
Merge Sort using Bitonic Merge, 28, 1000, 18040018, 0.00005543231964111328
Quick Sort, 32, 1000, 12854135, 0.00007779597945045680
Merge Sort using Serial Merge, 32, 1000, 13391775, 0.00007467270188499242
Merge Sort using Serial Merge Branchless, 32, 1000, 15650388, 0.00006389617919921875
Merge Sort using Bitonic Merge, 32, 1000, 17855700, 0.00005600452277576551
Quick Sort, 28, 1000, 9414824, 0.00010621547698974609
Merge Sort using Serial Merge, 28, 1000, 9659843, 0.00010352134995628148
Merge Sort using Serial Merge Branchless, 28, 1000, 11712661, 0.00008537769463146105
Merge Sort using Bitonic Merge, 28, 1000, 12434937, 0.00008041858382057399
Quick Sort, 32, 1000, 9463682, 0.00010566711716819555
Merge Sort using Serial Merge, 32, 1000, 9653174, 0.00010359287261962891
Merge Sort using Serial Merge Branchless, 32, 1000, 11596085, 0.00008623600297141820
Merge Sort using Bitonic Merge, 32, 1000, 12576624, 0.00007951259613037109
Quick Sort, 28, 1000, 13107200, 0.00007629394531250000
Merge Sort using Serial Merge, 28, 1000, 13357656, 0.00007486343383789062
Merge Sort using Serial Merge Branchless, 28, 1000, 15650388, 0.00006389617919921875
Merge Sort using Bitonic Merge, 28, 1000, 17985866, 0.00005559921191888861
Quick Sort, 32, 1000, 12961384, 0.00007715225365245715
Merge Sort using Serial Merge, 32, 1000, 13430369, 0.00007445811934303492
Merge Sort using Serial Merge Branchless, 32, 1000, 15609616, 0.00006406307511497289
