Name, Entropy, C Size, Elements Per Second, Total Time
Quick Sort, 28, 10000, 9217035, 0.00108494760934263468
Merge Sort using Serial Merge, 28, 10000, 9741735, 0.00102651119232177734
Merge Sort using Serial Merge Branchless, 28, 10000, 12139809, 0.00082373619079589844
Merge Sort using Bitonic Merge, 28, 10000, 14979122, 0.00066759588662534952
Quick Sort, 32, 10000, 10396094, 0.00096189975738525391
Merge Sort using Serial Merge, 32, 10000, 10937478, 0.00091428757878020406
Merge Sort using Serial Merge Branchless, 32, 10000, 13105152, 0.00076305866241455078
Merge Sort using Bitonic Merge, 32, 10000, 16236854, 0.00061588286189362407
Quick Sort, 28, 10000, 10341241, 0.00096700189169496298
Merge Sort using Serial Merge, 28, 10000, 11109268, 0.00090014934539794922
Merge Sort using Serial Merge Branchless, 28, 10000, 13302582, 0.00075173377990722656
Merge Sort using Bitonic Merge, 28, 10000, 16197977, 0.00061736104544252157
Quick Sort, 32, 10000, 10446065, 0.00095729826716706157
Merge Sort using Serial Merge, 32, 10000, 11210820, 0.00089199544163420796
Merge Sort using Serial Merge Branchless, 32, 10000, 12927029, 0.00077357294503599405
Merge Sort using Bitonic Merge, 32, 10000, 15792996, 0.00063319207401946187
Quick Sort, 28, 10000, 8268060, 0.00120947358664125204
Merge Sort using Serial Merge, 28, 10000, 8821942, 0.00113353726919740438
Merge Sort using Serial Merge Branchless, 28, 10000, 10871988, 0.00091979501303285360
Merge Sort using Bitonic Merge, 28, 10000, 12563439, 0.00079596042633056641
Quick Sort, 32, 10000, 10492318, 0.00095307826995849609
Merge Sort using Serial Merge, 32, 10000, 11000010, 0.00090909004211425781
Merge Sort using Serial Merge Branchless, 32, 10000, 13154474, 0.00076019763946533203
Merge Sort using Bitonic Merge, 32, 10000, 16218645, 0.00061657431069761515
Quick Sort, 28, 10000, 10557020, 0.00094723701477050781
Merge Sort using Serial Merge, 28, 10000, 11252928, 0.00088865758152678609
Merge Sort using Serial Merge Branchless, 28, 10000, 13428218, 0.00074470043182373047
Merge Sort using Bitonic Merge, 28, 10000, 16446316, 0.00060803891392424703
Quick Sort, 32, 10000, 10106269, 0.00098948483355343342
Merge Sort using Serial Merge, 32, 10000, 10290498, 0.00097177026327699423
Merge Sort using Serial Merge Branchless, 32, 10000, 13388355, 0.00074691773625090718
Merge Sort using Bitonic Merge, 32, 10000, 16502612, 0.00060596468392759562
Quick Sort, 28, 10000, 9832627, 0.00101702217943966389
Merge Sort using Serial Merge, 28, 10000, 10253267, 0.00097529886988922954
Merge Sort using Serial Merge Branchless, 28, 10000, 12385732, 0.00080738065298646688
Merge Sort using Bitonic Merge, 28, 10000, 15060879, 0.00066397187765687704
Quick Sort, 32, 10000, 10169982, 0.00098328595049679279
Merge Sort using Serial Merge, 32, 10000, 10860727, 0.00092074868734925985
Merge Sort using Serial Merge Branchless, 32, 10000, 13003981, 0.00076899526175111532
Merge Sort using Bitonic Merge, 32, 10000, 15904384, 0.00062875746516510844
Quick Sort, 28, 10000, 10495206, 0.00095281598623842001
Merge Sort using Serial Merge, 28, 10000, 11079043, 0.00090260506840422750
Merge Sort using Serial Merge Branchless, 28, 10000, 13321171, 0.00075068476144224405
Merge Sort using Bitonic Merge, 28, 10000, 16428279, 0.00060870649758726358
Quick Sort, 32, 10000, 10692663, 0.00093522074166685343
Merge Sort using Serial Merge, 32, 10000, 11200641, 0.00089280604152008891
Merge Sort using Serial Merge Branchless, 32, 10000, 13404186, 0.00074603559914976358
Merge Sort using Bitonic Merge, 32, 10000, 16376962, 0.00061061384622007608
Quick Sort, 28, 10000, 10347364, 0.00096642971038818359
Merge Sort using Serial Merge, 28, 10000, 10960629, 0.00091235636500641704
Merge Sort using Serial Merge Branchless, 28, 10000, 13005997, 0.00076887605246156454
Merge Sort using Bitonic Merge, 28, 10000, 16243142, 0.00061564444331452250
Quick Sort, 32, 10000, 10458307, 0.00095617771148681641
