Name, Entropy, C Size, Elements Per Second, Total Time
Quick Sort, 28, 10000, 7792628, 0.00128326413687318563
Merge Sort using Serial Merge, 28, 10000, 8241902, 0.00121331214904785156
Merge Sort using Serial Merge Branchless, 28, 10000, 10256777, 0.00097496510716155171
Merge Sort using Bitonic Merge, 28, 10000, 12055369, 0.00082950590876862407
Quick Sort, 32, 10000, 10329526, 0.00096809864044189453
Merge Sort using Serial Merge, 32, 10000, 10862133, 0.00092062947805970907
Merge Sort using Serial Merge Branchless, 32, 10000, 13188391, 0.00075824261875823140
Merge Sort using Bitonic Merge, 32, 10000, 16059670, 0.00062267779139801860
Quick Sort, 28, 10000, 10435409, 0.00095827580662444234
Merge Sort using Serial Merge, 28, 10000, 11155064, 0.00089645385742187500
Merge Sort using Serial Merge Branchless, 28, 10000, 13305535, 0.00075156689854338765
Merge Sort using Bitonic Merge, 28, 10000, 16369293, 0.00061089993687346578
Quick Sort, 32, 10000, 10331562, 0.00096790789393708110
Merge Sort using Serial Merge, 32, 10000, 11083727, 0.00090222357539460063
Merge Sort using Serial Merge Branchless, 32, 10000, 13236253, 0.00075550080509856343
Merge Sort using Bitonic Merge, 32, 10000, 16473445, 0.00060703756753355265
Quick Sort, 28, 10000, 10549585, 0.00094790459843352437
Merge Sort using Serial Merge, 28, 10000, 11193168, 0.00089340208796784282
Merge Sort using Serial Merge Branchless, 28, 10000, 13308069, 0.00075142382411286235
Merge Sort using Bitonic Merge, 28, 10000, 16432785, 0.00060853955801576376
Quick Sort, 32, 10000, 10457264, 0.00095627305563539267
Merge Sort using Serial Merge, 32, 10000, 11079336, 0.00090258120326325297
Merge Sort using Serial Merge Branchless, 32, 10000, 13324557, 0.00075049401493743062
Merge Sort using Bitonic Merge, 32, 10000, 16073826, 0.00062212941702455282
Quick Sort, 28, 10000, 10402540, 0.00096130371093750000
Merge Sort using Serial Merge, 28, 10000, 10980716, 0.00091068743495270610
Merge Sort using Serial Merge Branchless, 28, 10000, 13057825, 0.00076582434121519327
Merge Sort using Bitonic Merge, 28, 10000, 15899560, 0.00062894821166992188
Quick Sort, 32, 10000, 10339456, 0.00096716883126646280
Merge Sort using Serial Merge, 32, 10000, 10997415, 0.00090930459555238485
Merge Sort using Serial Merge Branchless, 32, 10000, 13179689, 0.00075874326284974813
Merge Sort using Bitonic Merge, 32, 10000, 16278444, 0.00061430933419615030
Quick Sort, 28, 10000, 10456742, 0.00095632078591734171
Merge Sort using Serial Merge, 28, 10000, 11130789, 0.00089840887812897563
Merge Sort using Serial Merge Branchless, 28, 10000, 13289515, 0.00075247290078550577
Merge Sort using Bitonic Merge, 28, 10000, 16379522, 0.00061051844386383891
Quick Sort, 32, 10000, 10355795, 0.00096564291743561625
Merge Sort using Serial Merge, 32, 10000, 11062679, 0.00090394017752259970
Merge Sort using Serial Merge Branchless, 32, 10000, 13102696, 0.00076320173684507608
Merge Sort using Bitonic Merge, 32, 10000, 16245658, 0.00061554909916594625
Quick Sort, 28, 10000, 10352983, 0.00096590520115569234
Merge Sort using Serial Merge, 28, 10000, 10907045, 0.00091683864593505859
Merge Sort using Serial Merge Branchless, 28, 10000, 13043612, 0.00076665880624204874
Merge Sort using Bitonic Merge, 28, 10000, 16278444, 0.00061430933419615030
Quick Sort, 32, 10000, 10107974, 0.00098931789398193359
Merge Sort using Serial Merge, 32, 10000, 10801432, 0.00092580320779234171
Merge Sort using Serial Merge Branchless, 32, 10000, 12794143, 0.00078160763951018453
Merge Sort using Bitonic Merge, 32, 10000, 15632305, 0.00063970091287046671
Quick Sort, 28, 10000, 9903906, 0.00100970268249511719
Merge Sort using Serial Merge, 28, 10000, 10666829, 0.00093748571816831827
Merge Sort using Serial Merge Branchless, 28, 10000, 12943385, 0.00077259540557861328
Merge Sort using Bitonic Merge, 28, 10000, 16076290, 0.00062203407287597656
Quick Sort, 32, 10000, 10026065, 0.00099740026053041220
Merge Sort using Serial Merge, 32, 10000, 10636803, 0.00094013212947174907
Merge Sort using Serial Merge Branchless, 32, 10000, 12858469, 0.00077769753988832235
Merge Sort using Bitonic Merge, 32, 10000, 15971000, 0.00062613486079499125
Quick Sort, 28, 10000, 10147837, 0.00098543171770870686
Merge Sort using Serial Merge, 28, 10000, 10901375, 0.00091731548309326172
Merge Sort using Serial Merge Branchless, 28, 10000, 13158188, 0.00075998308602720499
Merge Sort using Bitonic Merge, 28, 10000, 16139387, 0.00061960221501067281
Quick Sort, 32, 10000, 9996197, 0.00100038049276918173
Merge Sort using Serial Merge, 32, 10000, 10614460, 0.00094211101531982422
Merge Sort using Serial Merge Branchless, 32, 10000, 12527042, 0.00079827307490631938
Merge Sort using Bitonic Merge, 32, 10000, 15658567, 0.00063862802926450968
Quick Sort, 28, 10000, 10108462, 0.00098927016369998455
Merge Sort using Serial Merge, 28, 10000, 10730688, 0.00093190668849274516
Merge Sort using Serial Merge Branchless, 28, 10000, 12681191, 0.00078856945037841797
Merge Sort using Bitonic Merge, 28, 10000, 15645135, 0.00063917634543031454
Quick Sort, 32, 10000, 10448667, 0.00095705984858796000
Merge Sort using Serial Merge, 32, 10000, 11120165, 0.00089926720829680562
Merge Sort using Serial Merge Branchless, 32, 10000, 13355529, 0.00074875354766845703
Merge Sort using Bitonic Merge, 32, 10000, 16206739, 0.00061702728271484375
Quick Sort, 28, 10000, 10077374, 0.00099232199136167765
Merge Sort using Serial Merge, 28, 10000, 10674702, 0.00093679426936432719
Merge Sort using Serial Merge Branchless, 28, 10000, 12612551, 0.00079286098480224609
Merge Sort using Bitonic Merge, 28, 10000, 15723726, 0.00063598155975341797
Quick Sort, 32, 10000, 8189121, 0.00122113223187625408
Merge Sort using Serial Merge, 32, 10000, 8882662, 0.00112578866537660360
Merge Sort using Serial Merge Branchless, 32, 10000, 10802266, 0.00092573167057707906
Merge Sort using Bitonic Merge, 32, 10000, 12724279, 0.00078589917393401265
