Name, Entropy, C Size, Elements Per Second, Total Time
Quick Sort, 28, 10000, 8719060, 0.00114691257476806641
Merge Sort using Serial Merge, 28, 10000, 9751701, 0.00102546217385679483
Merge Sort using Serial Merge Branchless, 28, 10000, 11610530, 0.00086128711700439453
Merge Sort using Bitonic Merge, 28, 10000, 14357172, 0.00069651601370424032
Quick Sort, 32, 10000, 7943757, 0.00125885009765625000
Merge Sort using Serial Merge, 32, 10000, 8506508, 0.00117557053454220295
Merge Sort using Serial Merge Branchless, 32, 10000, 10520742, 0.00095050333766266704
Merge Sort using Bitonic Merge, 32, 10000, 11531684, 0.00086717604426667094
Quick Sort, 28, 10000, 9875456, 0.00101261143572628498
Merge Sort using Serial Merge, 28, 10000, 10821497, 0.00092408654745668173
Merge Sort using Serial Merge Branchless, 28, 10000, 12483420, 0.00080106256064027548
Merge Sort using Bitonic Merge, 28, 10000, 15255344, 0.00065550801809877157
Quick Sort, 32, 10000, 8130859, 0.00122988224029541016
Merge Sort using Serial Merge, 32, 10000, 8747428, 0.00114319322165101767
Merge Sort using Serial Merge Branchless, 32, 10000, 10539511, 0.00094881060067564249
Merge Sort using Bitonic Merge, 32, 10000, 12451918, 0.00080308911856263876
Quick Sort, 28, 10000, 9883834, 0.00101175310555845499
Merge Sort using Serial Merge, 28, 10000, 10871706, 0.00091981887817382812
Merge Sort using Serial Merge Branchless, 28, 10000, 12532656, 0.00079791544703766704
Merge Sort using Bitonic Merge, 28, 10000, 15479421, 0.00064601900521665812
Quick Sort, 32, 10000, 9832627, 0.00101702217943966389
Merge Sort using Serial Merge, 32, 10000, 10787264, 0.00092701910762116313
Merge Sort using Serial Merge Branchless, 32, 10000, 12503142, 0.00079979898873716593
Merge Sort using Bitonic Merge, 32, 10000, 15400985, 0.00064930913504213095
Quick Sort, 28, 10000, 9858512, 0.00101435184478759766
Merge Sort using Serial Merge, 28, 10000, 10855667, 0.00092117785243317485
Merge Sort using Serial Merge Branchless, 28, 10000, 12507617, 0.00079951283987611532
Merge Sort using Bitonic Merge, 28, 10000, 15316623, 0.00065288541372865438
Quick Sort, 32, 10000, 9845784, 0.00101566314697265625
Merge Sort using Serial Merge, 32, 10000, 10836035, 0.00092284678248688579
Merge Sort using Serial Merge Branchless, 32, 10000, 12502396, 0.00079984666081145406
Merge Sort using Bitonic Merge, 32, 10000, 15415135, 0.00064871308859437704
Quick Sort, 28, 10000, 9868022, 0.00101337430533021688
Merge Sort using Serial Merge, 28, 10000, 10784213, 0.00092728139134123921
Merge Sort using Serial Merge Branchless, 28, 10000, 12493831, 0.00080039503518491983
Merge Sort using Bitonic Merge, 28, 10000, 15341835, 0.00065181253012269735
Quick Sort, 32, 10000, 8615718, 0.00116066937334835529
Merge Sort using Serial Merge, 32, 10000, 9699383, 0.00103099341504275799
Merge Sort using Serial Merge Branchless, 32, 10000, 11429244, 0.00087494851322844625
Merge Sort using Bitonic Merge, 32, 10000, 14046564, 0.00071191787719726562
Quick Sort, 28, 10000, 9971955, 0.00100281240884214640
Merge Sort using Serial Merge, 28, 10000, 11007227, 0.00090849399566650391
Merge Sort using Serial Merge Branchless, 28, 10000, 12658992, 0.00078995228977873921
Merge Sort using Bitonic Merge, 28, 10000, 15668513, 0.00063822267111390829
Quick Sort, 32, 10000, 9755103, 0.00102510454598814249
Merge Sort using Serial Merge, 32, 10000, 10553036, 0.00094759464263916016
Merge Sort using Serial Merge Branchless, 32, 10000, 12334011, 0.00081076624337583780
Merge Sort using Bitonic Merge, 32, 10000, 15310473, 0.00065314769744873047
Quick Sort, 28, 10000, 9777161, 0.00102279183920472860
Merge Sort using Serial Merge, 28, 10000, 10758487, 0.00092949869576841593
Merge Sort using Serial Merge Branchless, 28, 10000, 12381343, 0.00080766680184751749
Merge Sort using Bitonic Merge, 28, 10000, 15349694, 0.00065147876739501953
Quick Sort, 32, 10000, 9705892, 0.00103030202444642782
Merge Sort using Serial Merge, 32, 10000, 10886096, 0.00091860292013734579
Merge Sort using Serial Merge Branchless, 32, 10000, 12336914, 0.00081057549687102437
Merge Sort using Bitonic Merge, 32, 10000, 15351941, 0.00065138342324644327
Quick Sort, 28, 10000, 9950191, 0.00100500578992068768
Merge Sort using Serial Merge, 28, 10000, 10936337, 0.00091438292292878032
Merge Sort using Serial Merge Branchless, 28, 10000, 12638014, 0.00079126359196379781
Merge Sort using Bitonic Merge, 28, 10000, 15620081, 0.00064020155696198344
Quick Sort, 32, 10000, 9466459, 0.00105636124499142170
Merge Sort using Serial Merge, 32, 10000, 10486547, 0.00095360277919098735
Merge Sort using Serial Merge Branchless, 32, 10000, 12272659, 0.00081481935922056437
Merge Sort using Bitonic Merge, 32, 10000, 15076036, 0.00066330435220152140
Quick Sort, 28, 10000, 10557286, 0.00094721314962953329
Merge Sort using Serial Merge, 28, 10000, 11411830, 0.00087628362234681845
Merge Sort using Serial Merge Branchless, 28, 10000, 13265977, 0.00075380800990387797
Merge Sort using Bitonic Merge, 28, 10000, 16462454, 0.00060744286747649312
Quick Sort, 32, 10000, 10361935, 0.00096507073612883687
Merge Sort using Serial Merge, 32, 10000, 11401593, 0.00087707041529938579
Merge Sort using Serial Merge Branchless, 32, 10000, 13051730, 0.00076618196908384562
Merge Sort using Bitonic Merge, 32, 10000, 16189849, 0.00061767100123688579
Quick Sort, 28, 10000, 9576474, 0.00104422564618289471
Merge Sort using Serial Merge, 28, 10000, 10617416, 0.00094184873159974813
Merge Sort using Serial Merge Branchless, 28, 10000, 12368564, 0.00080850126687437296
Merge Sort using Bitonic Merge, 28, 10000, 15412869, 0.00064880849095061421
Quick Sort, 32, 10000, 8887932, 0.00112512113992124796
Merge Sort using Serial Merge, 32, 10000, 9604763, 0.00104115006979554892
Merge Sort using Serial Merge Branchless, 32, 10000, 11210520, 0.00089201924856752157
Merge Sort using Bitonic Merge, 32, 10000, 13140462, 0.00076100823935121298
Quick Sort, 28, 1000, 10849208, 0.00009217262413585559
Merge Sort using Serial Merge, 28, 1000, 10262549, 0.00009744167618919164
Merge Sort using Serial Merge Branchless, 28, 1000, 12933408, 0.00007731914229225367
Merge Sort using Bitonic Merge, 28, 1000, 14276052, 0.00007004737562965602
Quick Sort, 32, 1000, 12945383, 0.00007724761962890625
