Name, Entropy, C Size, Number of Threads, Elements Per Second, Total Time
Parallel Merge Sort using Serial Merge, 28, 100, 6, 992734, 0.00010073184967041016
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 6, 1095977, 0.00009124279313255101
Parallel Merge Sort using Bitonic Merge, 28, 100, 6, 1103473, 0.00009062290337169543
Parallel Merge Sort using Serial Merge, 28, 100, 8, 724780, 0.00013797283463645726
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 8, 715873, 0.00013968945131637156
Parallel Merge Sort using Bitonic Merge, 28, 100, 8, 663970, 0.00015060901932884008
Parallel Merge Sort using Serial Merge, 28, 100, 16, 255174, 0.00039188860682770610
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 16, 333755, 0.00029962061671540141
Parallel Merge Sort using Bitonic Merge, 28, 100, 16, 385222, 0.00025959016056731343
Parallel Merge Sort using Serial Merge, 28, 100, 32, 154100, 0.00064892770024016500
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 32, 116953, 0.00085504056187346578
Parallel Merge Sort using Bitonic Merge, 28, 100, 32, -1000, -0.09994530677795410156
Parallel Merge Sort using Serial Merge, 28, 100, 36, 111136, 0.00089979171752929688
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 36, 101084, 0.00098927016369998455
Parallel Merge Sort using Bitonic Merge, 28, 100, 36, -1002, -0.09972407668828964233
Parallel Merge Sort using Serial Merge, 28, 100, 68, 47100, 0.00212311744689941406
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 68, 50811, 0.00196807389147579670
Parallel Merge Sort using Bitonic Merge, 28, 100, 68, 51463, 0.00194311141967773438
Parallel Merge Sort using Serial Merge, 28, 100, 72, 52340, 0.00191056728363037109
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 72, 51990, 0.00192341802176088095
Parallel Merge Sort using Bitonic Merge, 28, 100, 72, 51819, 0.00192978384438902140
Parallel Merge Sort using Serial Merge, 32, 100, 6, 625735, 0.00015981197066139430
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 6, 996745, 0.00010032653517555445
Parallel Merge Sort using Bitonic Merge, 32, 100, 6, 1107260, 0.00009031295485328883
Parallel Merge Sort using Serial Merge, 32, 100, 8, 952168, 0.00010502338409423828
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 8, 978605, 0.00010218620445812121
Parallel Merge Sort using Bitonic Merge, 32, 100, 8, 968661, 0.00010323524475097656
Parallel Merge Sort using Serial Merge, 32, 100, 16, 426597, 0.00023441314988303930
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 16, 436997, 0.00022883414931129664
Parallel Merge Sort using Bitonic Merge, 32, 100, 16, 438642, 0.00022797584824729711
Parallel Merge Sort using Serial Merge, 32, 100, 32, 161306, 0.00061993597773835063
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 32, 161338, 0.00061981676844879985
Parallel Merge Sort using Bitonic Merge, 32, 100, 32, 162230, 0.00061640737112611532
Parallel Merge Sort using Serial Merge, 32, 100, 36, 112474, 0.00088908674661070108
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 36, 111931, 0.00089340208796784282
Parallel Merge Sort using Bitonic Merge, 32, 100, 36, -1004, -0.09955279529094696045
Parallel Merge Sort using Serial Merge, 32, 100, 68, 46893, 0.00213248725049197674
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 68, 46114, 0.00216851243749260902
Parallel Merge Sort using Bitonic Merge, 32, 100, 68, 47851, 0.00208981032483279705
Parallel Merge Sort using Serial Merge, 32, 100, 72, 47700, 0.00209641456604003906
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 72, 42968, 0.00232729921117424965
Parallel Merge Sort using Bitonic Merge, 32, 100, 72, 48753, 0.00205111503601074219
Parallel Merge Sort using Serial Merge, 28, 129, 6, 1366326, 0.00009441375732421875
Parallel Merge Sort using Serial Merge Branchless, 28, 129, 6, 1317101, 0.00009794234938453883
Parallel Merge Sort using Bitonic Merge, 28, 129, 6, 1334316, 0.00009667873382568359
Parallel Merge Sort using Serial Merge, 28, 129, 8, 1203436, 0.00010719299461925402
Parallel Merge Sort using Serial Merge Branchless, 28, 129, 8, 1222193, 0.00010554790787864476
Parallel Merge Sort using Bitonic Merge, 28, 129, 8, 1189938, 0.00010840893082786351
Parallel Merge Sort using Serial Merge, 28, 129, 16, 540254, 0.00023877620697021484
Parallel Merge Sort using Serial Merge Branchless, 28, 129, 16, 549137, 0.00023491382307838649
Parallel Merge Sort using Bitonic Merge, 28, 129, 16, 547858, 0.00023546218289993703
Parallel Merge Sort using Serial Merge, 28, 129, 32, 214827, 0.00060048105660825968
Parallel Merge Sort using Serial Merge Branchless, 28, 129, 32, 217758, 0.00059239863185212016
Parallel Merge Sort using Bitonic Merge, 28, 129, 32, 215306, 0.00059914588928222656
Parallel Merge Sort using Serial Merge, 28, 129, 36, 144492, 0.00089278223458677530
Parallel Merge Sort using Serial Merge Branchless, 28, 129, 36, 144553, 0.00089240074157714844
Parallel Merge Sort using Bitonic Merge, 28, 129, 36, 144650, 0.00089180469512939453
Parallel Merge Sort using Serial Merge, 28, 129, 68, 58982, 0.00218708510510623455
Parallel Merge Sort using Serial Merge Branchless, 28, 129, 68, 58131, 0.00221910467371344566
Parallel Merge Sort using Bitonic Merge, 28, 129, 68, -1290, -0.10000000149011611938
Parallel Merge Sort using Serial Merge, 28, 129, 72, 60123, 0.00214557652361690998
Parallel Merge Sort using Serial Merge Branchless, 28, 129, 72, 60084, 0.00214698305353522301
Parallel Merge Sort using Bitonic Merge, 28, 129, 72, -1290, -0.10000000149011611938
Parallel Merge Sort using Serial Merge, 32, 129, 6, 890495, 0.00014486312284134328
Parallel Merge Sort using Serial Merge Branchless, 32, 129, 6, 1395937, 0.00009241104271495715
Parallel Merge Sort using Bitonic Merge, 32, 129, 6, 1401723, 0.00009202957153320312
Parallel Merge Sort using Serial Merge, 32, 129, 8, 1157854, 0.00011141299910377711
Parallel Merge Sort using Serial Merge Branchless, 32, 129, 8, 1206657, 0.00010690688941394910
Parallel Merge Sort using Bitonic Merge, 32, 129, 8, 1221642, 0.00010559558722889051
Parallel Merge Sort using Serial Merge, 32, 129, 16, 521558, 0.00024733543978072703
Parallel Merge Sort using Serial Merge Branchless, 32, 129, 16, 537838, 0.00023984909057617188
Parallel Merge Sort using Bitonic Merge, 32, 129, 16, 530352, 0.00024323463730979711
Parallel Merge Sort using Serial Merge, 32, 129, 32, 209301, 0.00061633589211851358
Parallel Merge Sort using Serial Merge Branchless, 32, 129, 32, 211891, 0.00060880184173583984
Parallel Merge Sort using Bitonic Merge, 32, 129, 32, 210408, 0.00061309337615966797
Parallel Merge Sort using Serial Merge, 32, 129, 36, 145069, 0.00088922976283356547
Parallel Merge Sort using Serial Merge Branchless, 32, 129, 36, 143370, 0.00089976785238832235
Parallel Merge Sort using Bitonic Merge, 32, 129, 36, 145299, 0.00088782311649993062
Parallel Merge Sort using Serial Merge, 32, 129, 68, 61584, 0.00209469790570437908
Parallel Merge Sort using Serial Merge Branchless, 32, 129, 68, 58801, 0.00219380855560302734
Parallel Merge Sort using Bitonic Merge, 32, 129, 68, -1290, -0.10000000149011611938
Parallel Merge Sort using Serial Merge, 32, 129, 72, 61223, 0.00210702419281005859
Parallel Merge Sort using Serial Merge Branchless, 32, 129, 72, 60908, 0.00211794371716678143
Parallel Merge Sort using Bitonic Merge, 32, 129, 72, -1292, -0.09979958832263946533
Parallel Merge Sort using Serial Merge, 28, 130, 6, 1321520, 0.00009837150719249621
Parallel Merge Sort using Serial Merge Branchless, 28, 130, 6, 1427381, 0.00009107589721679688
Parallel Merge Sort using Bitonic Merge, 28, 130, 6, 1351324, 0.00009620189666748047
Parallel Merge Sort using Serial Merge, 28, 130, 8, 1145262, 0.00011351108696544543
