Name, Entropy, C Size, Number of Threads, Elements Per Second, Total Time
Parallel Merge Sort using Serial Merge, 28, 1000, 6, 850996, 0.00117509369738399982
Parallel Merge Sort using Serial Merge Branchless, 28, 1000, 6, 1952292, 0.00051221845205873251
Parallel Merge Sort using Bitonic Merge, 28, 1000, 6, 3561739, 0.00028076171292923391
Parallel Merge Sort using Serial Merge, 28, 1000, 8, 5455650, 0.00018329620070289820
Parallel Merge Sort using Serial Merge Branchless, 28, 1000, 8, 6049768, 0.00016529559798073024
Parallel Merge Sort using Bitonic Merge, 28, 1000, 8, 6071662, 0.00016469955153297633
Parallel Merge Sort using Serial Merge, 28, 1000, 16, 1213033, 0.00082437990931794047
Parallel Merge Sort using Serial Merge Branchless, 28, 1000, 16, 2479489, 0.00040330886258743703
Parallel Merge Sort using Bitonic Merge, 28, 1000, 16, 1519950, 0.00065791606903076172
Parallel Merge Sort using Serial Merge, 28, 1000, 32, 1553676, 0.00064363481942564249
Parallel Merge Sort using Serial Merge Branchless, 28, 1000, 32, 1607382, 0.00062212941702455282
Parallel Merge Sort using Bitonic Merge, 28, 1000, 32, 1630755, 0.00061321258544921875
Parallel Merge Sort using Serial Merge, 28, 1000, 36, 1082764, 0.00092356203822419047
Parallel Merge Sort using Serial Merge Branchless, 28, 1000, 36, 1079503, 0.00092635152395814657
Parallel Merge Sort using Bitonic Merge, 28, 1000, 36, 1043333, 0.00095846655312925577
Parallel Merge Sort using Serial Merge, 28, 1000, 68, 442932, 0.00225768098607659340
Parallel Merge Sort using Serial Merge Branchless, 28, 1000, 68, 488192, 0.00204837322235107422
Parallel Merge Sort using Bitonic Merge, 28, 1000, 68, 493871, 0.00202481751330196857
Parallel Merge Sort using Serial Merge, 28, 1000, 72, 485311, 0.00206053256988525391
Parallel Merge Sort using Serial Merge Branchless, 28, 1000, 72, 484896, 0.00206229696050286293
Parallel Merge Sort using Bitonic Merge, 28, 1000, 72, 482115, 0.00207419390790164471
Parallel Merge Sort using Serial Merge, 32, 1000, 6, 5525364, 0.00018098353757523000
Parallel Merge Sort using Serial Merge Branchless, 32, 1000, 6, 8669500, 0.00011534690565895289
Parallel Merge Sort using Bitonic Merge, 32, 1000, 6, 8903214, 0.00011231899406993762
Parallel Merge Sort using Serial Merge, 32, 1000, 8, 7704452, 0.00012979508028365672
