Name,Entropy,C Size,Number of Threads,Elements Per Second,Total Time
Standard,28,1024,32,506661,0.00202107429504394531
Bitonic,28,1024,32,416946,0.00245594978332519531
AVX-512 OLD,28,1024,32,1068931,0.00095796585083007812
haichuanwang,28,1024,32,354194,0.00289106369018554688
Standard,28,16384,32,95311340,0.00017189979553222656
Bitonic,28,16384,32,107879869,0.00015187263488769531
AVX-512 OLD,28,16384,32,87207457,0.00018787384033203125
haichuanwang,28,16384,32,20893729,0.00078415870666503906
Standard,28,262144,32,215759738,0.00121498107910156250
Bitonic,28,262144,32,240909646,0.00108814239501953125
AVX-512 OLD,28,262144,32,344027417,0.00076198577880859375
haichuanwang,28,262144,32,300330955,0.00087285041809082031
Standard,28,1048576,32,261166657,0.00401496887207031250
Bitonic,28,1048576,32,298820934,0.00350904464721679688
AVX-512 OLD,28,1048576,32,359728980,0.00291490554809570312
haichuanwang,28,1048576,32,750007931,0.00139808654785156250
Standard,28,2097152,32,266475598,0.00786995887756347656
Bitonic,28,2097152,32,323480914,0.00648307800292968750
AVX-512 OLD,28,2097152,32,363715391,0.00576591491699218750
haichuanwang,28,2097152,32,941665027,0.00222706794738769531
Standard,28,4194304,32,259774457,0.01614594459533691406
Bitonic,28,4194304,32,322484712,0.01300621032714843750
AVX-512 OLD,28,4194304,32,320102369,0.01310300827026367188
haichuanwang,28,4194304,32,1068070308,0.00392699241638183594
Standard,28,8388608,32,243142156,0.03450083732604980469
Bitonic,28,8388608,32,304695187,0.02753114700317382812
AVX-512 OLD,28,8388608,32,284812984,0.02945303916931152344
haichuanwang,28,8388608,32,1184180536,0.00708389282226562500
Standard,28,16777216,32,233992319,0.07169985771179199219
Bitonic,28,16777216,32,245920739,0.06822204589843750000
AVX-512 OLD,28,16777216,32,234341418,0.07159304618835449219
haichuanwang,28,16777216,32,1089923705,0.01539301872253417969
Standard,28,33554432,32,211503965,0.15864682197570800781
Bitonic,28,33554432,32,215766023,0.15551304817199707031
AVX-512 OLD,28,33554432,32,182842922,0.18351507186889648438
haichuanwang,28,33554432,32,978458024,0.03429317474365234375
Standard,28,67108864,32,139069282,0.48255705833435058594
Bitonic,28,67108864,32,175281207,0.38286399841308593750
AVX-512 OLD,28,67108864,32,165605662,0.40523290634155273438
haichuanwang,28,67108864,32,806511625,0.08320879936218261719
Standard,28,134217728,32,141145292,0.95091891288757324219
Bitonic,28,134217728,32,211443749,0.63476800918579101562
AVX-512 OLD,28,134217728,32,179271320,0.74868488311767578125
haichuanwang,28,134217728,32,1026773171,0.13071799278259277344
