Name,Entropy,C Size,Number of Threads,Elements Per Second,Total Time
Standard Merge Sort,4,1000,1,2126282,0.00047030448331497610
Branchless Merge Sort,4,1000,1,2106737,0.00047466755495406687
Bitonic Based Merge Sort,4,1000,1,2191610,0.00045628548832610250
AVX-512 Based Merge Sort,4,1000,1,2181125,0.00045847892761230469
Standard Merge Sort,4,1000,2,4092403,0.00024435520754195750
Branchless Merge Sort,4,1000,2,4059920,0.00024631022824905813
Bitonic Based Merge Sort,4,1000,2,4209880,0.00023753642744850367
AVX-512 Based Merge Sort,4,1000,2,3953906,0.00025291444035246968
Standard Merge Sort,4,1000,4,7168525,0.00013949870481155813
Branchless Merge Sort,4,1000,4,7234053,0.00013823508925270289
Bitonic Based Merge Sort,4,1000,4,7189413,0.00013909340486861765
AVX-512 Based Merge Sort,4,1000,4,6308172,0.00015852451906539500
Standard Merge Sort,4,1000,8,10084886,0.00009915828559314832
Branchless Merge Sort,4,1000,8,10227515,0.00009777546074474230
Bitonic Based Merge Sort,4,1000,8,10165545,0.00009837150719249621
AVX-512 Based Merge Sort,4,1000,8,7981549,0.00012528896331787109
Standard Merge Sort,4,1000,16,9642078,0.00010371208190917969
Branchless Merge Sort,4,1000,16,10192719,0.00009810924530029297
Bitonic Based Merge Sort,4,1000,16,10022232,0.00009977817535400391
AVX-512 Based Merge Sort,4,1000,16,7648256,0.00013074875460006297
Standard Merge Sort,4,1000,24,6566939,0.00015227794938255101
Branchless Merge Sort,4,1000,24,6540315,0.00015289783186744899
Bitonic Based Merge Sort,4,1000,24,6673514,0.00014984607696533203
AVX-512 Based Merge Sort,4,1000,24,1561717,0.00064032076625153422
Standard Merge Sort,4,1000,32,7090962,0.00014102458953857422
Branchless Merge Sort,4,1000,32,7059929,0.00014164447202347219
Bitonic Based Merge Sort,4,1000,32,6936173,0.00014417171769309789
AVX-512 Based Merge Sort,4,1000,32,5819764,0.00017182827286887914
Standard Merge Sort,4,1000,40,2129412,0.00046961306361481547
Branchless Merge Sort,4,1000,40,4517290,0.00022137165069580078
Bitonic Based Merge Sort,4,1000,40,4429979,0.00022573470778297633
AVX-512 Based Merge Sort,4,1000,40,3207880,0.00031173229217529297
Standard Merge Sort,4,1000,48,4321797,0.00023138523101806641
Branchless Merge Sort,4,1000,48,4384595,0.00022807120694778860
Bitonic Based Merge Sort,4,1000,48,4303616,0.00023236274137161672
AVX-512 Based Merge Sort,4,1000,48,3586714,0.00027880669222213328
Standard Merge Sort,4,1000,64,4008318,0.00024948120699264109
Branchless Merge Sort,4,1000,64,4020613,0.00024871825007721782
Bitonic Based Merge Sort,4,1000,64,1439264,0.00069479941157624125
AVX-512 Based Merge Sort,4,1000,64,3486826,0.00028679371462203562
Standard Merge Sort,4,1000,72,1527478,0.00065467355307191610
Branchless Merge Sort,4,1000,72,2577462,0.00038797856541350484
Bitonic Based Merge Sort,4,1000,72,2606290,0.00038368703098967671
AVX-512 Based Merge Sort,4,1000,72,1960413,0.00051009654998779297
Standard Merge Sort,4,1000,128,870079,0.00114932062570005655
Branchless Merge Sort,4,1000,128,1951837,0.00051233766134828329
Bitonic Based Merge Sort,4,1000,128,1929213,0.00051834585610777140
AVX-512 Based Merge Sort,4,1000,128,1800516,0.00055539608001708984
Standard Merge Sort,4,1000,144,1114172,0.00089752674102783203
Branchless Merge Sort,4,1000,144,1128077,0.00088646414224058390
Bitonic Based Merge Sort,4,1000,144,1134576,0.00088138581486418843
AVX-512 Based Merge Sort,4,1000,144,939836,0.00106401438824832439
Standard Merge Sort,4,1000,180,437316,0.00228667259216308594
Branchless Merge Sort,4,1000,180,736915,0.00135700707323849201
Bitonic Based Merge Sort,4,1000,180,750054,0.00133323669433593750
AVX-512 Based Merge Sort,4,1000,180,701564,0.00142538547515869141
Standard Merge Sort,4,1000,256,369773,0.00270435819402337074
Branchless Merge Sort,4,1000,256,397553,0.00251538748852908611
Bitonic Based Merge Sort,4,1000,256,371059,0.00269498815760016441
AVX-512 Based Merge Sort,4,1000,256,389009,0.00257062911987304688
Standard Merge Sort,8,1000,1,1139168,0.00087783334311097860
Branchless Merge Sort,8,1000,1,1091698,0.00091600418090820312
Bitonic Based Merge Sort,8,1000,1,1125141,0.00088877679081633687
AVX-512 Based Merge Sort,8,1000,1,1157464,0.00086395739344879985
Standard Merge Sort,8,1000,2,2158452,0.00046329497126862407
Branchless Merge Sort,8,1000,2,2080714,0.00048060418339446187
Bitonic Based Merge Sort,8,1000,2,2142027,0.00046684741391800344
AVX-512 Based Merge Sort,8,1000,2,2195970,0.00045537948608398438
Standard Merge Sort,8,1000,4,3875003,0.00025806427584029734
Branchless Merge Sort,8,1000,4,3729596,0.00026812552823685110
Bitonic Based Merge Sort,8,1000,4,3794033,0.00026357173919677734
AVX-512 Based Merge Sort,8,1000,4,3561436,0.00028078554896637797
