Name,Entropy,C Size,Elements Per Second,Total Time
Standard,28,1048576,2544001,0.41217589378356933594
Bitonic,28,1048576,2853206,0.36750793457031250000
AVX-512 Optimized,28,1048576,7015726,0.14946079254150390625
IPP,28,1048576,3436129,0.30516195297241210938
IPP Radix,28,1048576,23451245,0.04471302032470703125
Quick Sort,28,1048576,1472313,0.71219611167907714844
Standard,28,2097152,2595330,0.80804800987243652344
Bitonic,28,2097152,2957792,0.70902609825134277344
AVX-512 Optimized,28,2097152,7850388,0.26713991165161132812
IPP,28,2097152,3478106,0.60295796394348144531
IPP Radix,28,2097152,26640699,0.07871985435485839844
Quick Sort,28,2097152,1483033,1.41409611701965332031
Standard,28,4194304,2512711,1.66923403739929199219
Bitonic,28,4194304,2891556,1.45053505897521972656
AVX-512 Optimized,28,4194304,7027600,0.59683299064636230469
IPP,28,4194304,3282624,1.27772903442382812500
IPP Radix,28,4194304,26137269,0.16047215461730957031
Quick Sort,28,4194304,1435991,2.92084217071533203125
Standard,28,8388608,2470329,3.39574408531188964844
Bitonic,28,8388608,2795381,3.00088095664978027344
AVX-512 Optimized,28,8388608,6396193,1.31150007247924804688
IPP,28,8388608,3143804,2.66829800605773925781
IPP Radix,28,8388608,27694220,0.30290102958679199219
Quick Sort,28,8388608,1368961,6.12771606445312500000
Standard,28,16777216,2415868,6.94458913803100585938
Bitonic,28,16777216,2737028,6.12971997261047363281
AVX-512 Optimized,28,16777216,6141295,2.73186922073364257812
IPP,28,16777216,3051986,5.49714589118957519531
IPP Radix,28,16777216,27507551,0.60991311073303222656
Quick Sort,28,16777216,1310957,12.79768490791320800781
Standard,28,33554432,2345798,14.30405497550964355469
Bitonic,28,33554432,2683816,12.50250506401062011719
AVX-512 Optimized,28,33554432,5843760,5.74192500114440917969
IPP,28,33554432,2934033,11.43628287315368652344
IPP Radix,28,33554432,26848205,1.24978303909301757812
Quick Sort,28,33554432,1259615,26.63863205909729003906
Standard,28,67108864,2282432,29.40234923362731933594
Bitonic,28,67108864,2630115,25.51556110382080078125
AVX-512 Optimized,28,67108864,5538681,12.11639690399169921875
IPP,28,67108864,2795255,24.00813102722167968750
IPP Radix,28,67108864,27030401,2.48271799087524414062
Quick Sort,28,67108864,1212783,55.33456993103027343750
Standard,28,134217728,2228806,60.21954798698425292969
Bitonic,28,134217728,2572335,52.17738199234008789062
AVX-512 Optimized,28,134217728,4846369,27.69449114799499511719
IPP,28,134217728,2693238,49.83507704734802246094
IPP Radix,28,134217728,21968516,6.10954904556274414062
Quick Sort,28,134217728,1169633,114.75194406509399414062
Standard,28,268435456,2184917,122.85840296745300292969
Bitonic,28,268435456,2522811,106.40329480171203613281
AVX-512 Optimized,28,268435456,3933057,68.25108885765075683594
IPP,28,268435456,2611212,102.80107903480529785156
IPP Radix,28,268435456,17277111,15.53705596923828125000
Quick Sort,28,268435456,1130554,237.43692302703857421875
