Name, Entropy, A Size, B Size, Elements Per Second, Total Time
Serial Merge, 28, 50, 50, 47662544, 0.00000209808354156849
Serial Merge Branchless, 28, 50, 50, 59918628, 0.00000166893005371094
Bitonic Merge, 28, 50, 50, 47662544, 0.00000209808354156849
Serial Merge, 32, 50, 50, 174762656, 0.00000057220461258112
Serial Merge Branchless, 32, 50, 50, 262144000, 0.00000038146973224684
Bitonic Merge, 32, 50, 50, 135300128, 0.00000073909757247748
Serial Merge, 28, 64, 65, 146233840, 0.00000088214875404447
Serial Merge Branchless, 28, 64, 65, 245938736, 0.00000052452088539212
Bitonic Merge, 28, 64, 65, 186574208, 0.00000069141390213190
Serial Merge, 32, 64, 65, 180355072, 0.00000071525573730469
Serial Merge Branchless, 32, 64, 65, 601183616, 0.00000021457671550706
Bitonic Merge, 32, 64, 65, 225443824, 0.00000057220461258112
Serial Merge, 28, 65, 65, 165230160, 0.00000078678129966647
Serial Merge Branchless, 28, 65, 65, 340787200, 0.00000038146973224684
Bitonic Merge, 28, 65, 65, 160370448, 0.00000081062319168268
Serial Merge, 32, 65, 65, 155788432, 0.00000083446502685547
Serial Merge Branchless, 32, 65, 65, 247845232, 0.00000052452088539212
Bitonic Merge, 32, 65, 65, 147367440, 0.00000088214875404447
