Name,Entropy,C Size,Number of Threads,Elements Per Second,Total Time
Standard,28,1048576,2,5504307,0.19050097465515136719
Bitonic,28,1048576,2,5676598,0.18471908569335937500
AVX-512 Optimized,28,1048576,2,11269789,0.09304308891296386719
haichuanwang,28,1048576,2,28094634,0.03732299804687500000
Standard,28,1048576,4,11057897,0.09482598304748535156
Bitonic,28,1048576,4,11386292,0.09209108352661132812
AVX-512 Optimized,28,1048576,4,22942698,0.04570412635803222656
haichuanwang,28,1048576,4,55641893,0.01884508132934570312
Standard,28,1048576,8,21552184,0.04865288734436035156
Bitonic,28,1048576,8,22463998,0.04667806625366210938
AVX-512 Optimized,28,1048576,8,68593008,0.01528692245483398438
haichuanwang,28,1048576,8,107644871,0.00974106788635253906
Standard,28,1048576,16,41743038,0.02511978149414062500
Bitonic,28,1048576,16,45487464,0.02305197715759277344
AVX-512 Optimized,28,1048576,16,174817016,0.00599813461303710938
haichuanwang,28,1048576,16,197514102,0.00530886650085449219
Standard,28,1048576,32,77931186,0.01345515251159667969
Bitonic,28,1048576,32,85360839,0.01228404045104980469
AVX-512 Optimized,28,1048576,32,278286921,0.00376796722412109375
haichuanwang,28,1048576,32,304384144,0.00344491004943847656
Standard,28,1048576,64,134054087,0.00782203674316406250
Bitonic,28,1048576,64,173465587,0.00604486465454101562
AVX-512 Optimized,28,1048576,64,575208803,0.00182294845581054688
haichuanwang,28,1048576,64,300536183,0.00348901748657226562
Standard,28,1048576,128,140163379,0.00748109817504882812
Bitonic,28,1048576,128,209750405,0.00499916076660156250
AVX-512 Optimized,28,1048576,128,384377426,0.00272798538208007812
haichuanwang,28,1048576,128,159407267,0.00657796859741210938
Standard,28,1048576,256,200833212,0.00522112846374511719
Bitonic,28,1048576,256,243578118,0.00430488586425781250
AVX-512 Optimized,28,1048576,256,352690177,0.00297307968139648438
haichuanwang,28,1048576,256,58028611,0.01806998252868652344
