Name,Entropy,C Size,Number of Threads,Elements Per Second,Total Time
Standard Merge Sort,4,1024,1,1668013,0.00061390397604554892
Branchless Merge Sort,4,1024,1,1672625,0.00061221123905852437
Bitonic Based Merge Sort,4,1024,1,1896651,0.00053989887237548828
AVX-512 Based Merge Sort,4,1024,1,-2147483648,0.00000000000000000000
Standard Merge Sort,4,1024,2,3287132,0.00031151770963333547
Branchless Merge Sort,4,1024,2,3275100,0.00031266213045455515
Bitonic Based Merge Sort,4,1024,2,3332015,0.00030732154846191406
AVX-512 Based Merge Sort,4,1024,2,-2147483648,0.00000000000000000000
Standard Merge Sort,4,1024,4,5623157,0.00018210410780739039
Branchless Merge Sort,4,1024,4,5718997,0.00017905235290527344
Bitonic Based Merge Sort,4,1024,4,6138298,0.00016682148270774633
AVX-512 Based Merge Sort,4,1024,4,-2147483648,0.00000000000000000000
Standard Merge Sort,4,1024,8,7747054,0.00013217926607467234
Branchless Merge Sort,4,1024,8,8227906,0.00012445449829101562
Bitonic Based Merge Sort,4,1024,8,8093023,0.00012652874283958226
AVX-512 Based Merge Sort,4,1024,8,-2147483648,0.00000000000000000000
Standard Merge Sort,4,1024,16,7885014,0.00012986660294700414
Branchless Merge Sort,4,1024,16,8281850,0.00012364386930130422
Bitonic Based Merge Sort,4,1024,16,8819235,0.00011610984802246094
AVX-512 Based Merge Sort,4,1024,16,-2147483648,0.00000000000000000000
