Name,Entropy,C Size,Number of Threads,Elements Per Second,Total Time
Merge Sort Standard,4,65536,2,5933414,0.01104524172842502594
SSE Bitonic Based Merge Sort,4,65536,2,6276955,0.01044073142111301422
AVX-512 Merge Path Based Sort,4,65536,2,6289997,0.01041908282786607742
AVX-512 Hybrid Merge Sort,4,65536,2,26347218,0.00248739728704094887
Merge Sort Standard,4,65536,4,11910872,0.00550220021978020668
SSE Bitonic Based Merge Sort,4,65536,4,12583047,0.00520827760919928551
AVX-512 Merge Path Based Sort,4,65536,4,12478398,0.00525195617228746414
AVX-512 Hybrid Merge Sort,4,65536,4,53822700,0.00121762754861265421
Merge Sort Standard,4,65536,8,23278760,0.00281527033075690269
SSE Bitonic Based Merge Sort,4,65536,8,24166364,0.00271186837926506996
AVX-512 Merge Path Based Sort,4,65536,8,22954504,0.00285503873601555824
AVX-512 Hybrid Merge Sort,4,65536,8,85156888,0.00076959130819886923
Merge Sort Standard,4,65536,16,45081168,0.00145373342093080282
SSE Bitonic Based Merge Sort,4,65536,16,46673332,0.00140414235647767782
AVX-512 Merge Path Based Sort,4,65536,16,40220348,0.00162942404858767986
AVX-512 Hybrid Merge Sort,4,65536,16,138708144,0.00047247408656403422
Merge Sort Standard,4,65536,32,73209024,0.00089519022731110454
SSE Bitonic Based Merge Sort,4,65536,32,74992608,0.00087389943655580282
AVX-512 Merge Path Based Sort,4,65536,32,61575212,0.00106432440225034952
AVX-512 Hybrid Merge Sort,4,65536,32,152709952,0.00042915344238281250
Merge Sort Standard,4,65536,64,101438448,0.00064606667729094625
SSE Bitonic Based Merge Sort,4,65536,64,103054736,0.00063593388767912984
AVX-512 Merge Path Based Sort,4,65536,64,85821576,0.00076363084372133017
AVX-512 Hybrid Merge Sort,4,65536,64,141238272,0.00046401022700592875
Merge Sort Standard,4,65536,128,65425312,0.00100169179495424032
SSE Bitonic Based Merge Sort,4,65536,128,65816952,0.00099573133047670126
AVX-512 Merge Path Based Sort,4,65536,128,60194440,0.00108873844146728516
AVX-512 Hybrid Merge Sort,4,65536,128,59275424,0.00110561843030154705
Merge Sort Standard,4,65536,256,24248228,0.00270271301269531250
SSE Bitonic Based Merge Sort,4,65536,256,24203602,0.00270769605413079262
AVX-512 Merge Path Based Sort,4,65536,256,23273042,0.00281596183776855469
AVX-512 Hybrid Merge Sort,4,65536,256,23858652,0.00274684419855475426
Merge Sort Standard,8,65536,2,5725144,0.01144704781472682953
SSE Bitonic Based Merge Sort,8,65536,2,5960407,0.01099522132426500320
AVX-512 Merge Path Based Sort,8,65536,2,6271699,0.01044948119670152664
AVX-512 Hybrid Merge Sort,8,65536,2,24519246,0.00267283921130001545
Merge Sort Standard,8,65536,4,11443948,0.00572669506072998047
SSE Bitonic Based Merge Sort,8,65536,4,11848952,0.00553095340728759766
AVX-512 Merge Path Based Sort,8,65536,4,12593943,0.00520377140492200851
AVX-512 Hybrid Merge Sort,8,65536,4,48097620,0.00136256217956542969
Merge Sort Standard,8,65536,8,22225288,0.00294871325604617596
SSE Bitonic Based Merge Sort,8,65536,8,22786862,0.00287604331970214844
AVX-512 Merge Path Based Sort,8,65536,8,24400408,0.00268585677258670330
AVX-512 Hybrid Merge Sort,8,65536,8,75154592,0.00087201595306396484
Merge Sort Standard,8,65536,16,43309688,0.00151319499127566814
SSE Bitonic Based Merge Sort,8,65536,16,44108204,0.00148580071981996298
AVX-512 Merge Path Based Sort,8,65536,16,46582372,0.00140688417013734579
AVX-512 Hybrid Merge Sort,8,65536,16,126154448,0.00051949021872133017
Merge Sort Standard,8,65536,32,71681728,0.00091426371363922954
SSE Bitonic Based Merge Sort,8,65536,32,74043184,0.00088510510977357626
AVX-512 Merge Path Based Sort,8,65536,32,73608952,0.00089032651158049703
AVX-512 Hybrid Merge Sort,8,65536,32,146938528,0.00044600962428376079
Merge Sort Standard,8,65536,64,96662064,0.00067799090174958110
SSE Bitonic Based Merge Sort,8,65536,64,104903216,0.00062472821446135640
AVX-512 Merge Path Based Sort,8,65536,64,103384200,0.00063390732975676656
AVX-512 Hybrid Merge Sort,8,65536,64,140941344,0.00046498776646330953
Merge Sort Standard,8,65536,128,65038308,0.00100765225943177938
SSE Bitonic Based Merge Sort,8,65536,128,63892404,0.00102572445757687092
AVX-512 Merge Path Based Sort,8,65536,128,65564200,0.00099956989288330078
AVX-512 Hybrid Merge Sort,8,65536,128,57656612,0.00113666057586669922
Merge Sort Standard,8,65536,256,23983972,0.00273249158635735512
SSE Bitonic Based Merge Sort,8,65536,256,24289582,0.00269811158068478107
AVX-512 Merge Path Based Sort,8,65536,256,23602774,0.00277662277221679688
AVX-512 Hybrid Merge Sort,8,65536,256,24388068,0.00268721580505371094
Merge Sort Standard,12,65536,2,5714551,0.01146826706826686859
SSE Bitonic Based Merge Sort,12,65536,2,5897503,0.01111249905079603195
AVX-512 Merge Path Based Sort,12,65536,2,6262411,0.01046497840434312820
AVX-512 Hybrid Merge Sort,12,65536,2,23603990,0.00277647981420159340
Merge Sort Standard,12,65536,4,11435378,0.00573098659515380859
SSE Bitonic Based Merge Sort,12,65536,4,11785954,0.00556051731109619141
AVX-512 Merge Path Based Sort,12,65536,4,12568318,0.00521438103169202805
AVX-512 Hybrid Merge Sort,12,65536,4,46390548,0.00141270156018435955
Merge Sort Standard,12,65536,8,22138830,0.00296022882685065269
SSE Bitonic Based Merge Sort,12,65536,8,22467258,0.00291695585474371910
AVX-512 Merge Path Based Sort,12,65536,8,24309774,0.00269587035290896893
AVX-512 Hybrid Merge Sort,12,65536,8,72923520,0.00089869496878236532
Merge Sort Standard,12,65536,16,41766508,0.00156910414807498455
SSE Bitonic Based Merge Sort,12,65536,16,43916520,0.00149228575173765421
AVX-512 Merge Path Based Sort,12,65536,16,46465044,0.00141043658368289471
AVX-512 Hybrid Merge Sort,12,65536,16,120740536,0.00054278376046568155
Merge Sort Standard,12,65536,32,71175016,0.00092077255249023438
SSE Bitonic Based Merge Sort,12,65536,32,72311552,0.00090630055638030171
AVX-512 Merge Path Based Sort,12,65536,32,74976248,0.00087409018306061625
AVX-512 Hybrid Merge Sort,12,65536,32,143915136,0.00045537948608398438
Merge Sort Standard,12,65536,64,98667544,0.00066421029623597860
SSE Bitonic Based Merge Sort,12,65536,64,101528376,0.00064549443777650595
AVX-512 Merge Path Based Sort,12,65536,64,99115816,0.00066120625706389546
AVX-512 Hybrid Merge Sort,12,65536,64,145862512,0.00044929981231689453
Merge Sort Standard,12,65536,128,64558672,0.00101513857953250408
SSE Bitonic Based Merge Sort,12,65536,128,65832712,0.00099549291189759970
AVX-512 Merge Path Based Sort,12,65536,128,65417528,0.00100181100424379110
AVX-512 Hybrid Merge Sort,12,65536,128,58807476,0.00111441616900265217
Merge Sort Standard,12,65536,256,24478632,0.00267727370373904705
SSE Bitonic Based Merge Sort,12,65536,256,24300534,0.00269689550623297691
AVX-512 Merge Path Based Sort,12,65536,256,23386700,0.00280227651819586754
AVX-512 Hybrid Merge Sort,12,65536,256,24305046,0.00269639492034912109
Merge Sort Standard,16,65536,2,5719783,0.01145777665078639984
SSE Bitonic Based Merge Sort,16,65536,2,5895606,0.01111607532948255539
AVX-512 Merge Path Based Sort,16,65536,2,6249256,0.01048700790852308273
AVX-512 Hybrid Merge Sort,16,65536,2,23655788,0.00277040014043450356
Merge Sort Standard,16,65536,4,11424827,0.00573627930134534836
SSE Bitonic Based Merge Sort,16,65536,4,11773938,0.00556619185954332352
AVX-512 Merge Path Based Sort,16,65536,4,12628832,0.00518939504399895668
AVX-512 Hybrid Merge Sort,16,65536,4,46381152,0.00141298770904541016
Merge Sort Standard,16,65536,8,22139720,0.00296010961756110191
SSE Bitonic Based Merge Sort,16,65536,8,22542246,0.00290725240483880043
AVX-512 Merge Path Based Sort,16,65536,8,24339264,0.00269260397180914879
AVX-512 Hybrid Merge Sort,16,65536,8,72871320,0.00089933874551206827
Merge Sort Standard,16,65536,16,42881328,0.00152831082232296467
SSE Bitonic Based Merge Sort,16,65536,16,43757828,0.00149769778363406658
