Name,Entropy,C Size,Number of Threads,Elements Per Second,Total Time
Parallel Merge Sort using Serial Merge,28,100000000,1,7894276,12.66740512847900390625
Parallel Merge Sort V2 using Serial Merge,28,100000000,1,7894276,12.66740512847900390625
Parallel Merge Sort using Serial Merge,28,100000000,2,15419214,6.48541498184204101562
Parallel Merge Sort V2 using Serial Merge,28,100000000,2,15419214,6.48541498184204101562
Parallel Merge Sort using Serial Merge,28,100000000,4,28014350,3.56959915161132812500
Parallel Merge Sort V2 using Serial Merge,28,100000000,4,28014350,3.56959915161132812500
Parallel Merge Sort using Serial Merge,28,100000000,8,50042240,1.99831175804138183594
Parallel Merge Sort V2 using Serial Merge,28,100000000,8,50042240,1.99831175804138183594
Parallel Merge Sort using Serial Merge,28,100000000,16,95743056,1.04446220397949218750
Parallel Merge Sort V2 using Serial Merge,28,100000000,16,95743056,1.04446220397949218750
Parallel Merge Sort using Serial Merge,28,100000000,24,86288016,1.15890944004058837891
Parallel Merge Sort V2 using Serial Merge,28,100000000,24,86288016,1.15890944004058837891
Parallel Merge Sort using Serial Merge,28,100000000,32,127245296,0.78588366508483886719
Parallel Merge Sort V2 using Serial Merge,28,100000000,32,127245296,0.78588366508483886719
Parallel Merge Sort using Serial Merge,28,100000000,40,99830904,1.00169384479522705078
Parallel Merge Sort V2 using Serial Merge,28,100000000,40,99830904,1.00169384479522705078
Parallel Merge Sort using Serial Merge,28,100000000,48,97473224,1.02592277526855468750
Parallel Merge Sort V2 using Serial Merge,28,100000000,48,97473224,1.02592277526855468750
Parallel Merge Sort using Serial Merge,28,100000000,64,111442808,0.89732122421264648438
Parallel Merge Sort V2 using Serial Merge,28,100000000,64,111442808,0.89732122421264648438
Parallel Merge Sort using Serial Merge,28,100000000,72,84477640,1.18374514579772949219
Parallel Merge Sort V2 using Serial Merge,28,100000000,72,84477640,1.18374514579772949219
