Name,Entropy,C Size,Number of Threads,Elements Per Second,Total Time
Parallel Merge Sort using Serial Merge,1,100000,1,10806430,0.00925374962389469147
Parallel Merge Sort using Serial Merge Branchless,1,100000,1,11406250,0.00876712333410978317
Parallel Merge Sort using Bitonic Merge,1,100000,1,14670385,0.00681645376607775688
Parallel Merge Sort using AVX512 Merge,1,100000,1,613441,0.16301468014717102051
Parallel Merge Sort using Serial Merge,1,100000,2,17201924,0.00581330293789505959
Parallel Merge Sort using Serial Merge Branchless,1,100000,2,18563978,0.00538677675649523735
Parallel Merge Sort using Bitonic Merge,1,100000,2,22566886,0.00443127145990729332
Parallel Merge Sort using AVX512 Merge,1,100000,2,834158,0.11988134682178497314
Parallel Merge Sort using Serial Merge,1,100000,4,19931912,0.00501708034425973892
Parallel Merge Sort using Serial Merge Branchless,1,100000,4,16864846,0.00592949381098151207
Parallel Merge Sort using Bitonic Merge,1,100000,4,16745667,0.00597169389948248863
Parallel Merge Sort using AVX512 Merge,1,100000,4,633166,0.15793637931346893311
Parallel Merge Sort using Serial Merge,2,100000,1,8562229,0.01167920138686895370
Parallel Merge Sort using Serial Merge Branchless,2,100000,1,8757166,0.01141921989619731903
Parallel Merge Sort using Bitonic Merge,2,100000,1,11763215,0.00850107707083225250
Parallel Merge Sort using AVX512 Merge,2,100000,1,630512,0.15860114991664886475
Parallel Merge Sort using Serial Merge,2,100000,2,14123795,0.00708024995401501656
Parallel Merge Sort using Serial Merge Branchless,2,100000,2,14555247,0.00687037454918026924
Parallel Merge Sort using Bitonic Merge,2,100000,2,18526128,0.00539778219535946846
Parallel Merge Sort using AVX512 Merge,2,100000,2,1002091,0.09979125857353210449
Parallel Merge Sort using Serial Merge,2,100000,4,14785596,0.00676333904266357422
Parallel Merge Sort using Serial Merge Branchless,2,100000,4,14048098,0.00711840158328413963
Parallel Merge Sort using Bitonic Merge,2,100000,4,17055438,0.00586323253810405731
Parallel Merge Sort using AVX512 Merge,2,100000,4,715792,0.13970535993576049805
Parallel Merge Sort using Serial Merge,3,100000,1,7362755,0.01358187198638916016
Parallel Merge Sort using Serial Merge Branchless,3,100000,1,7639597,0.01308969501405954361
Parallel Merge Sort using Bitonic Merge,3,100000,1,10392699,0.00962213985621929169
Parallel Merge Sort using AVX512 Merge,3,100000,1,589414,0.16965988278388977051
Parallel Merge Sort using Serial Merge,3,100000,2,12643660,0.00790910236537456512
Parallel Merge Sort using Serial Merge Branchless,3,100000,2,13184113,0.00758488662540912628
Parallel Merge Sort using Bitonic Merge,3,100000,2,16991554,0.00588527694344520569
Parallel Merge Sort using AVX512 Merge,3,100000,2,1017840,0.09824722260236740112
Parallel Merge Sort using Serial Merge,3,100000,4,13632848,0.00733522418886423111
Parallel Merge Sort using Serial Merge Branchless,3,100000,4,12189541,0.00820375420153141022
Parallel Merge Sort using Bitonic Merge,3,100000,4,14383443,0.00695243850350379944
Parallel Merge Sort using AVX512 Merge,3,100000,4,871072,0.11480099707841873169
Parallel Merge Sort using Serial Merge,4,100000,1,7261196,0.01377183478325605392
Parallel Merge Sort using Serial Merge Branchless,4,100000,1,7417673,0.01348131615668535233
Parallel Merge Sort using Bitonic Merge,4,100000,1,10093997,0.00990687869489192963
Parallel Merge Sort using AVX512 Merge,4,100000,1,576462,0.17347188293933868408
Parallel Merge Sort using Serial Merge,4,100000,2,12102929,0.00826246291399002075
Parallel Merge Sort using Serial Merge Branchless,4,100000,2,12642936,0.00790955498814582825
Parallel Merge Sort using Bitonic Merge,4,100000,2,16484361,0.00606635585427284241
Parallel Merge Sort using AVX512 Merge,4,100000,2,1001931,0.09980724006891250610
Parallel Merge Sort using Serial Merge,4,100000,4,12498425,0.00800100807100534439
Parallel Merge Sort using Serial Merge Branchless,4,100000,4,12626174,0.00792005565017461777
Parallel Merge Sort using Bitonic Merge,4,100000,4,15388779,0.00649824133142828941
Parallel Merge Sort using AVX512 Merge,4,100000,4,904775,0.11052467674016952515
Parallel Merge Sort using Serial Merge,5,100000,1,7024303,0.01423628814518451691
Parallel Merge Sort using Serial Merge Branchless,5,100000,1,7238822,0.01381440181285142899
Parallel Merge Sort using Bitonic Merge,5,100000,1,9824764,0.01017836108803749084
Parallel Merge Sort using AVX512 Merge,5,100000,1,551356,0.18137100338935852051
Parallel Merge Sort using Serial Merge,5,100000,2,11942589,0.00837339367717504501
Parallel Merge Sort using Serial Merge Branchless,5,100000,2,12292405,0.00813510455191135406
Parallel Merge Sort using Bitonic Merge,5,100000,2,16257534,0.00615099444985389709
Parallel Merge Sort using AVX512 Merge,5,100000,2,984584,0.10156572610139846802
Parallel Merge Sort using Serial Merge,5,100000,4,12034657,0.00830933544784784317
Parallel Merge Sort using Serial Merge Branchless,5,100000,4,13436357,0.00744249345734715462
Parallel Merge Sort using Bitonic Merge,5,100000,4,15375725,0.00650375848636031151
Parallel Merge Sort using AVX512 Merge,5,100000,4,944577,0.10586744546890258789
Parallel Merge Sort using Serial Merge,6,100000,1,6980852,0.01432489883154630661
Parallel Merge Sort using Serial Merge Branchless,6,100000,1,7208781,0.01387197058647871017
Parallel Merge Sort using Bitonic Merge,6,100000,1,9767129,0.01023842301219701767
