Name,Entropy,A Size,B Size,Number of Threads,Elements Per Second,Total Time
Standard,28,524288,524288,64,2576477159,0.00040698051452636719
Bitonic,28,524288,524288,64,3717706264,0.00028204917907714844
AVX-512 MP,28,524288,524288,64,4424594075,0.00023698806762695312
