Name,Entropy,C Size,Elements Per Second,Total Time
Merge Sort Standard,4,65536,2815356,0.02327804639935493469
SSE Bitonic Based Merge Sort,4,65536,3171224,0.02066583558917045593
AVX-512 Merge Path Based Sort,4,65536,3186052,0.02056965790688991547
AVX-512 Hybrid Merge Sort,4,65536,13590191,0.00482230167835950851
Intel IPP Sort,4,65536,18222660,0.00359640130773186684
Quick Sort,4,65536,1913530,0.03424873203039169312
Merge Sort Standard,8,65536,2716700,0.02412338182330131531
SSE Bitonic Based Merge Sort,8,65536,3001119,0.02183718606829643250
AVX-512 Merge Path Based Sort,8,65536,3125310,0.02096943929791450500
AVX-512 Hybrid Merge Sort,8,65536,12815897,0.00511364918202161789
Intel IPP Sort,8,65536,8604778,0.00761623401194810867
Quick Sort,8,65536,1770935,0.03700642660260200500
Merge Sort Standard,12,65536,2704261,0.02423434332013130188
SSE Bitonic Based Merge Sort,12,65536,2954481,0.02218189276754856110
AVX-512 Merge Path Based Sort,12,65536,3116020,0.02103195153176784515
AVX-512 Hybrid Merge Sort,12,65536,12169632,0.00538520794361829758
Intel IPP Sort,12,65536,5521056,0.01187019329518079758
Quick Sort,12,65536,1705371,0.03842916339635848999
Merge Sort Standard,16,65536,2706540,0.02421393431723117828
SSE Bitonic Based Merge Sort,16,65536,2961995,0.02212562598288059235
AVX-512 Merge Path Based Sort,16,65536,3121980,0.02099180221557617188
AVX-512 Hybrid Merge Sort,16,65536,12180417,0.00538043957203626633
Intel IPP Sort,16,65536,4144046,0.01581449434161186218
Quick Sort,16,65536,1685970,0.03887138515710830688
Merge Sort Standard,20,65536,2715573,0.02413339540362358093
SSE Bitonic Based Merge Sort,20,65536,2963272,0.02211608923971652985
AVX-512 Merge Path Based Sort,20,65536,3124571,0.02097439765930175781
AVX-512 Hybrid Merge Sort,20,65536,12161556,0.00538878422230482101
Intel IPP Sort,20,65536,4086249,0.01603817939758300781
Quick Sort,20,65536,1686748,0.03885345533490180969
Merge Sort Standard,24,65536,2716174,0.02412805519998073578
SSE Bitonic Based Merge Sort,24,65536,2961395,0.02213010750710964203
AVX-512 Merge Path Based Sort,24,65536,3122626,0.02098746225237846375
AVX-512 Hybrid Merge Sort,24,65536,12187762,0.00537719717249274254
Intel IPP Sort,24,65536,4088741,0.01602840423583984375
Quick Sort,24,65536,1685654,0.03887867927551269531
Merge Sort Standard,28,65536,2719022,0.02410278283059597015
SSE Bitonic Based Merge Sort,28,65536,2963988,0.02211074903607368469
AVX-512 Merge Path Based Sort,28,65536,3121917,0.02099223062396049500
AVX-512 Hybrid Merge Sort,28,65536,12181712,0.00537986773997545242
Intel IPP Sort,28,65536,4098043,0.01599202118813991547
Quick Sort,28,65536,1684928,0.03889541700482368469
Merge Sort Standard,4,131072,2704554,0.04846344143152236938
SSE Bitonic Based Merge Sort,4,131072,3072147,0.04266462475061416626
AVX-512 Merge Path Based Sort,4,131072,3060384,0.04282860830426216125
AVX-512 Hybrid Merge Sort,4,131072,11579365,0.01131944637745618820
Intel IPP Sort,4,131072,17977156,0.00729103107005357742
Quick Sort,4,131072,1815367,0.07220134884119033813
Merge Sort Standard,8,131072,2609906,0.05022096633911132812
SSE Bitonic Based Merge Sort,8,131072,2912968,0.04499602317810058594
AVX-512 Merge Path Based Sort,8,131072,3007848,0.04357666894793510437
AVX-512 Hybrid Merge Sort,8,131072,11113093,0.01179437618702650070
Intel IPP Sort,8,131072,8636599,0.01517634373158216476
Quick Sort,8,131072,1679336,0.07804989814758300781
Merge Sort Standard,12,131072,2606829,0.05028023570775985718
SSE Bitonic Based Merge Sort,12,131072,2873161,0.04561943933367729187
AVX-512 Merge Path Based Sort,12,131072,3006081,0.04360227659344673157
AVX-512 Hybrid Merge Sort,12,131072,10596395,0.01236948929727077484
Intel IPP Sort,12,131072,5574395,0.02351322211325168610
Quick Sort,12,131072,1626854,0.08056773990392684937
Merge Sort Standard,16,131072,2606354,0.05028939247131347656
SSE Bitonic Based Merge Sort,16,131072,2864946,0.04575023800134658813
AVX-512 Merge Path Based Sort,16,131072,3000912,0.04367737844586372375
AVX-512 Hybrid Merge Sort,16,131072,10439049,0.01255593262612819672
Intel IPP Sort,16,131072,3974912,0.03297481685876846313
Quick Sort,16,131072,1591009,0.08238291740417480469
Merge Sort Standard,20,131072,2605640,0.05030317232012748718
SSE Bitonic Based Merge Sort,20,131072,2864663,0.04575476795434951782
AVX-512 Merge Path Based Sort,20,131072,2999138,0.04370322078466415405
AVX-512 Hybrid Merge Sort,20,131072,10490162,0.01249475497752428055
Intel IPP Sort,20,131072,3863336,0.03392715379595756531
Quick Sort,20,131072,1591768,0.08234362304210662842
Merge Sort Standard,24,131072,2605981,0.05029659345746040344
SSE Bitonic Based Merge Sort,24,131072,2866390,0.04572720453143119812
AVX-512 Merge Path Based Sort,24,131072,2993060,0.04379196092486381531
AVX-512 Hybrid Merge Sort,24,131072,10456800,0.01253461837768554688
Intel IPP Sort,24,131072,3860357,0.03395333141088485718
Quick Sort,24,131072,1591459,0.08235964924097061157
Merge Sort Standard,28,131072,2610262,0.05021410062909126282
SSE Bitonic Based Merge Sort,28,131072,2865114,0.04574756696820259094
AVX-512 Merge Path Based Sort,28,131072,2999907,0.04369201511144638062
AVX-512 Hybrid Merge Sort,28,131072,10481761,0.01250476855784654617
Intel IPP Sort,28,131072,3855035,0.03400020673871040344
Quick Sort,28,131072,1591665,0.08234896510839462280
Merge Sort Standard,4,262144,2610049,0.10043640434741973877
SSE Bitonic Based Merge Sort,4,262144,2983610,0.08786134421825408936
AVX-512 Merge Path Based Sort,4,262144,2920863,0.08974881470203399658
AVX-512 Hybrid Merge Sort,4,262144,10120465,0.02590236626565456390
Intel IPP Sort,4,262144,17942598,0.01461014710366725922
Quick Sort,4,262144,1723566,0.15209397673606872559
Merge Sort Standard,8,262144,2521988,0.10394339263439178467
SSE Bitonic Based Merge Sort,8,262144,2839089,0.09233383834362030029
AVX-512 Merge Path Based Sort,8,262144,2885681,0.09084300696849822998
AVX-512 Hybrid Merge Sort,8,262144,9812390,0.02671561203896999359
Intel IPP Sort,8,262144,8620362,0.03040986135601997375
Quick Sort,8,262144,1601671,0.16366901993751525879
Merge Sort Standard,12,262144,2520052,0.10402321815490722656
SSE Bitonic Based Merge Sort,12,262144,2796135,0.09375224262475967407
AVX-512 Merge Path Based Sort,12,262144,2881177,0.09098501503467559814
AVX-512 Hybrid Merge Sort,12,262144,9393778,0.02790613099932670593
Intel IPP Sort,12,262144,5633679,0.04653158038854598999
Quick Sort,12,262144,1550064,0.16911816596984863281
Merge Sort Standard,16,262144,2520155,0.10401897132396697998
SSE Bitonic Based Merge Sort,16,262144,2781028,0.09426154941320419312
AVX-512 Merge Path Based Sort,16,262144,2878875,0.09105777740478515625
AVX-512 Hybrid Merge Sort,16,262144,9241939,0.02836460992693901062
Intel IPP Sort,16,262144,3946296,0.06642784923315048218
Quick Sort,16,262144,1512731,0.17329183220863342285
Merge Sort Standard,20,262144,2521667,0.10395660251379013062
SSE Bitonic Based Merge Sort,20,262144,2786548,0.09407482296228408813
AVX-512 Merge Path Based Sort,20,262144,2875753,0.09115662425756454468
AVX-512 Hybrid Merge Sort,20,262144,9255179,0.02832403220236301422
Intel IPP Sort,20,262144,3637736,0.07206239551305770874
Quick Sort,20,262144,1507834,0.17385458946228027344
Merge Sort Standard,24,262144,2521585,0.10395999252796173096
SSE Bitonic Based Merge Sort,24,262144,2785316,0.09411640465259552002
AVX-512 Merge Path Based Sort,24,262144,2881217,0.09098377078771591187
AVX-512 Hybrid Merge Sort,24,262144,9257455,0.02831706963479518890
Intel IPP Sort,24,262144,3637563,0.07206583023071289062
Quick Sort,24,262144,1507961,0.17384000122547149658
