Name,Entropy,A Size,B Size,Number of Threads,Elements Per Second,Total Time
Bitonic,19,524288,524288,4,1696777203,0.00061798095703125000
AVX-512-BA,19,524288,524288,4,2199023255,0.00047683715820312500
Traditional,19,524288,524288,8,1892446863,0.00055408477783203125
Bitonic,19,524288,524288,8,3150463116,0.00033283233642578125
AVX-512-BA,19,524288,524288,8,3692734266,0.00028395652770996094
Traditional,19,524288,524288,16,3417285556,0.00030684471130371094
Bitonic,19,524288,524288,16,3784893727,0.00027704238891601562
AVX-512-BA,19,524288,524288,16,3940901891,0.00026607513427734375
Traditional,19,524288,524288,32,6392509463,0.00016403198242187500
Bitonic,19,524288,524288,32,8523345951,0.00012302398681640625
AVX-512-BA,19,524288,524288,32,6766225401,0.00015497207641601562
Traditional,19,524288,524288,64,8743631234,0.00011992454528808594
Bitonic,19,524288,524288,64,13449683520,0.00007796287536621094
AVX-512-BA,19,524288,524288,64,10496531052,0.00009989738464355469
Traditional,22,524288,524288,2,446366234,0.00234913825988769531
Bitonic,22,524288,524288,2,875233136,0.00119805335998535156
AVX-512-BA,22,524288,524288,2,1088894902,0.00096297264099121094
Traditional,22,524288,524288,4,1001604762,0.00104689598083496094
Bitonic,22,524288,524288,4,1724724122,0.00060796737670898438
AVX-512-BA,22,524288,524288,4,2184821913,0.00047993659973144531
Traditional,22,524288,524288,8,1833283247,0.00057196617126464844
Bitonic,22,524288,524288,8,3257812230,0.00032186508178710938
AVX-512-BA,22,524288,524288,8,4703793060,0.00022292137145996094
Traditional,22,524288,524288,16,3473970387,0.00030183792114257812
Bitonic,22,524288,524288,16,4581298449,0.00022888183593750000
AVX-512-BA,22,524288,524288,16,3541100250,0.00029611587524414062
Traditional,22,524288,524288,32,3372735054,0.00031089782714843750
Bitonic,22,524288,524288,32,8523345951,0.00012302398681640625
AVX-512-BA,22,524288,524288,32,6392509463,0.00016403198242187500
Traditional,22,524288,524288,64,8813720463,0.00011897087097167969
Bitonic,22,524288,524288,64,13616243068,0.00007700920104980469
AVX-512-BA,22,524288,524288,64,9795203810,0.00010704994201660156
Traditional,25,524288,524288,2,532515620,0.00196909904479980469
Bitonic,25,524288,524288,2,881902248,0.00118899345397949219
AVX-512-BA,25,524288,524288,2,1119095804,0.00093698501586914062
Traditional,25,524288,524288,4,951546194,0.00110197067260742188
Bitonic,25,524288,524288,4,1159822392,0.00090408325195312500
AVX-512-BA,25,524288,524288,4,1683140647,0.00062298774719238281
Traditional,25,524288,524288,8,1768414359,0.00059294700622558594
Bitonic,25,524288,524288,8,2226858992,0.00047087669372558594
AVX-512-BA,25,524288,524288,8,3425269868,0.00030612945556640625
Traditional,25,524288,524288,16,3449448244,0.00030398368835449219
Bitonic,25,524288,524288,16,4595659886,0.00022816658020019531
AVX-512-BA,25,524288,524288,16,3811132158,0.00027513504028320312
Traditional,25,524288,524288,32,6554465739,0.00015997886657714844
Bitonic,25,524288,524288,32,8523345951,0.00012302398681640625
AVX-512-BA,25,524288,524288,32,6633554315,0.00015807151794433594
Traditional,25,524288,524288,64,8657571872,0.00012111663818359375
Bitonic,25,524288,524288,64,13449683520,0.00007796287536621094
AVX-512-BA,25,524288,524288,64,10471539312,0.00010013580322265625
Traditional,28,524288,524288,2,528802033,0.00198292732238769531
Bitonic,28,524288,524288,2,965542592,0.00108599662780761719
AVX-512-BA,28,524288,524288,2,1114275781,0.00094103813171386719
Traditional,28,524288,524288,4,1004349511,0.00104403495788574219
Bitonic,28,524288,524288,4,1710636527,0.00061297416687011719
AVX-512-BA,28,524288,524288,4,1410987010,0.00074315071105957031
Traditional,28,524288,524288,8,1934908275,0.00054192543029785156
Bitonic,28,524288,524288,8,3507214123,0.00029897689819335938
AVX-512-BA,28,524288,524288,8,2284699486,0.00045895576477050781
Traditional,28,524288,524288,16,3507214123,0.00029897689819335938
Bitonic,28,524288,524288,16,5292474742,0.00019812583923339844
AVX-512-BA,28,524288,524288,16,3566947697,0.00029397010803222656
Traditional,28,524288,524288,32,6439306751,0.00016283988952636719
Bitonic,28,524288,524288,32,12082545360,0.00008678436279296875
AVX-512-BA,28,524288,524288,32,6355558542,0.00016498565673828125
Traditional,28,524288,524288,64,8975605124,0.00011682510375976562
Bitonic,28,524288,524288,64,12785018927,0.00008201599121093750
AVX-512-BA,28,524288,524288,64,10087262640,0.00010395050048828125
Traditional,31,524288,524288,2,536085630,0.00195598602294921875
Bitonic,31,524288,524288,2,879785259,0.00119185447692871094
AVX-512-BA,31,524288,524288,2,954023104,0.00109910964965820312
Traditional,31,524288,524288,4,993908816,0.00105500221252441406
Bitonic,31,524288,524288,4,1688957953,0.00062084197998046875
AVX-512-BA,31,524288,524288,4,1776988489,0.00059008598327636719
Traditional,31,524288,524288,8,1913858359,0.00054788589477539062
Bitonic,31,524288,524288,8,3110358211,0.00033712387084960938
AVX-512-BA,31,524288,524288,8,2399370709,0.00043702125549316406
Traditional,31,524288,524288,16,3652862550,0.00028705596923828125
Bitonic,31,524288,524288,16,6766225401,0.00015497207641601562
AVX-512-BA,31,524288,524288,16,4005506840,0.00026178359985351562
Traditional,31,524288,524288,32,6238363845,0.00016808509826660156
Bitonic,31,524288,524288,32,8523345951,0.00012302398681640625
AVX-512-BA,31,524288,524288,32,7648776541,0.00013709068298339844
Traditional,31,524288,524288,64,8884942446,0.00011801719665527344
Bitonic,31,524288,524288,64,13408678387,0.00007820129394531250
AVX-512-BA,31,524288,524288,64,10471539312,0.00010013580322265625
