Name, Entropy, A Size, B Size, Elements Per Second, Total Time
Serial Merge, 28, 50, 50, 44150568, 0.00000226497650146484
Serial Merge Branchless, 28, 50, 50, 77672296, 0.00000128746034988581
Bitonic Merge, 28, 50, 50, 102300096, 0.00000097751615157904
Serial Merge, 32, 50, 50, 233016896, 0.00000042915343101413
Serial Merge Branchless, 32, 50, 50, 246723760, 0.00000040531159584134
Bitonic Merge, 32, 50, 50, 246723760, 0.00000040531159584134
Serial Merge, 28, 64, 65, 150295904, 0.00000085830686202826
Serial Merge Branchless, 28, 64, 65, 193237584, 0.00000066757201011569
Bitonic Merge, 28, 64, 65, 1082130432, 0.00000011920928955078
Serial Merge, 32, 64, 65, 193237584, 0.00000066757201011569
Serial Merge Branchless, 32, 64, 65, -2147483648, 0.00000000000000000000
Bitonic Merge, 32, 64, 65, 338165760, 0.00000038146973224684
Serial Merge, 28, 65, 65, 259647408, 0.00000050067899337591
Serial Merge Branchless, 28, 65, 65, 340787200, 0.00000038146973224684
Bitonic Merge, 28, 65, 65, 419430400, 0.00000030994414146335
Serial Merge, 32, 65, 65, 143489344, 0.00000090599058921725
Serial Merge Branchless, 32, 65, 65, 165230160, 0.00000078678129966647
Bitonic Merge, 32, 65, 65, 201947968, 0.00000064373017494290
