Name, Entropy, C Size, Elements Per Second, Total Time
Quick Sort, 28, 100, 6932734, 0.00001442432403564453
Merge Sort using Serial Merge, 28, 100, 5171768, 0.00001933574640133884
Merge Sort using Serial Merge Branchless, 28, 100, 7319902, 0.00001366138440062059
Merge Sort using Bitonic Merge, 28, 100, 6472691, 0.00001544952465337701
Quick Sort, 32, 100, 17848102, 0.00000560283660888672
Merge Sort using Serial Merge, 32, 100, 13148289, 0.00000760555258239037
Merge Sort using Serial Merge Branchless, 32, 100, 18236104, 0.00000548362731933594
Merge Sort using Bitonic Merge, 32, 100, 14074846, 0.00000710487347532762
Quick Sort, 28, 129, 22926492, 0.00000562667855774635
Merge Sort using Serial Merge, 28, 129, 22266058, 0.00000579357129026903
Merge Sort using Serial Merge Branchless, 28, 129, 26265302, 0.00000491142282044166
Merge Sort using Bitonic Merge, 28, 129, 21642608, 0.00000596046447753906
Quick Sort, 32, 129, 22174804, 0.00000581741323912865
Merge Sort using Serial Merge, 32, 129, 21905474, 0.00000588893908570753
Merge Sort using Serial Merge Branchless, 32, 129, 25765010, 0.00000500679016113281
Merge Sort using Bitonic Merge, 32, 129, 21301780, 0.00000605583181823022
Quick Sort, 28, 130, 20269870, 0.00000641345968688256
Merge Sort using Serial Merge, 28, 130, 20653770, 0.00000629425039733178
Merge Sort using Serial Merge Branchless, 28, 130, 24451100, 0.00000531673413206590
Merge Sort using Bitonic Merge, 28, 130, 20811432, 0.00000624656695435988
Quick Sort, 32, 130, 24020242, 0.00000541210192750441
Merge Sort using Serial Merge, 32, 130, 20575830, 0.00000631809234619141
Merge Sort using Serial Merge Branchless, 32, 130, 24126528, 0.00000538825997864478
Merge Sort using Bitonic Merge, 32, 130, 22531384, 0.00000576972979615675
