Name, Entropy, C Size, Number of Threads, Elements Per Second, Total Time
Parallel Merge Sort using Serial Merge, 28, 100, 6, 319444, 0.00031304359436035156
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 6, 534987, 0.00018692016601562500
Parallel Merge Sort using Bitonic Merge, 28, 100, 6, 594936, 0.00016808509826660156
Parallel Merge Sort using Serial Merge, 28, 100, 8, 145736, 0.00068616867065429688
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 8, 321649, 0.00031089782714843750
Parallel Merge Sort using Bitonic Merge, 28, 100, 8, 319444, 0.00031304359436035156
Parallel Merge Sort using Serial Merge, 28, 100, 16, 76218, 0.00131201744079589844
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 16, 56656, 0.00176501274108886719
Parallel Merge Sort using Bitonic Merge, 28, 100, 16, 142228, 0.00070309638977050781
Parallel Merge Sort using Serial Merge, 28, 100, 32, 76622, 0.00130510330200195312
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 32, 81760, 0.00122308731079101562
Parallel Merge Sort using Bitonic Merge, 28, 100, 32, 8836, 0.01131701469421386719
Parallel Merge Sort using Serial Merge, 28, 100, 36, 11419, 0.00875711441040039062
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 36, 15144, 0.00660300254821777344
Parallel Merge Sort using Bitonic Merge, 28, 100, 36, 59730, 0.00167417526245117188
Parallel Merge Sort using Serial Merge, 28, 100, 68, 49754, 0.00200986862182617188
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 68, 45334, 0.00220584869384765625
Parallel Merge Sort using Bitonic Merge, 28, 100, 68, 51419, 0.00194478034973144531
Parallel Merge Sort using Serial Merge, 28, 100, 72, 24319, 0.00411200523376464844
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 72, 49385, 0.00202488899230957031
Parallel Merge Sort using Bitonic Merge, 28, 100, 72, 50606, 0.00197601318359375000
Parallel Merge Sort using Serial Merge, 32, 100, 6, 854237, 0.00011706352233886719
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 6, 239811, 0.00041699409484863281
Parallel Merge Sort using Bitonic Merge, 32, 100, 6, 806596, 0.00012397766113281250
Parallel Merge Sort using Serial Merge, 32, 100, 8, 847334, 0.00011801719665527344
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 8, 894307, 0.00011181831359863281
Parallel Merge Sort using Bitonic Merge, 32, 100, 8, 894307, 0.00011181831359863281
Parallel Merge Sort using Serial Merge, 32, 100, 16, 378889, 0.00026392936706542969
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 16, 414866, 0.00024104118347167969
Parallel Merge Sort using Bitonic Merge, 32, 100, 16, 414866, 0.00024104118347167969
Parallel Merge Sort using Serial Merge, 32, 100, 32, 120491, 0.00082993507385253906
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 32, 144531, 0.00069189071655273438
Parallel Merge Sort using Bitonic Merge, 32, 100, 32, 128857, 0.00077605247497558594
Parallel Merge Sort using Serial Merge, 32, 100, 36, 114286, 0.00087499618530273438
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 36, 126754, 0.00078892707824707031
Parallel Merge Sort using Bitonic Merge, 32, 100, 36, 130177, 0.00076818466186523438
Parallel Merge Sort using Serial Merge, 32, 100, 68, 47934, 0.00208616256713867188
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 68, 50735, 0.00197100639343261719
Parallel Merge Sort using Bitonic Merge, 32, 100, 68, 48449, 0.00206398963928222656
Parallel Merge Sort using Serial Merge, 32, 100, 72, 49044, 0.00203895568847656250
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 72, 52324, 0.00191116333007812500
Parallel Merge Sort using Bitonic Merge, 32, 100, 72, 50075, 0.00199699401855468750
Parallel Merge Sort using Serial Merge, 28, 1000, 6, 5957818, 0.00016784667968750000
Parallel Merge Sort using Serial Merge Branchless, 28, 1000, 6, 6288312, 0.00015902519226074219
Parallel Merge Sort using Bitonic Merge, 28, 1000, 6, 3057073, 0.00032711029052734375
Parallel Merge Sort using Serial Merge, 28, 1000, 8, 7626007, 0.00013113021850585938
Parallel Merge Sort using Serial Merge Branchless, 28, 1000, 8, 8542371, 0.00011706352233886719
Parallel Merge Sort using Bitonic Merge, 28, 1000, 8, 8630255, 0.00011587142944335938
Parallel Merge Sort using Serial Merge, 28, 1000, 16, 220601, 0.00453305244445800781
Parallel Merge Sort using Serial Merge Branchless, 28, 1000, 16, 323634, 0.00308990478515625000
Parallel Merge Sort using Bitonic Merge, 28, 1000, 16, 1869119, 0.00053501129150390625
Parallel Merge Sort using Serial Merge, 28, 1000, 32, 141987, 0.00704288482666015625
Parallel Merge Sort using Serial Merge Branchless, 28, 1000, 32, 187371, 0.00533699989318847656
Parallel Merge Sort using Bitonic Merge, 28, 1000, 32, 191424, 0.00522398948669433594
Parallel Merge Sort using Serial Merge, 28, 1000, 36, 992030, 0.00100803375244140625
Parallel Merge Sort using Serial Merge Branchless, 28, 1000, 36, 1003182, 0.00099682807922363281
Parallel Merge Sort using Bitonic Merge, 28, 1000, 36, 1117289, 0.00089502334594726562
Parallel Merge Sort using Serial Merge, 28, 1000, 68, 210314, 0.00475478172302246094
Parallel Merge Sort using Serial Merge Branchless, 28, 1000, 68, 117757, 0.00849199295043945312
Parallel Merge Sort using Bitonic Merge, 28, 1000, 68, 322390, 0.00310182571411132812
Parallel Merge Sort using Serial Merge, 28, 1000, 72, 228984, 0.00436711311340332031
Parallel Merge Sort using Serial Merge Branchless, 28, 1000, 72, 379369, 0.00263595581054687500
Parallel Merge Sort using Bitonic Merge, 28, 1000, 72, 207947, 0.00480890274047851562
Parallel Merge Sort using Serial Merge, 32, 1000, 6, 986198, 0.00101399421691894531
Parallel Merge Sort using Serial Merge Branchless, 32, 1000, 6, 2709498, 0.00036907196044921875
Parallel Merge Sort using Bitonic Merge, 32, 1000, 6, 7463174, 0.00013399124145507812
Parallel Merge Sort using Serial Merge, 32, 1000, 8, 5849796, 0.00017094612121582031
Parallel Merge Sort using Serial Merge Branchless, 32, 1000, 8, 6026299, 0.00016593933105468750
Parallel Merge Sort using Bitonic Merge, 32, 1000, 8, 6026299, 0.00016593933105468750
Parallel Merge Sort using Serial Merge, 32, 1000, 16, 2236962, 0.00044703483581542969
Parallel Merge Sort using Serial Merge Branchless, 32, 1000, 16, 2427259, 0.00041198730468750000
Parallel Merge Sort using Bitonic Merge, 32, 1000, 16, 2624721, 0.00038099288940429688
Parallel Merge Sort using Serial Merge, 32, 1000, 32, 1346053, 0.00074291229248046875
Parallel Merge Sort using Serial Merge Branchless, 32, 1000, 32, 797547, 0.00125384330749511719
Parallel Merge Sort using Bitonic Merge, 32, 1000, 32, 306086, 0.00326704978942871094
Parallel Merge Sort using Serial Merge, 32, 1000, 36, 396662, 0.00252103805541992188
Parallel Merge Sort using Serial Merge Branchless, 32, 1000, 36, 310459, 0.00322103500366210938
Parallel Merge Sort using Bitonic Merge, 32, 1000, 36, 143822, 0.00695300102233886719
Parallel Merge Sort using Serial Merge, 32, 1000, 68, 453732, 0.00220394134521484375
Parallel Merge Sort using Serial Merge Branchless, 32, 1000, 68, 466863, 0.00214195251464843750
Parallel Merge Sort using Bitonic Merge, 32, 1000, 68, 481937, 0.00207495689392089844
Parallel Merge Sort using Serial Merge, 32, 1000, 72, 440902, 0.00226807594299316406
Parallel Merge Sort using Serial Merge Branchless, 32, 1000, 72, 436497, 0.00229096412658691406
Parallel Merge Sort using Bitonic Merge, 32, 1000, 72, 458293, 0.00218200683593750000
Parallel Merge Sort using Serial Merge, 28, 10000, 6, 12656319, 0.00079011917114257812
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 6, 22028908, 0.00045394897460937500
Parallel Merge Sort using Bitonic Merge, 28, 10000, 6, 25115592, 0.00039815902709960938
Parallel Merge Sort using Serial Merge, 28, 10000, 8, 14165160, 0.00070595741271972656
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 8, 17008532, 0.00058794021606445312
Parallel Merge Sort using Bitonic Merge, 28, 10000, 8, 19195900, 0.00052094459533691406
Parallel Merge Sort using Serial Merge, 28, 10000, 16, 14926349, 0.00066995620727539062
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 16, 14329703, 0.00069785118103027344
Parallel Merge Sort using Bitonic Merge, 28, 10000, 16, 18149304, 0.00055098533630371094
Parallel Merge Sort using Serial Merge, 28, 10000, 32, 4173852, 0.00239586830139160156
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 32, 5539960, 0.00180506706237792969
Parallel Merge Sort using Bitonic Merge, 28, 10000, 32, 9208132, 0.00108599662780761719
Parallel Merge Sort using Serial Merge, 28, 10000, 36, 6485703, 0.00154185295104980469
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 36, 2824066, 0.00354099273681640625
Parallel Merge Sort using Bitonic Merge, 28, 10000, 36, 7948273, 0.00125813484191894531
Parallel Merge Sort using Serial Merge, 28, 10000, 68, 3773892, 0.00264978408813476562
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 68, 4015993, 0.00249004364013671875
Parallel Merge Sort using Bitonic Merge, 28, 10000, 68, 4190951, 0.00238609313964843750
Parallel Merge Sort using Serial Merge, 28, 10000, 72, 3677923, 0.00271892547607421875
Parallel Merge Sort using Serial Merge Branchless, 28, 10000, 72, 3887934, 0.00257205963134765625
Parallel Merge Sort using Bitonic Merge, 28, 10000, 72, 3901678, 0.00256299972534179688
Parallel Merge Sort using Serial Merge, 32, 10000, 6, 7363595, 0.00135803222656250000
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 6, 7651047, 0.00130701065063476562
Parallel Merge Sort using Bitonic Merge, 32, 10000, 6, 24202562, 0.00041317939758300781
Parallel Merge Sort using Serial Merge, 32, 10000, 8, 12090816, 0.00082707405090332031
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 8, 21280082, 0.00046992301940917969
Parallel Merge Sort using Bitonic Merge, 32, 10000, 8, 22028908, 0.00045394897460937500
Parallel Merge Sort using Serial Merge, 32, 10000, 16, 12933407, 0.00077319145202636719
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 16, 17795096, 0.00056195259094238281
Parallel Merge Sort using Bitonic Merge, 32, 10000, 16, 20530122, 0.00048708915710449219
Parallel Merge Sort using Serial Merge, 32, 10000, 32, 9328968, 0.00107192993164062500
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 32, 10425812, 0.00095915794372558594
Parallel Merge Sort using Bitonic Merge, 32, 10000, 32, 11363598, 0.00088000297546386719
Parallel Merge Sort using Serial Merge, 32, 10000, 36, 7519369, 0.00132989883422851562
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 36, 8007453, 0.00124883651733398438
Parallel Merge Sort using Bitonic Merge, 32, 10000, 36, 3840234, 0.00260400772094726562
Parallel Merge Sort using Serial Merge, 32, 10000, 68, 3716377, 0.00269079208374023438
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 68, 4086820, 0.00244688987731933594
Parallel Merge Sort using Bitonic Merge, 32, 10000, 68, 4093601, 0.00244283676147460938
Parallel Merge Sort using Serial Merge, 32, 10000, 72, 3809540, 0.00262498855590820312
Parallel Merge Sort using Serial Merge Branchless, 32, 10000, 72, 3856476, 0.00259304046630859375
Parallel Merge Sort using Bitonic Merge, 32, 10000, 72, 3932405, 0.00254297256469726562
