Name,Entropy,C Size,Number of Threads,Elements Per Second,Total Time
Standard,28,268435456,2,4788901,56.05366015434265136719
Bitonic,28,268435456,2,9178530,29.24601602554321289062
AVX-512 Optimized,28,268435456,2,5667587,47.36326408386230468750
haichuanwang,28,268435456,2,20444316,13.13007712364196777344
Standard,28,268435456,4,15790284,17.00003910064697265625
Bitonic,28,268435456,4,18897883,14.20452499389648437500
AVX-512 Optimized,28,268435456,4,11700754,22.94172286987304687500
haichuanwang,28,268435456,4,41092440,6.53247785568237304688
Standard,28,268435456,8,34884391,7.69500184059143066406
Bitonic,28,268435456,8,37365711,7.18400502204895019531
AVX-512 Optimized,28,268435456,8,6349153,42.27893590927124023438
haichuanwang,28,268435456,8,82197912,3.26572108268737792969
Standard,28,268435456,16,72276607,3.71400189399719238281
Bitonic,28,268435456,16,77411837,3.46762800216674804688
AVX-512 Optimized,28,268435456,16,12740626,21.06925106048583984375
haichuanwang,28,268435456,16,163879221,1.63800787925720214844
Standard,28,268435456,32,124238862,2.16064000129699707031
Bitonic,28,268435456,32,144263597,1.86072897911071777344
AVX-512 Optimized,28,268435456,32,24033907,11.16903114318847656250
haichuanwang,28,268435456,32,327398606,0.81990408897399902344
Standard,28,268435456,64,283719767,0.94612884521484375000
Bitonic,28,268435456,64,311385155,0.86206889152526855469
AVX-512 Optimized,28,268435456,64,46711463,5.74667191505432128906
haichuanwang,28,268435456,64,645881455,0.41561102867126464844
Standard,28,268435456,128,306335896,0.87627816200256347656
Bitonic,28,268435456,128,390772746,0.68693494796752929688
AVX-512 Optimized,28,268435456,128,79626341,3.37118911743164062500
haichuanwang,28,268435456,128,974945236,0.27533388137817382812
Standard,28,268435456,256,461548829,0.58159708976745605469
Bitonic,28,268435456,256,623298665,0.43066906929016113281
AVX-512 Optimized,28,268435456,256,137756203,1.94862699508666992188
haichuanwang,28,268435456,256,1036145845,0.25907111167907714844
