Name, Entropy, C Size, Number of Threads, Elements Per Second, Total Time
Parallel Merge Sort using Serial Merge, 28, 100, 6, 574877, 0.00017395018949173391
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 6, 605151, 0.00016524791135452688
Parallel Merge Sort using Bitonic Merge, 28, 100, 6, 566491, 0.00017652512178756297
Parallel Merge Sort using Serial Merge, 28, 100, 8, 734554, 0.00013613700866699219
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 8, 464897, 0.00021510124497581273
Parallel Merge Sort using Bitonic Merge, 28, 100, 8, 541410, 0.00018470287614036351
Parallel Merge Sort using Serial Merge, 28, 100, 16, 391881, 0.00025517941685393453
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 16, 409560, 0.00024416446103714406
Parallel Merge Sort using Bitonic Merge, 28, 100, 16, 404426, 0.00024726390256546438
Parallel Merge Sort using Serial Merge, 28, 100, 32, 130553, 0.00076596735743805766
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 32, 150241, 0.00066559313563629985
Parallel Merge Sort using Bitonic Merge, 28, 100, 32, 157876, 0.00063340662745758891
Parallel Merge Sort using Serial Merge, 28, 100, 36, 113787, 0.00087883474770933390
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 36, 113142, 0.00088384153787046671
Parallel Merge Sort using Bitonic Merge, 28, 100, 36, 114683, 0.00087196828098967671
Parallel Merge Sort using Serial Merge, 28, 100, 68, 44018, 0.00227177143096923828
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 68, 30736, 0.00325348367914557457
Parallel Merge Sort using Bitonic Merge, 28, 100, 68, 44310, 0.00225682253949344158
Parallel Merge Sort using Serial Merge, 28, 100, 72, 51907, 0.00192651746328920126
Parallel Merge Sort using Serial Merge Branchless, 28, 100, 72, 50511, 0.00197975640185177326
Parallel Merge Sort using Bitonic Merge, 28, 100, 72, 51110, 0.00195655832067131996
Parallel Merge Sort using Serial Merge, 32, 100, 6, 1110191, 0.00009007453627418727
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 6, 740781, 0.00013499260239768773
Parallel Merge Sort using Bitonic Merge, 32, 100, 6, 1086044, 0.00009207725815940648
Parallel Merge Sort using Serial Merge, 32, 100, 8, 942752, 0.00010607242438709363
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 8, 957603, 0.00010442733764648438
Parallel Merge Sort using Bitonic Merge, 32, 100, 8, 929382, 0.00010759830183815211
Parallel Merge Sort using Serial Merge, 32, 100, 16, 429788, 0.00023267269716598094
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 16, 436361, 0.00022916794114280492
Parallel Merge Sort using Bitonic Merge, 32, 100, 16, 433072, 0.00023090839385986328
Parallel Merge Sort using Serial Merge, 32, 100, 32, 161306, 0.00061993597773835063
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 32, 161704, 0.00061841012211516500
Parallel Merge Sort using Bitonic Merge, 32, 100, 32, 161220, 0.00062026979867368937
Parallel Merge Sort using Serial Merge, 32, 100, 36, 111423, 0.00089747906895354390
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 36, 112261, 0.00089077948359772563
Parallel Merge Sort using Bitonic Merge, 32, 100, 36, 112342, 0.00089013576507568359
Parallel Merge Sort using Serial Merge, 32, 100, 68, 50054, 0.00199782848358154297
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 68, 49899, 0.00200402736663818359
Parallel Merge Sort using Bitonic Merge, 32, 100, 68, 49899, 0.00200402736663818359
Parallel Merge Sort using Serial Merge, 32, 100, 72, 50732, 0.00197112560272216797
Parallel Merge Sort using Serial Merge Branchless, 32, 100, 72, 50562, 0.00197775359265506268
Parallel Merge Sort using Bitonic Merge, 32, 100, 72, 50835, 0.00196714396588504314
Parallel Merge Sort using Serial Merge, 28, 129, 6, 1315180, 0.00009808540198719129
Parallel Merge Sort using Serial Merge Branchless, 28, 129, 6, 1458003, 0.00008847713615978137
Parallel Merge Sort using Bitonic Merge, 28, 129, 6, 1366326, 0.00009441375732421875
Parallel Merge Sort using Serial Merge, 28, 129, 8, 1363571, 0.00009460448927711695
Parallel Merge Sort using Serial Merge Branchless, 28, 129, 8, 1380973, 0.00009341239638160914
Parallel Merge Sort using Bitonic Merge, 28, 129, 8, 1372217, 0.00009400844282936305
Parallel Merge Sort using Serial Merge, 28, 129, 16, 524440, 0.00024597643641754985
Parallel Merge Sort using Serial Merge Branchless, 28, 129, 16, 518212, 0.00024893283261917531
Parallel Merge Sort using Bitonic Merge, 28, 129, 16, 532439, 0.00024228096299339086
Parallel Merge Sort using Serial Merge, 28, 129, 32, 213059, 0.00060546398162841797
