Name,Entropy,C Size,Number of Threads,Elements Per Second,Total Time
Merge Sort Standard,4,65536,2,5920048,0.01107017975300550461
SSE Bitonic Based Merge Sort,4,65536,2,6245876,0.01049268245697021484
AVX-512 Merge Path Based Sort,4,65536,2,6279307,0.01043682079762220383
AVX-512 Hybrid Merge Sort,4,65536,2,26220552,0.00249941344372928143
Merge Sort Standard,4,65536,4,11916810,0.00549945840612053871
SSE Bitonic Based Merge Sort,4,65536,4,12589905,0.00520544033497571945
AVX-512 Merge Path Based Sort,4,65536,4,12457418,0.00526080140843987465
AVX-512 Hybrid Merge Sort,4,65536,4,53802684,0.00121808052062988281
Merge Sort Standard,4,65536,8,23273832,0.00281586637720465660
SSE Bitonic Based Merge Sort,4,65536,8,24211918,0.00270676612854003906
AVX-512 Merge Path Based Sort,4,65536,8,22413216,0.00292398920282721519
AVX-512 Hybrid Merge Sort,4,65536,8,84637720,0.00077431200770661235
Merge Sort Standard,4,65536,16,45016936,0.00145580770913511515
SSE Bitonic Based Merge Sort,4,65536,16,46488620,0.00140972132794559002
AVX-512 Merge Path Based Sort,4,65536,16,40013088,0.00163786415942013264
AVX-512 Hybrid Merge Sort,4,65536,16,138883344,0.00047187804011628032
Merge Sort Standard,4,65536,32,73294912,0.00089414120884612203
SSE Bitonic Based Merge Sort,4,65536,32,75019216,0.00087358953896909952
AVX-512 Merge Path Based Sort,4,65536,32,61993212,0.00105714797973632812
AVX-512 Hybrid Merge Sort,4,65536,32,153700464,0.00042638779268600047
Merge Sort Standard,4,65536,64,100625216,0.00065128802089020610
SSE Bitonic Based Merge Sort,4,65536,64,106670000,0.00061438081320375204
AVX-512 Merge Path Based Sort,4,65536,64,88710352,0.00073876383248716593
AVX-512 Hybrid Merge Sort,4,65536,64,157903200,0.00041503907414153218
Merge Sort Standard,4,65536,128,66533840,0.00098500249441713095
SSE Bitonic Based Merge Sort,4,65536,128,68978144,0.00095009803771972656
AVX-512 Merge Path Based Sort,4,65536,128,60441956,0.00108427996747195721
AVX-512 Hybrid Merge Sort,4,65536,128,66294748,0.00098855490796267986
Merge Sort Standard,4,65536,256,24092230,0.00272021302953362465
SSE Bitonic Based Merge Sort,4,65536,256,23838788,0.00274913315661251545
AVX-512 Merge Path Based Sort,4,65536,256,22247952,0.00294570927508175373
AVX-512 Hybrid Merge Sort,4,65536,256,23478186,0.00279135699383914471
Merge Sort Standard,8,65536,2,5727685,0.01144197024405002594
SSE Bitonic Based Merge Sort,8,65536,2,5961817,0.01099262200295925140
AVX-512 Merge Path Based Sort,8,65536,2,6258619,0.01047131977975368500
AVX-512 Hybrid Merge Sort,8,65536,2,24576682,0.00266659259796142578
Merge Sort Standard,8,65536,4,11435664,0.00573084363713860512
SSE Bitonic Based Merge Sort,8,65536,4,11888669,0.00551247596740722656
AVX-512 Merge Path Based Sort,8,65536,4,12603701,0.00519974250346422195
AVX-512 Hybrid Merge Sort,8,65536,4,48149860,0.00136108393780887127
Merge Sort Standard,8,65536,8,22146498,0.00295920367352664471
SSE Bitonic Based Merge Sort,8,65536,8,22742744,0.00288162240758538246
AVX-512 Merge Path Based Sort,8,65536,8,24351770,0.00269122119061648846
AVX-512 Hybrid Merge Sort,8,65536,8,74984424,0.00087399483891204000
Merge Sort Standard,8,65536,16,43064060,0.00152182579040527344
SSE Bitonic Based Merge Sort,8,65536,16,44082736,0.00148665904998779297
AVX-512 Merge Path Based Sort,8,65536,16,46523240,0.00140867230948060751
AVX-512 Hybrid Merge Sort,8,65536,16,126812096,0.00051679613534361124
Merge Sort Standard,8,65536,32,71439536,0.00091736315516754985
SSE Bitonic Based Merge Sort,8,65536,32,72313456,0.00090627669123932719
AVX-512 Merge Path Based Sort,8,65536,32,73899856,0.00088682177010923624
